"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.01	227	0.435700575815739	-0.360811866106402	2.35602585719312	-2
0.04	223	0.428023032629559	-0.368532860251364	2.34830486304816	-1.39794000867204
0.06	221	0.424184261036468	-0.372445449614414	2.34439227368511	-1.22184874961636
0.08	220	0.422264875239923	-0.374415042477318	2.34242268082221	-1.09691001300806
0.1	218	0.418426103646833	-0.37838122969492	2.3384564936046	-1
0.12	217	0.416506717850288	-0.380377989450995	2.33645973384853	-0.920818753952375
0.13	216	0.414587332053743	-0.382383972148594	2.33445375115093	-0.886056647693163
0.17	215	0.412667946257198	-0.384399263383919	2.33243845991561	-0.769551078621726
0.2	212	0.406909788867562	-0.390501862370773	2.32633586092875	-0.698970004336019
0.24	211	0.404990403071017	-0.392555268001832	2.32428245529769	-0.619788758288394
0.25	208	0.399232245681382	-0.398774388336763	2.31806333496276	-0.602059991327962
0.28	207	0.397312859884837	-0.400867377842607	2.31597034545692	-0.552841968657781
0.29	204	0.391554702495202	-0.407207555873626	2.3096301674259	-0.537602002101044
0.31	201	0.385796545105566	-0.413641665879036	2.30319605742049	-0.508638306165727
0.32	199	0.381957773512476	-0.417984646889818	2.29885307640971	-0.494850021680094
0.33	197	0.378119001919386	-0.422371497137932	2.29446622616159	-0.481486060122112
0.35	196	0.376199616122841	-0.424581651943048	2.29225607135648	-0.455931955649724
0.39	195	0.374280230326296	-0.426803111937006	2.29003461136252	-0.408935392973501
0.43	193	0.370441458733205	-0.431280414291751	2.28555730900777	-0.366531544420413
0.45	187	0.358925143953935	-0.444996116763025	2.2718416065365	-0.346787486224656
0.46	186	0.35700575815739	-0.447324779081608	2.26951294421792	-0.337242168318426
0.47	185	0.355086372360845	-0.449665994896511	2.26717172840301	-0.327902142064283
0.49	182	0.349328214971209	-0.45676633531445	2.26007138798507	-0.309803919971486
0.51	177	0.339731285988484	-0.468864456937718	2.24797326636181	-0.292429823902064
0.55	176	0.337811900191939	-0.471325055485375	2.24551266781415	-0.259637310505756
0.63	175	0.335892514395393	-0.47379967461323	2.24303804868629	-0.200659450546418
0.64	173	0.332053742802303	-0.478791620170729	2.2380461031288	-0.193820026016113
0.65	172	0.330134357005758	-0.481309276391976	2.23552844690755	-0.187086643357144
0.66	168	0.322456813819578	-0.491528441573662	2.22530928172586	-0.180456064458131
0.68	166	0.318618042226488	-0.496729635259469	2.22010808804005	-0.167491087293764
0.72	165	0.316698656429942	-0.499353779085618	2.21748394421391	-0.142667503568732
0.74	164	0.314779270633397	-0.501993875251827	2.2148438480477	-0.130768280269024
0.77	162	0.310940499040307	-0.507322708756893	2.20951501454263	-0.113509274827518
0.78	161	0.309021113243762	-0.510011847267675	2.20682587603185	-0.10790539730952
0.79	160	0.307101727447217	-0.5127177406436	2.20411998265592	-0.102372908709559
0.81	159	0.305182341650672	-0.515440598979073	2.20139712432045	-0.0915149811213502
0.82	157	0.301343570057582	-0.520938070890291	2.19589965240923	-0.0861861476162833
0.85	156	0.299424184261036	-0.523713124945063	2.19312459835446	-0.0705810742857073
0.86	155	0.297504798464491	-0.526506025129233	2.19033169817029	-0.0655015487564323
0.87	154	0.295585412667946	-0.529317002463061	2.18752072083646	-0.0604807473813815
0.89	151	0.289827255278311	-0.537860776006355	2.17897694729317	-0.0506099933550872
0.9	150	0.287907869481766	-0.540746464243843	2.17609125905568	-0.0457574905606751
0.91	149	0.285988483685221	-0.54365145488725	2.17318626841227	-0.0409586076789064
0.93	147	0.28214971209213	-0.549520388551348	2.16731733474818	-0.0315170514460649
0.95	146	0.280230326295585	-0.552484867515087	2.16435285578444	-0.0222763947111523
0.96	145	0.27831094049904	-0.55546972106455	2.16136800223497	-0.0177287669604316
0.97	144	0.276391554702495	-0.558475231204275	2.15836249209525	-0.0132282657337552
1	143	0.27447216890595	-0.561501685834463	2.15533603746506	0
1.06	142	0.272552783109405	-0.564549378916468	2.15228834438306	0.0253058652647703
1.1	141	0.27063339731286	-0.567618610644145	2.14921911265538	0.0413926851582251
1.15	139	0.26679462571977	-0.573822923045429	2.1430148002541	0.0606978403536116
1.16	137	0.26295585412668	-0.580117156143118	2.13672056715641	0.0644579892269184
1.17	135	0.259117082533589	-0.586503954804518	2.13033376849501	0.0681858617461616
1.18	133	0.255278310940499	-0.592986082332439	2.12385164096709	0.0718820073061254
1.2	132	0.253358925143954	-0.596263792093675	2.12057393120585	0.0791812460476248
1.22	131	0.251439539347409	-0.59956642764376	2.11727129565576	0.0863598306747482
1.24	130	0.249520153550864	-0.602894370992688	2.11394335230684	0.0934216851622351
1.3	127	0.243761996161228	-0.613034002343568	2.10380372095596	0.113943352306837
1.31	126	0.241842610364683	-0.616467178181962	2.10037054511756	0.117271295655764
1.36	124	0.238003838771593	-0.623416038137289	2.09342168516224	0.133538908370218
1.38	123	0.236084452975048	-0.626932611860126	2.0899051114394	0.139879086401236
1.42	120	0.230326295585413	-0.6376564772519	2.07918124604762	0.152288344383056
1.44	119	0.228406909788868	-0.641290761906994	2.07554696139253	0.15836249209525
1.45	118	0.226487523992322	-0.644955715993399	2.07188200730613	0.161368002234975
1.47	112	0.214971209213052	-0.667619700629343	2.04921802267018	0.167317334748176
1.5	111	0.213051823416507	-0.671514744512867	2.04532297878666	0.176091259055681
1.51	110	0.211132437619962	-0.675445038141299	2.04139268515822	0.178976947293169
1.52	109	0.209213051823417	-0.679411225358901	2.03742649794062	0.181843587944773
1.55	108	0.207293666026871	-0.683413967812575	2.03342375548695	0.190331698170291
