"range"	"nexpand"	"pexpand"	"log10p"	"log10n"	"log10r"
0.0111	235	0.4510556621881	-0.345769861027788	2.37106786227174	-1.95467702121334
0.0156977705423414	232	0.445297504798464	-0.351349738408625	2.3654879848909	-1.80416202338135
0.0192257639640145	228	0.437619961612284	-0.358902876299071	2.35793484700045	-1.71611639385351
0.0222	227	0.435700575815739	-0.360811866106402	2.35602585719312	-1.65364702554936
0.0271893361448933	226	0.433781190019194	-0.362729284152124	2.3541084391474	-1.56560139602152
0.0313955410846827	224	0.429942418426104	-0.366589704965362	2.35024801833416	-1.50313202771737
0.035101282027869	222	0.426103646833013	-0.370484748848886	2.34635297445064	-1.45467702121334
0.0384515279280291	220	0.422264875239923	-0.374415042477318	2.34242268082221	-1.41508639818953
0.0415323969931908	219	0.420345489443378	-0.376393608459406	2.34044411484012	-1.38161300337422
0.0444	218	0.418426103646833	-0.37838122969492	2.3384564936046	-1.35261702988538
0.0470933116270241	217	0.416506717850288	-0.380377989450995	2.33645973384853	-1.32704076866169
0.0508665902140098	216	0.414587332053743	-0.382383972148594	2.33445375115093	-1.29356737384638
0.0576772918920436	214	0.410748560460653	-0.386423949950334	2.33041377334919	-1.23899513913385
0.0587356791056339	212	0.406909788867562	-0.390501862370773	2.32633586092875	-1.23109800554223
0.0607972038830734	211	0.404990403071017	-0.392555268001832	2.32428245529769	-1.21611639385351
0.0693194777822222	209	0.401151631477927	-0.39669143718847	2.32014628611105	-1.15914471770009
0.0719362217523273	208	0.399232245681382	-0.398774388336763	2.31806333496276	-1.14305237601439
0.0736290703458899	206	0.395393474088292	-0.402970502930371	2.31386722036915	-1.13295068297025
0.0784888527117068	205	0.393474088291747	-0.40508386224377	2.31175386105575	-1.10519201904533
0.0859802302858046	204	0.391554702495202	-0.407207555873626	2.3096301674259	-1.06560139602152
0.0874014874015311	203	0.389635316698656	-0.409341685386312	2.30749603791321	-1.05848117646422
0.0888	202	0.387715930902111	-0.411486353852901	2.30535136944662	-1.0515870342214
0.0901768262914592	200	0.383877159309021	-0.415807727635543	2.30102999566398	-1.04490505344241
0.0941866232540481	198	0.380038387715931	-0.420172533037993	2.29666519026153	-1.02601077299771
0.0980325456162391	197	0.378119001919386	-0.422371497137932	2.29446622616159	-1.0086297198681
0.105887251357281	196	0.376199616122841	-0.424581651943048	2.29225607135648	-0.975156325052796
0.109884393796389	195	0.374280230326296	-0.426803111937006	2.29003461136252	-0.959063983367097
0.111	191	0.366602687140115	-0.435804356051797	2.28103336724773	-0.954677021213343
0.11319823320176	190	0.36468330134357	-0.438084122346695	2.27875360095283	-0.946160351563952
0.113741153502152	189	0.362763915547025	-0.44037591912628	2.27646180417324	-0.944082371678372
0.115354583784087	186	0.35700575815739	-0.447324779081608	2.26951294421792	-0.937965143469869
0.120064857472951	184	0.353166986564299	-0.452019900289988	2.26481782300954	-0.920584090340261
0.121594407766147	182	0.349328214971209	-0.45676633531445	2.26007138798507	-0.91508639818953
0.128970345428707	181	0.347408829174664	-0.45915914843034	2.25767857486918	-0.88951013696584
0.135946680724466	180	0.345489443378119	-0.461565218196218	2.25527250510331	-0.866631391685503
0.148922127301486	179	0.343570057581574	-0.463984692319631	2.25285303097989	-0.82704076866169
0.153806111712116	178	0.341650671785029	-0.46641772099063	2.25042000230889	-0.813026406861569
0.160854281882703	177	0.339731285988484	-0.468864456937718	2.24797326636181	-0.793567373846382
0.164639606413524	176	0.337811900191939	-0.471325055485375	2.24551266781415	-0.783465680802239
0.171960460571609	174	0.333973128598848	-0.476288475016925	2.2405492482826	-0.76457140035754
0.174096697269075	173	0.332053742802303	-0.478791620170729	2.2380461031288	-0.759209467661653
0.174450193465069	172	0.330134357005758	-0.481309276391976	2.23552844690755	-0.75832854458351
0.174802974803062	171	0.328214971209213	-0.483841612907371	2.23299611039215	-0.757451180800235
0.194170698098348	170	0.326295585412668	-0.486388801921251	2.23044892137827	-0.711816307972554
0.196065091232478	169	0.324376199616123	-0.488951018685851	2.22788670461367	-0.707599724204122
0.204673886951902	168	0.322456813819578	-0.491528441573662	2.22530928172586	-0.688937562692215
0.209728324267372	167	0.320537428023033	-0.494121252151941	2.22271647114758	-0.678342913157246
0.210607692167214	166	0.318618042226488	-0.496729635259469	2.22010808804005	-0.676525770829699
0.215808665256982	165	0.316698656429942	-0.499353779085618	2.21748394421391	-0.665931121294729
0.216378834454759	164	0.314779270633397	-0.501993875251827	2.2148438480477	-0.664785222904937
0.227482307004303	163	0.312859884836852	-0.504650118895567	2.21218760440396	-0.643052376014392
0.238585456388272	162	0.310940499040307	-0.507322708756893	2.20951501454263	-0.62235603343528
0.250673293352124	160	0.307101727447217	-0.5127177406436	2.20411998265592	-0.600891933164374
0.259369736091164	159	0.305182341650672	-0.515440598979073	2.20139712432045	-0.586080699860974
0.270530478874377	157	0.301343570057582	-0.520938070890291	2.19589965240923	-0.567783798722747
0.274598834666136	156	0.299424184261036	-0.523713124945063	2.19312459835446	-0.561301310140562
0.276610574635172	151	0.289827255278311	-0.537860776006355	2.17897694729317	-0.558131221125052
0.282559869762144	150	0.287907869481766	-0.540746464243843	2.17609125905568	-0.548889518278047
0.286026991733298	149	0.285988483685221	-0.54365145488725	2.17318626841227	-0.543592981529334
0.297844254602972	147	0.28214971209213	-0.549520388551348	2.16731733474818	-0.526010772997708
0.31000612897167	146	0.280230326295585	-0.552484867515087	2.16435285578444	-0.508629719868103
0.31238168960424	142	0.272552783109405	-0.564549378916468	2.15228834438306	-0.505314430418596
