"range"	"nexpand"	"pexpand"	"log10p"	"log10n"	"log10r"
0.0222	14	0.333333333333333	-0.477121254719662	1.14612803567824	-1.65364702554936
0.0941866232540481	13	0.30952380952381	-0.509305938091064	1.11394335230684	-1.02601077299771
0.102336943475951	12	0.285714285714286	-0.544068044350276	1.07918124604762	-0.989967558356196
0.121594407766147	11	0.261904761904762	-0.581856605239675	1.04139268515823	-0.91508639818953
0.265008867776156	10	0.238095238095238	-0.6232492903979	1	-0.576739593377096
0.272346140049754	9	0.214285714285714	-0.669006780958576	0.954242509439325	-0.56487877558443
0.765014705741007	8	0.19047619047619	-0.720159303405957	0.903089986991944	-0.116330216400909
1.53621754318846	7	0.166666666666667	-0.778151250383644	0.845098040014257	0.186452720328647
1.56143507069618	6	0.142857142857143	-0.845098040014257	0.778151250383644	0.193523929632728
1.57733304346292	5	0.119047619047619	-0.924279286061882	0.698970004336019	0.197923401424861
1.84887485785274	4	0.0952380952380952	-1.02118929906994	0.602059991327962	0.266907516684715
1.89481909426731	3	0.0714285714285714	-1.14612803567824	0.477121254719662	0.277567752503642
1.9738034856591	2	0.0476190476190476	-1.32221929473392	0.301029995663981	0.295303911584753
2.19566866352827	1	0.0238095238095238	-1.6232492903979	0	0.341566803693271
