"range"	"nexpand"	"pexpand"	"log10p"	"log10n"	"log10r"
0.0111	1071	0.583333333333333	-0.234083206033368	3.02978947083186	-1.95467702121334
0.0156977705423414	1059	0.576797385620915	-0.238976716757739	3.02489596010748	-1.80416202338135
0.0192257639640145	1052	0.572984749455338	-0.241856937047503	3.02201573981772	-1.71611639385351
0.0222	1046	0.569716775599129	-0.244340992333968	3.01953168453126	-1.65364702554936
0.0248203545502477	1040	0.566448801742919	-0.246839337566443	3.01703333929878	-1.60519201904533
0.0271893361448933	1036	0.564270152505447	-0.248512921456009	3.01535975540921	-1.56560139602152
0.029367839552817	1035	0.563725490196078	-0.248932327072287	3.01494034979294	-1.53212800120621
0.0313955410846827	1030	0.561002178649238	-0.251035452160051	3.01283722470517	-1.50313202771737
0.0333	1027	0.559368191721133	-0.252302233267945	3.01157044359728	-1.47755576649368
0.035101282027869	1023	0.55718954248366	-0.253997043153063	3.00987563371216	-1.45467702121334
0.0384515279280291	1020	0.555555555555556	-0.255272505103306	3.00860017176192	-1.41508639818953
0.0415323969931908	1018	0.554466230936819	-0.256124898864484	3.00774777800074	-1.38161300337422
0.0444	1015	0.552832244008715	-0.257406634615992	3.00646604224923	-1.35261702988538
0.0520636149340401	1014	0.552287581699346	-0.257834721867906	3.00603795499732	-1.28346568080224
0.0543786722897866	1011	0.550653594771242	-0.259121521274223	3.004751155591	-1.26457140035754
0.0555	1010	0.550108932461874	-0.259551303082581	3.00432137378264	-1.25570701687732
0.0576772918920436	1008	0.549019607843137	-0.260412144755717	3.00346053210951	-1.23899513913385
0.0587356791056339	1006	0.547930283224401	-0.261274696145315	3.00259798071991	-1.23109800554223
0.0607972038830734	1005	0.547385620915033	-0.261706615108716	3.00216606175651	-1.21611639385351
0.0647235660327828	1004	0.546840958605665	-0.262138964056223	3.001733712809	-1.18893756269222
0.0656684855924057	1002	0.545751633986928	-0.263004955333997	3.00086772153123	-1.1826429990382
0.0666	998	0.543572984749455	-0.264742135577852	2.99913054128737	-1.1765257708297
0.070202564055738	994	0.541394335511983	-0.26648629246791	2.99738638439731	-1.15364702554936
0.0719362217523273	993	0.540849673202614	-0.266923428369843	2.99694924849538	-1.14305237601439
0.0736290703458899	990	0.53921568627451	-0.268237482267674	2.99563519459755	-1.13295068297025
0.074461063650743	988	0.538126361655773	-0.269115732277595	2.99475694458763	-1.12807076432567
0.0769030558560582	984	0.535947712418301	-0.270877578433882	2.99299509843134	-1.11405640252555
0.0784888527117068	983	0.535403050108932	-0.271319159033088	2.99255351783214	-1.10519201904533
0.0792698555568256	982	0.534858387799564	-0.271761189078274	2.99211148778695	-1.10089193316437
0.0800432383153006	979	0.53322440087146	-0.273089985062086	2.99078269180314	-1.09667534939594
0.0815680084346798	978	0.532679738562091	-0.273533822077622	2.9903388547876	-1.08848014130186
0.0830647939863815	977	0.532135076252723	-0.273978113146451	2.98989456371877	-1.08058300771024
0.0845350814750894	976	0.531590413943355	-0.274422859198532	2.98944981766669	-1.07296302443187
0.0874014874015311	975	0.531045751633987	-0.274868061166687	2.98900461569854	-1.05848117646422
0.0881035186584509	974	0.530501089324619	-0.275313719986608	2.98855895687862	-1.05500674648655
0.0894910610061139	973	0.529956427015251	-0.275759836596872	2.98811284026835	-1.04822034289191
0.0901768262914592	971	0.528867102396514	-0.276653446957219	2.987219229908	-1.04490505344241
0.0928692629452824	968	0.52723311546841	-0.27799731955683	2.98587535730839	-1.03212800120621
0.0941866232540481	967	0.526688453159041	-0.278446202782222	2.985426474083	-1.02601077299771
0.0974021047000525	966	0.526143790849673	-0.27889555044973	2.98497712641549	-1.0114316586271
0.0980325456162391	965	0.525599128540305	-0.279345363521431	2.98452731334379	-1.0086297198681
0.10173318042802	963	0.524509803921569	-0.280246389740689	2.98362628712453	-0.9925373781824
0.10412722986808	957	0.52124183006536	-0.28296073908838	2.98091193777684	-0.982435685138259
0.105887251357281	955	0.520152505446623	-0.283869305281477	2.98000337158375	-0.975156325052796
0.108757344579573	953	0.519063180827887	-0.284779776226897	2.97909290063833	-0.963541404693559
0.111	950	0.517429193899782	-0.286149071576376	2.97772360528885	-0.954677021213343
0.11319823320176	949	0.516884531590414	-0.286606464437931	2.97726621242729	-0.946160351563952
0.116417782146887	948	0.516339869281046	-0.287064339527157	2.97680833733807	-0.933980678634229
0.119034238771876	947	0.515795206971678	-0.28752269786195	2.97634997900327	-0.924328101036537
0.121594407766147	944	0.514161220043573	-0.288900682567155	2.97497199429807	-0.91508639818953
0.124597190979572	943	0.513616557734205	-0.289360984127895	2.97451169273733	-0.904491748654562
0.126559472186004	942	0.513071895424837	-0.289821774072346	2.97405090279288	-0.897705345059925
0.127529290753144	940	0.5119825708061	-0.290744823265525	2.9731278535997	-0.894390055610418
0.128011444800846	936	0.509803921568627	-0.292596828127118	2.9712758487381	-0.892751200729799
0.131336971184811	934	0.508714596949891	-0.29352580063513	2.97034687623009	-0.881613003374225
0.1332	931	0.507080610021787	-0.294922995883881	2.96894968098134	-0.875495775165718
0.133661699824594	929	0.50599128540305	-0.295856962871582	2.96801571399364	-0.873993020095857
0.135946680724466	927	0.504901960784314	-0.296792942720727	2.9670797341445	-0.866631391685503
0.143872443504655	926	0.504357298474945	-0.297261690183289	2.96661098668193	-0.84202238035041
0.145151334819904	925	0.503812636165577	-0.297730944126191	2.96614173273903	-0.838178966017267
0.146419056136829	924	0.503267973856209	-0.298200705645117	2.96567197122011	-0.834402397072044
0.14725814069178	922	0.502178649237473	-0.299141755811594	2.96473092105363	-0.831920687306267
0.149747186951876	921	0.501633986928105	-0.299613046668375	2.96425963019685	-0.824641327220804
0.151383816836543	920	0.501089324618736	-0.300084849519668	2.96378782734556	-0.819920549104384
0.151790217076069	918	0.5	-0.301029995663981	2.96284268120124	-0.818756217945092
0.155003064485835	916	0.498910675381264	-0.301977203197373	2.96189547366785	-0.809659715532084
0.1554	915	0.498366013071895	-0.302451582798775	2.96142109406645	-0.808548985535104
0.15619084480212	914	0.497821350762527	-0.302926481131392	2.96094619573383	-0.806344426082578
0.156977705423414	913	0.497276688453159	-0.303401899330925	2.9604707775343	-0.804162023381351
0.160854281882703	910	0.495642701525054	-0.30483128454413	2.95904139232109	-0.793567373846382
0.161618439542028	909	0.495098039215686	-0.305308793643256	2.95856388322197	-0.791509090748965
0.164639606413524	907	0.49400871459695	-0.306265389805128	2.9576072870601	-0.783465680802239
0.165013363095235	906	0.493464052287582	-0.30674447918841	2.95712819767681	-0.782480884370788
0.168705394104634	904	0.492374727668845	-0.30770424638986	2.95616843047536	-0.772871031267271
0.171242459688011	903	0.491830065359477	-0.308184926551718	2.95568775031351	-0.766388542685086
0.174450193465069	902	0.491285403050109	-0.308666139323282	2.95520653754194	-0.75832854458351
0.181035521376331	901	0.490740740740741	-0.309147885886161	2.95472479097906	-0.742236202897809
0.183402099224627	900	0.490196078431373	-0.309630167425899	2.95424250943932	-0.736595697692965
0.185738525890565	897	0.488562091503268	-0.311080233821132	2.95279244304409	-0.731098005542232
0.186400697423588	896	0.4880174291939	-0.311564667203098	2.95230800966213	-0.729552467053662
0.188373246508096	894	0.486928104575163	-0.312535158069306	2.95133751879592	-0.724980777333728
0.191936942770275	893	0.486383442265795	-0.313021217976677	2.95085145888855	-0.716841427051129
0.192257639640145	889	0.484204793028322	-0.31497091589501	2.94890176097021	-0.716116393853512
0.192577802459162	887	0.483115468409586	-0.315949057033497	2.94792361983173	-0.715393773416421
0.195435667164415	886	0.482570806100218	-0.316438954978173	2.94743372188705	-0.708996174296206
0.196065091232478	885	0.48202614379085	-0.316929406167398	2.94694327069783	-0.707599724204122
0.201641513582893	883	0.480936819172113	-0.317911973287655	2.94596070357757	-0.695420051274399
0.202555992258931	882	0.480392156862745	-0.318404091733404	2.94546858513182	-0.693454904460182
0.205274986298867	881	0.479847494553377	-0.318896768453176	2.94497590841205	-0.687663968185275
0.206173349393174	880	0.479302832244009	-0.319390004715055	2.94448267215017	-0.685767473676707
0.20825445973616	879	0.478758169934641	-0.319883801791452	2.94398887507377	-0.681405689474278
0.210607692167214	878	0.478213507625272	-0.320378160959121	2.9434945159061	-0.676525770829699
0.214950575714512	877	0.477668845315904	-0.320873083499183	2.94299959336604	-0.667661387349482
0.215808665256982	876	0.477124183006536	-0.321368570697143	2.94250410616808	-0.665931121294729
0.216378834454759	875	0.476579520697168	-0.32186462384291	2.94200805302231	-0.664785222904937
0.21920743600526	874	0.4760348583878	-0.322361244230821	2.9415114326344	-0.659144717700092
0.22088721103767	872	0.474945533769063	-0.323356191932656	2.94051648493257	-0.655829428250586
0.222277326778959	871	0.474400871459695	-0.32385452185756	2.94001815500766	-0.653104834903251
0.222830944888721	870	0.473856209150327	-0.324353424246605	2.93951925261862	-0.652024498142787
0.224209009631638	869	0.473311546840959	-0.324852900416557	2.93901977644867	-0.649346939668403
0.225851588438071	868	0.47276688453159	-0.325352951688732	2.93851972517649	-0.646176850652894
