"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
1	15	0.357142857142857	-0.447158031342219	1.17609125905568	0
1.02	14	0.333333333333333	-0.477121254719662	1.14612803567824	0.00860017176191757
1.24	13	0.30952380952381	-0.509305938091064	1.11394335230684	0.0934216851622351
1.28	12	0.285714285714286	-0.544068044350276	1.07918124604762	0.107209969647868
1.29	11	0.261904761904762	-0.581856605239675	1.04139268515823	0.110589710299249
1.36	10	0.238095238095238	-0.6232492903979	1	0.133538908370218
2.08	9	0.214285714285714	-0.669006780958576	0.954242509439325	0.318063334962762
2.3	8	0.19047619047619	-0.720159303405957	0.903089986991944	0.361727836017593
2.45	7	0.166666666666667	-0.778151250383644	0.845098040014257	0.389166084364532
3	6	0.142857142857143	-0.845098040014257	0.778151250383644	0.477121254719662
3.12	5	0.119047619047619	-0.924279286061882	0.698970004336019	0.494154594018443
4.1	4	0.0952380952380952	-1.02118929906994	0.602059991327962	0.612783856719735
4.25	3	0.0714285714285714	-1.14612803567824	0.477121254719662	0.628388930050311
4.79	2	0.0476190476190476	-1.32221929473392	0.301029995663981	0.680335513414563
4.83	1	0.0238095238095238	-1.6232492903979	0	0.683947130751512
