"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.3	22	0.261904761904762	-0.581856605239675	1.34242268082221	-0.522878745280338
0.75	19	0.226190476190476	-0.645525685109053	1.27875360095283	-0.1249387366083
1.6	18	0.214285714285714	-0.669006780958576	1.25527250510331	0.204119982655925
2.25	17	0.202380952380952	-0.693830364683608	1.23044892137827	0.352182518111362
2.35	16	0.19047619047619	-0.720159303405957	1.20411998265592	0.371067862271736
2.5	15	0.178571428571429	-0.7481880270062	1.17609125905568	0.397940008672038
2.83	14	0.166666666666667	-0.778151250383644	1.14612803567824	0.45178643552429
2.95	13	0.154761904761905	-0.810335933755045	1.11394335230684	0.469822015978163
3	8	0.0952380952380952	-1.02118929906994	0.903089986991944	0.477121254719662
3.5	7	0.0833333333333333	-1.07918124604762	0.845098040014257	0.544068044350276
4.9	6	0.0714285714285714	-1.14612803567824	0.778151250383644	0.690196080028514
5.35	4	0.0476190476190476	-1.32221929473392	0.602059991327962	0.728353782021228
5.5	2	0.0238095238095238	-1.6232492903979	0.301029995663981	0.740362689494244
6.5	1	0.0119047619047619	-1.92427928606188	0	0.812913356642856
