"range"	"nexpand"	"pexpand"	"log10p"	"log10n"	"log10r"
0.109107517795181	18	0.947368421052632	-0.0234810958495229	1.25527250510331	-0.962145324347688
0.212672137043605	17	0.894736842105263	-0.048304679574555	1.23044892137827	-0.672289404882685
0.493433835327679	16	0.842105263157895	-0.0746336182969042	1.20411998265592	-0.306771073751261
0.538299888574634	15	0.789473684210526	-0.102662341897148	1.17609125905568	-0.268975710081073
0.59315307103945	14	0.736842105263158	-0.132625565274591	1.14612803567824	-0.226833216704404
0.885194060276094	13	0.684210526315789	-0.164810248645992	1.11394335230684	-0.0529615088861838
0.92380041719599	12	0.631578947368421	-0.199572354905204	1.07918124604762	-0.0344218459584096
1.11329869318591	11	0.578947368421053	-0.237360915794604	1.04139268515823	0.0466116992844854
1.18754085181627	10	0.526315789473684	-0.278753600952829	1	0.074648558434351
1.1909920005707	9	0.473684210526316	-0.324511091513504	0.954242509439325	0.0759088445057253
1.30658323619366	8	0.421052631578947	-0.375663613960885	0.903089986991944	0.116137081777186
1.42898733614873	7	0.368421052631579	-0.433655560938572	0.845098040014257	0.155028380040028
1.72733803325885	6	0.315789473684211	-0.500602350569185	0.778151250383644	0.237377335606488
1.78535457413385	5	0.263157894736842	-0.57978359661681	0.698970004336019	0.251724480558835
1.78660825683126	4	0.210526315789474	-0.676693609624867	0.602059991327962	0.252029336754526
1.90016089540877	3	0.157894736842105	-0.801632346233167	0.477121254719662	0.278790376231643
1.9838923341229	2	0.105263157894737	-0.977723605288848	0.301029995663981	0.297518099287369
2.00583818764337	1	0.0526315789473684	-1.27875360095283	0	0.302295895260647
