"range"	"nexpand"	"pexpand"	"log10p"	"log10n"	"log10r"
0.00560953653760891	136	0.985507246376812	-0.00634017803101898	2.13353890837022	-2.25107301886392
0.0575669685934546	135	0.978260869565217	-0.00954531790623039	2.13033376849501	-1.23982663936192
0.0585575708340471	134	0.971014492753623	-0.0127742880364289	2.12710479836481	-1.23241694757894
0.072290374354897	133	0.963768115942029	-0.0160274454341507	2.12385164096709	-1.14091952625808
0.0902830864448723	132	0.956521739130435	-0.0193051551953866	2.12057393120585	-1.04439360241811
0.0920533038050181	131	0.949275362318841	-0.0226077907454723	2.11727129565576	-1.03596061999494
0.0963759417053418	130	0.942028985507246	-0.0259357340943998	2.11394335230684	-1.0160313653567
0.0972792779338042	129	0.934782608695652	-0.0292893761019875	2.11058971029925	-1.01197966165818
0.101382192051936	128	0.927536231884058	-0.0326691167533681	2.10720996964787	-0.99403832284069
0.10253057308908	126	0.91304347826087	-0.0395085412836736	2.10037054511756	-0.989146615153829
0.105372263308958	125	0.905797101449275	-0.0429690733931801	2.09691001300806	-0.977273691562953
0.122760654513026	124	0.898550724637681	-0.0464574012390014	2.09342168516224	-0.910940804741374
0.125458810421705	123	0.891304347826087	-0.0499739749618386	2.0899051114394	-0.901498834682779
0.136485857079947	122	0.884057971014493	-0.0535192557264883	2.08635983067475	-0.864912348699115
0.136884518136607	121	0.876811594202899	-0.0570937160847864	2.08278537031645	-0.863645668506309
0.144467241575834	120	0.869565217391304	-0.0606978403536117	2.07918124604762	-0.840230619452185
0.153537910180672	119	0.86231884057971	-0.0643321250087057	2.07554696139253	-0.813784374913089
0.165311699372863	118	0.855072463768116	-0.0679970790951111	2.07188200730613	-0.781696409627114
0.167523213355429	117	0.847826086956522	-0.0716932246550749	2.06818586174616	-0.775925005142627
0.174109241344066	116	0.840579710144927	-0.0754210971743181	2.06445798922692	-0.759178176853846
0.176127636069395	114	0.826086956521739	-0.0829742350647639	2.05690485133647	-0.754172493829642
0.17614869411518	113	0.818840579710145	-0.0868006429178168	2.05307844348342	-0.754120572128912
0.181337615031212	112	0.811594202898551	-0.0906610637310549	2.04921802267018	-0.741512100449009
0.20650177432407	111	0.804347826086957	-0.0945561076145791	2.04532297878666	-0.68507621240544
0.214079606144805	110	0.797101449275362	-0.0984864012430115	2.04139268515822	-0.669424702909352
0.229984819500409	109	0.789855072463768	-0.102452588460613	2.03742649794062	-0.638300829307556
0.233890194077349	108	0.782608695652174	-0.106455330914287	2.03342375548695	-0.630987985746935
0.238639029885944	107	0.77536231884058	-0.110495308716027	2.02938377768521	-0.622258525133916
0.240981276704972	106	0.768115942028985	-0.114573221136466	2.02530586526477	-0.618016699083204
0.250037316157871	105	0.760869565217391	-0.118689787331298	2.02118929906994	-0.60199517135971
0.251003224060943	104	0.753623188405797	-0.122845747102456	2.01703333929878	-0.600320700101096
0.253036274430982	103	0.746376811594203	-0.127041861696064	2.01283722470517	-0.596817215361925
0.263779143103845	102	0.739130434782609	-0.131278914639319	2.00860017176192	-0.578759546898098
0.279194415264275	101	0.731884057971015	-0.135557712618594	2.00432137378264	-0.554093273169814
0.279624429726197	100	0.72463768115942	-0.139879086401237	2	-0.5534248886066
0.286306020150147	99	0.717391304347826	-0.144243891803687	1.99563519459755	-0.543169519982239
0.300270890095784	98	0.710144927536232	-0.148653010708742	1.99122607569249	-0.522486768645359
0.302271310392434	97	0.702898550724638	-0.153107352134992	1.98677173426624	-0.519603071246045
0.315783183368533	96	0.695652173913043	-0.157607853361668	1.98227123303957	-0.500611001511742
0.331907388386535	95	0.688405797101449	-0.162155481112389	1.97772360528885	-0.478983079921049
0.332223230360338	94	0.681159420289855	-0.166751232801538	1.9731278535997	-0.478570003237501
0.356836348370866	93	0.673913043478261	-0.171396137847301	1.96848294855394	-0.447530913564783
0.357393775939883	92	0.666666666666667	-0.176091259055681	1.96378782734556	-0.446853015060652
0.362050854461629	91	0.659420289855073	-0.180837694080143	1.95904139232109	-0.441230423221304
0.383691150963862	90	0.652173913043478	-0.185636576961912	1.95424250943932	-0.416018216782609
0.394800908948134	89	0.644927536231884	-0.190489079756324	1.94939000664491	-0.403621856127263
0.397360063926363	88	0.63768115942029	-0.195396414251068	1.94448267215017	-0.400815783144541
0.408593957080864	87	0.630434782608696	-0.200359833782618	1.93951925261862	-0.388708060674306
0.408885037767087	86	0.623188405797101	-0.205380635157669	1.93449845124357	-0.388398781189562
0.421597877197612	85	0.615942028985507	-0.210460160686944	1.92941892571429	-0.375101584521516
0.464060276581708	84	0.608695652173913	-0.215599800339355	1.92427928606188	-0.333425605465292
0.464901290960626	83	0.601449275362319	-0.220800994025163	1.91907809237607	-0.332639247845095
0.503598378039726	82	0.594202898550725	-0.22606523401752	1.91381385238372	-0.297915677312251
0.505968102703653	81	0.58695652173913	-0.231394067522587	1.90848501887865	-0.29587686113735
0.508810037837905	80	0.579710144927536	-0.236789099409293	1.90308998699194	-0.293444329485014
0.522895321172661	79	0.572463768115942	-0.242251995110795	1.89762709129044	-0.281585244186764
0.529368580448294	78	0.565217391304348	-0.247784483710756	1.89209460269048	-0.276241838899549
0.556257927114926	77	0.557971014492754	-0.253388361228755	1.88649072517248	-0.254723786927436
0.57031199311868	76	0.550724637681159	-0.259065494120445	1.88081359228079	-0.243887495519054
0.575790968198887	75	0.543478260869565	-0.264817823009536	1.8750612633917	-0.239735151705503
0.595841736915594	74	0.536231884057971	-0.27064736667026	1.86923171973098	-0.224869079037592
0.600356063223383	73	0.528985507246377	-0.276556226280781	1.86332286012046	-0.221591098903543
0.610103048698802	72	0.521739130434783	-0.282546589969968	1.85733249643127	-0.214596804822792
0.617431443035855	71	0.514492753623188	-0.288620737682161	1.85125834871908	-0.209411257605377
