"range"	"nexpand"	"pexpand"	"log10p"	"log10n"	"log10r"
0.00174941530191783	18	0.947368421052632	-0.0234810958495229	1.25527250510331	-2.75710707907427
0.0641698755527542	17	0.894736842105263	-0.048304679574555	1.23044892137827	-1.19266880295292
0.092587615331031	16	0.842105263157895	-0.0746336182969042	1.20411998265592	-1.03344710136452
0.103725065543941	15	0.789473684210526	-0.102662341897148	1.17609125905568	-0.984116282067916
0.27933758317044	14	0.736842105263158	-0.132625565274591	1.14612803567824	-0.553870628690469
0.353329675214503	13	0.684210526315789	-0.164810248645992	1.11394335230684	-0.45181988580125
0.456522699844225	12	0.631578947368421	-0.199572354905204	1.07918124604762	-0.340537623010326
0.481553316816882	11	0.578947368421053	-0.237360915794604	1.04139268515823	-0.317355621483447
0.738487925235784	10	0.526315789473684	-0.278753600952829	1	-0.131656601294944
1.33845345458692	9	0.473684210526316	-0.324511091513504	0.954242509439325	0.126603272969692
1.43045000511118	8	0.421052631578947	-0.375663613960885	0.903089986991944	0.155472683613658
1.54397191591195	7	0.368421052631579	-0.433655560938572	0.845098040014257	0.18863939646902
1.67648630922239	6	0.315789473684211	-0.500602350569185	0.778151250383644	0.224400011177636
1.80004710509181	5	0.263157894736842	-0.57978359661681	0.698970004336019	0.255283870222065
2.02805528931771	4	0.210526315789474	-0.676693609624867	0.602059991327962	0.30707979066045
2.05345414589219	3	0.157894736842105	-0.801632346233167	0.477121254719662	0.31248500940134
2.73311530004506	2	0.105263157894737	-0.977723605288848	0.301029995663981	0.436657953360094
3.1810917172189	1	0.0526315789473684	-1.27875360095283	0	0.502576190863993
