"range"	"nexpand"	"pexpand"	"log10p"	"log10n"	"log10r"
0.487765230445156	17	0.944444444444444	-0.0248235837250322	1.23044892137827	-0.311789160898041
0.507796727189562	16	0.888888888888889	-0.0511525224473813	1.20411998265592	-0.294310102532982
0.596219840114886	15	0.833333333333333	-0.0791812460476248	1.17609125905568	-0.224593576258686
0.73593172295686	14	0.777777777777778	-0.109144469425068	1.14612803567824	-0.133162476040968
0.909311690289826	13	0.722222222222222	-0.141329152796469	1.11394335230684	-0.0412872255015997
0.995497211709931	12	0.666666666666667	-0.176091259055681	1.07918124604762	-0.0019599520511241
1.25258039823759	11	0.611111111111111	-0.213879819945081	1.04139268515823	0.0978056110984369
1.44546947865784	10	0.555555555555556	-0.255272505103306	1	0.160008925899154
1.49392419217411	9	0.5	-0.301029995663981	0.954242509439325	0.174328560159584
1.97383659362979	8	0.444444444444444	-0.352182518111363	0.903089986991944	0.295311196245304
2.46080832785304	7	0.388888888888889	-0.410174465089049	0.845098040014257	0.391077787860651
2.67162252406792	6	0.333333333333333	-0.477121254719662	0.778151250383644	0.42677509628288
2.74686205729517	5	0.277777777777778	-0.556302500767287	0.698970004336019	0.438836850443592
3.59498810658528	4	0.222222222222222	-0.653212513775344	0.602059991327962	0.555697457930882
3.71948905791348	3	0.166666666666667	-0.778151250383644	0.477121254719662	0.570483285427843
4.04904573139678	2	0.111111111111111	-0.954242509439325	0.301029995663981	0.607352681876122
4.45558395071821	1	0.0555555555555556	-1.25527250510331	0	0.648904630921716
