"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.01	96	0.530386740331492	-0.275407341829616	1.98227123303957	-2
0.02	95	0.524861878453039	-0.279954969580337	1.97772360528885	-1.69897000433602
0.08	94	0.519337016574586	-0.284550721269486	1.9731278535997	-1.09691001300806
0.45	93	0.513812154696133	-0.289195626315249	1.96848294855394	-0.346787486224656
0.5	92	0.50828729281768	-0.293890747523629	1.96378782734556	-0.301029995663981
0.52	91	0.502762430939227	-0.298637182548091	1.95904139232109	-0.283996656365201
0.59	90	0.497237569060773	-0.30343606542986	1.95424250943932	-0.229147988357856
0.68	89	0.49171270718232	-0.308288568224272	1.94939000664491	-0.167491087293764
0.77	88	0.486187845303867	-0.313195902719016	1.94448267215017	-0.113509274827518
0.86	87	0.480662983425414	-0.318159322250566	1.93951925261862	-0.0655015487564323
0.87	86	0.475138121546961	-0.323180123625617	1.93449845124357	-0.0604807473813815
0.93	85	0.469613259668508	-0.328259649154892	1.92941892571429	-0.0315170514460649
0.96	84	0.464088397790055	-0.333399288807303	1.92427928606188	-0.0177287669604316
1.08	81	0.447513812154696	-0.349193555990535	1.90848501887865	0.0334237554869497
1.1	80	0.441988950276243	-0.354588587877241	1.90308998699194	0.0413926851582251
1.11	79	0.43646408839779	-0.360051483578743	1.89762709129044	0.0453229787866575
1.15	78	0.430939226519337	-0.365583972178704	1.89209460269048	0.0606978403536116
1.22	77	0.425414364640884	-0.371187849696703	1.88649072517248	0.0863598306747482
1.47	76	0.419889502762431	-0.376864982588393	1.88081359228079	0.167317334748176
1.54	74	0.408839779005525	-0.388446855138208	1.86923171973098	0.187520720836463
1.55	70	0.386740331491713	-0.412580534854928	1.84509804001426	0.190331698170291
1.56	68	0.375690607734807	-0.425169662162948	1.83250891270624	0.193124598354462
1.7	67	0.370165745856354	-0.431603772168358	1.82607480270083	0.230448921378274
1.8	66	0.364640883977901	-0.438134639327316	1.81954393554187	0.255272505103306
1.82	64	0.353591160220994	-0.451498600885297	1.80617997398389	0.260071387985075
1.94	63	0.348066298342541	-0.458338025415603	1.79934054945358	0.287801729930226
