"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.66	13	0.433333333333333	-0.363177902412826	1.11394335230684	-0.180456064458131
1.32	12	0.4	-0.397940008672038	1.07918124604762	0.12057393120585
1.95	11	0.366666666666667	-0.435728569561437	1.04139268515823	0.290034611362518
2.08	10	0.333333333333333	-0.477121254719662	1	0.318063334962762
2.23	9	0.3	-0.522878745280338	0.954242509439325	0.348304863048161
2.27	8	0.266666666666667	-0.574031267727719	0.903089986991944	0.356025857193123
2.29	7	0.233333333333333	-0.632023214705406	0.845098040014257	0.359835482339888
2.36	6	0.2	-0.698970004336019	0.778151250383644	0.372912002970107
2.69	5	0.166666666666667	-0.778151250383644	0.698970004336019	0.429752280002408
3.25	3	0.1	-1	0.477121254719662	0.511883360978874
3.91	2	0.0666666666666667	-1.17609125905568	0.301029995663981	0.592176757395867
4.41	1	0.0333333333333333	-1.47712125471966	0	0.644438589467838
