"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.01	231	0.438330170777989	-0.358198635320402	2.36361197989214	-2
0.02	230	0.436432637571158	-0.360082779194954	2.36172783601759	-1.69897000433602
0.04	226	0.428842504743833	-0.367702176065146	2.3541084391474	-1.39794000867204
0.06	224	0.425047438330171	-0.371562596878384	2.35024801833416	-1.22184874961636
0.08	223	0.42314990512334	-0.373505752164386	2.34830486304816	-1.09691001300806
0.1	221	0.419354838709677	-0.377418341527436	2.34439227368511	-1
0.12	220	0.417457305502846	-0.37938793439034	2.34242268082221	-0.920818753952375
0.13	218	0.413662239089184	-0.383354121607942	2.3384564936046	-0.886056647693163
0.17	217	0.411764705882353	-0.385350881364017	2.33645973384853	-0.769551078621726
0.2	214	0.40607210626186	-0.391396841863356	2.33041377334919	-0.698970004336019
0.24	213	0.404174573055028	-0.393431011773809	2.32837960343874	-0.619788758288394
0.25	210	0.398481973434535	-0.399591320478627	2.32221929473392	-0.602059991327962
0.28	209	0.396584440227704	-0.401664329101493	2.32014628611105	-0.552841968657781
0.29	206	0.390891840607211	-0.407943394843393	2.31386722036915	-0.537602002101044
0.31	203	0.385199240986717	-0.414314577299334	2.30749603791321	-0.508638306165727
0.32	201	0.381404174573055	-0.418614557792058	2.30319605742049	-0.494850021680094
0.33	199	0.377609108159393	-0.42295753880284	2.29885307640971	-0.481486060122112
0.35	198	0.375711574952562	-0.425145424951015	2.29666519026153	-0.455931955649724
0.39	196	0.371916508538899	-0.429554543856071	2.29225607135648	-0.408935392973501
0.43	194	0.368121442125237	-0.434008885282321	2.28780172993023	-0.366531544420413
0.45	188	0.35673624288425	-0.447652765948867	2.27415784926368	-0.346787486224656
0.46	187	0.354838709677419	-0.449969008676048	2.2718416065365	-0.337242168318426
0.47	186	0.352941176470588	-0.45229767099463	2.26951294421792	-0.327902142064283
0.49	183	0.347248576850095	-0.459359525482117	2.26245108973043	-0.309803919971486
0.51	178	0.337760910815939	-0.471390612903653	2.25042000230889	-0.292429823902064
0.55	177	0.335863377609108	-0.47383734885074	2.24797326636181	-0.259637310505756
0.56	176	0.333965844402277	-0.476297947398397	2.24551266781415	-0.2518119729938
0.63	175	0.332068311195446	-0.478772566526252	2.24303804868629	-0.200659450546418
0.64	173	0.328273244781784	-0.483764512083751	2.2380461031288	-0.193820026016113
0.65	172	0.326375711574953	-0.486282168304998	2.23552844690755	-0.187086643357144
0.66	168	0.318785578747628	-0.496501333486684	2.22530928172586	-0.180456064458131
0.68	166	0.314990512333966	-0.501702527172492	2.22010808804005	-0.167491087293764
0.72	165	0.313092979127135	-0.50432667099864	2.21748394421391	-0.142667503568732
0.74	164	0.311195445920304	-0.506966767164849	2.2148438480477	-0.130768280269024
0.77	162	0.307400379506641	-0.512295600669916	2.20951501454263	-0.113509274827518
0.78	161	0.30550284629981	-0.514984739180697	2.20682587603185	-0.10790539730952
0.79	160	0.303605313092979	-0.517690632556622	2.20411998265592	-0.102372908709559
0.81	159	0.301707779886148	-0.520413490892095	2.20139712432045	-0.0915149811213502
0.82	157	0.297912713472486	-0.525910962803313	2.19589965240923	-0.0861861476162833
0.85	156	0.296015180265655	-0.528686016858085	2.19312459835446	-0.0705810742857073
0.86	155	0.294117647058824	-0.531478917042255	2.19033169817029	-0.0655015487564323
0.87	154	0.292220113851992	-0.534289894376084	2.18752072083646	-0.0604807473813815
0.89	151	0.286527514231499	-0.542833667919377	2.17897694729317	-0.0506099933550872
0.9	150	0.284629981024668	-0.545719356156865	2.17609125905568	-0.0457574905606751
0.91	149	0.282732447817837	-0.548624346800273	2.17318626841227	-0.0409586076789064
0.93	147	0.278937381404175	-0.55449328046437	2.16731733474818	-0.0315170514460649
0.95	146	0.277039848197343	-0.55745775942811	2.16435285578444	-0.0222763947111523
0.96	145	0.275142314990512	-0.560442612977572	2.16136800223497	-0.0177287669604316
0.97	144	0.273244781783681	-0.563448123117297	2.15836249209525	-0.0132282657337552
1	143	0.27134724857685	-0.566474577747485	2.15533603746506	0
1.06	142	0.269449715370019	-0.56952227082949	2.15228834438306	0.0253058652647703
1.1	141	0.267552182163188	-0.572591502557167	2.14921911265538	0.0413926851582251
1.15	139	0.263757115749526	-0.578795814958452	2.1430148002541	0.0606978403536116
1.16	137	0.259962049335863	-0.58509004805614	2.13672056715641	0.0644579892269184
1.17	135	0.256166982922201	-0.59147684671754	2.13033376849501	0.0681858617461616
1.18	133	0.252371916508539	-0.597958974245461	2.12385164096709	0.0718820073061254
1.2	132	0.250474383301708	-0.601236684006697	2.12057393120585	0.0791812460476248
1.22	131	0.248576850094877	-0.604539319556782	2.11727129565576	0.0863598306747482
1.24	130	0.246679316888046	-0.60786726290571	2.11394335230684	0.0934216851622351
1.3	128	0.242884250474383	-0.614600645564678	2.10720996964787	0.113943352306837
1.31	127	0.240986717267552	-0.61800689425659	2.10380372095596	0.117271295655764
1.36	125	0.23719165085389	-0.62490060220449	2.09691001300806	0.133538908370218
1.38	124	0.235294117647059	-0.628388930050311	2.09342168516224	0.139879086401236
1.42	121	0.229601518026565	-0.639025244896096	2.08278537031645	0.152288344383056
1.44	120	0.227703984819734	-0.642629369164922	2.07918124604762	0.15836249209525
1.45	119	0.225806451612903	-0.646263653820016	2.07554696139253	0.161368002234975
1.46	118	0.223908918406072	-0.649928607906421	2.07188200730613	0.164352855784437
1.47	112	0.212523719165085	-0.672592592542365	2.04921802267018	0.167317334748176
1.5	111	0.210626185958254	-0.676487636425889	2.04532297878666	0.176091259055681
1.51	110	0.208728652751423	-0.680417930054321	2.04139268515822	0.178976947293169
1.52	109	0.206831119544592	-0.684384117271923	2.03742649794062	0.181843587944773
1.55	108	0.204933586337761	-0.688386859725597	2.03342375548695	0.190331698170291
1.56	107	0.20303605313093	-0.692426837527337	2.02938377768521	0.193124598354462
