"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
5.8	168	0.259259259259259	-0.586265724144731	2.22530928172586	0.763427993562937
5.82	167	0.257716049382716	-0.58885853472301	2.22271647114758	0.764922984649889
5.96	166	0.256172839506173	-0.591466917830538	2.22010808804005	0.775246259740236
6.09	165	0.25462962962963	-0.594091061656687	2.21748394421391	0.784617292632875
6.14	164	0.253086419753086	-0.596731157822895	2.2148438480477	0.788168371141168
6.17	163	0.251543209876543	-0.599387401466635	2.21218760440396	0.790285164033242
6.18	162	0.25	-0.602059991327962	2.20951501454263	0.790988475088816
6.19	160	0.246913580246914	-0.607455023214669	2.20411998265592	0.791690649020118
6.2	159	0.24537037037037	-0.610177881550142	2.20139712432045	0.792391689498254
6.24	158	0.243827160493827	-0.612917918916171	2.19865708695442	0.795184589682424
6.25	156	0.240740740740741	-0.618450407516132	2.19312459835446	0.795880017344075
6.37	154	0.237654320987654	-0.62405428503413	2.18752072083646	0.80413943233535
6.41	153	0.236111111111111	-0.626883575052995	2.1846914308176	0.806858029518817
6.45	150	0.231481481481481	-0.635483746814912	2.17609125905568	0.809559714635268
6.46	149	0.229938271604938	-0.638388737458319	2.17318626841227	0.810232517995084
6.48	148	0.228395061728395	-0.641313290475636	2.17026171539496	0.811575005870593
6.51	147	0.226851851851852	-0.644257671122417	2.16731733474818	0.813580988568192
6.53	146	0.225308641975309	-0.647222150086156	2.16435285578444	0.814913181275074
6.59	145	0.223765432098765	-0.650207003635618	2.16136800223497	0.81888541459401
6.63	144	0.222222222222222	-0.653212513775344	2.15836249209525	0.821513528404773
6.68	143	0.220679012345679	-0.656238968405532	2.15533603746506	0.824776462475546
6.69	142	0.219135802469136	-0.659286661487537	2.15228834438306	0.825426117767823
6.7	140	0.216049382716049	-0.665446970192355	2.14612803567824	0.826074802700826
6.71	139	0.214506172839506	-0.668560205616498	2.14301480025409	0.826722520168992
6.76	138	0.212962962962963	-0.671695919469357	2.13987908640124	0.829946695941636
6.8	137	0.21141975308642	-0.674854438714187	2.13672056715641	0.832508912706236
6.82	136	0.209876543209877	-0.678036097500376	2.13353890837022	0.833784374656479
6.85	134	0.20679012345679	-0.684470207505786	2.12710479836481	0.835690571492426
6.92	132	0.203703703703704	-0.691001074664743	2.12057393120585	0.840106094456758
6.93	131	0.202160493827161	-0.694303710214829	2.11727129565576	0.840733234611807
6.98	130	0.200617283950617	-0.697631653563757	2.11394335230684	0.843855422623161
6.99	127	0.195987654320988	-0.707771284914636	2.10380372095596	0.844477175745681
7	125	0.192901234567901	-0.714664992862537	2.09691001300806	0.845098040014257
7.18	124	0.191358024691358	-0.718153320708358	2.09342168516224	0.8561244442423
7.21	123	0.189814814814815	-0.721669894431195	2.0899051114394	0.857935264719429
7.22	122	0.188271604938272	-0.725215175195845	2.08635983067475	0.858537197569639
7.29	121	0.186728395061728	-0.728789635554143	2.08278537031645	0.862727528317975
7.3	120	0.185185185185185	-0.732393759822969	2.07918124604762	0.863322860120456
7.32	119	0.183641975308642	-0.736028044478063	2.07554696139253	0.864511081058392
7.33	118	0.182098765432099	-0.739692998564468	2.07188200730613	0.865103974641128
7.35	117	0.180555555555556	-0.743389144124432	2.06818586174616	0.866287339084195
7.39	116	0.179012345679012	-0.747117016643675	2.06445798922692	0.868644438394826
7.4	115	0.177469135802469	-0.750877165516982	2.06069784035361	0.869231719730976
7.42	113	0.174382716049383	-0.758496562387174	2.05307844348342	0.870403905279027
7.43	112	0.172839506172839	-0.762356983200412	2.04921802267018	0.870988813760575
7.51	111	0.171296296296296	-0.766252027083936	2.04532297878666	0.875639937004168
7.68	110	0.169753086419753	-0.770182320712368	2.04139268515822	0.885361220031512
7.69	109	0.16820987654321	-0.77414850792997	2.03742649794062	0.885926339801431
7.7	108	0.166666666666667	-0.778151250383644	2.03342375548695	0.886490725172482
7.73	106	0.16358024691358	-0.786269140605823	2.02530586526477	0.888179493918325
7.75	105	0.162037037037037	-0.790385706800655	2.02118929906994	0.88930170250631
7.78	103	0.158950617283951	-0.798737781165421	2.01283722470517	0.890979596989689
7.79	102	0.157407407407407	-0.802974834108676	2.00860017176192	0.891537457672564
7.84	101	0.155864197530864	-0.807253632087951	2.00432137378264	0.894316062684438
8.03	99	0.152777777777778	-0.815939811273043	1.99563519459755	0.904715545278681
8.06	97	0.149691358024691	-0.824803271604349	1.98677173426624	0.906335041805091
8.15	96	0.148148148148148	-0.829303772831025	1.98227123303957	0.911157608739977
8.24	95	0.146604938271605	-0.833851400581746	1.97772360528885	0.915927211697116
8.3	93	0.143518518518519	-0.843092057316658	1.96848294855394	0.919078092376074
8.34	91	0.140432098765432	-0.8525336135495	1.95904139232109	0.921166050637739
8.44	90	0.138888888888889	-0.857332496431268	1.95424250943932	0.926342446625655
8.5	89	0.137345679012346	-0.862184999225681	1.94939000664491	0.929418925714293
8.59	88	0.135802469135802	-0.867092333720425	1.94448267215017	0.933993163831242
8.83	87	0.134259259259259	-0.872055753251975	1.93951925261862	0.945960703577569
8.91	86	0.132716049382716	-0.877076554627026	1.93449845124357	0.949877704036875
8.94	85	0.131172839506173	-0.882156080156301	1.92941892571429	0.951337518795918
9	84	0.12962962962963	-0.887295719808712	1.92427928606188	0.954242509439325
9.03	83	0.128086419753086	-0.892496913494519	1.91907809237607	0.955687750313506
9.1	82	0.126543209876543	-0.897761153486877	1.91381385238372	0.959041392321094
9.24	81	0.125	-0.903089986991944	1.90848501887865	0.965671971220107
9.29	80	0.123456790123457	-0.90848501887865	1.90308998699194	0.968015713993642
9.43	79	0.121913580246914	-0.913947914580152	1.89762709129044	0.974511692737328
9.48	78	0.12037037037037	-0.919480403180113	1.89209460269048	0.976808337338066
9.49	77	0.118827160493827	-0.925084280698111	1.88649072517248	0.977266212427293
9.52	76	0.117283950617284	-0.930761413589802	1.88081359228079	0.978636948384474
9.59	75	0.115740740740741	-0.936513742478893	1.8750612633917	0.981818607170664
9.61	71	0.109567901234568	-0.960316657151518	1.85125834871908	0.982723387668545
9.73	69	0.106481481481481	-0.972725915133338	1.83884909073726	0.988112840268352
9.97	68	0.104938271604938	-0.979066093164357	1.83250891270624	0.998695158311656
10.04	67	0.103395061728395	-0.985500203169767	1.82607480270083	1.001733712809
10.08	66	0.101851851851852	-0.992031070328725	1.81954393554187	1.00346053210951
