"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
1.48	14	0.736842105263158	-0.132625565274591	1.14612803567824	0.170261715394957
1.6	12	0.631578947368421	-0.199572354905204	1.07918124604762	0.204119982655925
1.69	11	0.578947368421053	-0.237360915794604	1.04139268515823	0.227886704613674
2	10	0.526315789473684	-0.278753600952829	1	0.301029995663981
2.35	9	0.473684210526316	-0.324511091513504	0.954242509439325	0.371067862271736
2.69	8	0.421052631578947	-0.375663613960885	0.903089986991944	0.429752280002408
5.65	7	0.368421052631579	-0.433655560938572	0.845098040014257	0.752048447819439
5.79	6	0.315789473684211	-0.500602350569185	0.778151250383644	0.762678563727436
7	5	0.263157894736842	-0.57978359661681	0.698970004336019	0.845098040014257
8.85	4	0.210526315789474	-0.676693609624867	0.602059991327962	0.946943270697825
12.42	3	0.157894736842105	-0.801632346233167	0.477121254719662	1.09412159584056
30.97	2	0.105263157894737	-0.977723605288848	0.301029995663981	1.49094120535679
35.28	1	0.0526315789473684	-1.27875360095283	0	1.54752857645978
