"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.45	35	0.660377358490566	-0.180207825250513	1.54406804435028	-0.346787486224656
0.51	34	0.641509433962264	-0.192796952558534	1.53147891704226	-0.292429823902064
0.66	33	0.622641509433962	-0.205761929722902	1.51851393987789	-0.180456064458131
1.25	32	0.60377358490566	-0.219125891280883	1.50514997831991	0.0969100130080564
1.45	31	0.584905660377358	-0.232914175766516	1.49136169383427	0.161368002234975
1.6	30	0.566037735849057	-0.247154614881127	1.47712125471966	0.204119982655925
1.64	29	0.547169811320755	-0.261877871701833	1.46239799789896	0.214843848047698
1.81	28	0.528301886792453	-0.27711783825857	1.44715803134222	0.257678574869184
1.98	27	0.509433962264151	-0.292912105441802	1.43136376415899	0.296665190261531
2.08	26	0.490566037735849	-0.309302521629971	1.41497334797082	0.318063334962762
2.29	25	0.471698113207547	-0.326335860928751	1.39794000867204	0.359835482339888
2.32	24	0.452830188679245	-0.344064627889183	1.38021124171161	0.3654879848909
2.61	23	0.433962264150943	-0.362548033583196	1.36172783601759	0.416640507338281
2.78	22	0.415094339622642	-0.381853188778583	1.34242268082221	0.444044795918076
2.84	21	0.39622641509434	-0.40205657486687	1.32221929473392	0.453318340047038
3.2	20	0.377358490566038	-0.423245873936808	1.30102999566398	0.505149978319906
3.28	19	0.358490566037736	-0.44552226864796	1.27875360095283	0.515873843711679
3.29	17	0.320754716981132	-0.493826948222515	1.23044892137827	0.517195897949974
3.71	16	0.30188679245283	-0.520155886944864	1.20411998265592	0.569373909615046
4.08	15	0.283018867924528	-0.548184610545108	1.17609125905568	0.61066016308988
4.29	14	0.264150943396226	-0.578147833922551	1.14612803567824	0.632457292184724
4.6	12	0.226415094339623	-0.645094623553164	1.07918124604762	0.662757831681574
5.2	11	0.207547169811321	-0.682883184442564	1.04139268515823	0.716003343634799
6.2	10	0.188679245283019	-0.724275869600789	1	0.792391689498254
6.48	9	0.169811320754717	-0.770033360161464	0.954242509439325	0.811575005870593
6.51	8	0.150943396226415	-0.821185882608846	0.903089986991944	0.813580988568192
6.76	7	0.132075471698113	-0.879177829586532	0.845098040014257	0.829946695941636
6.8	6	0.113207547169811	-0.946124619217145	0.778151250383644	0.832508912706236
8.03	5	0.0943396226415094	-1.02530586526477	0.698970004336019	0.904715545278681
9.11	4	0.0754716981132075	-1.12221587827283	0.602059991327962	0.959518376972998
13.4	3	0.0566037735849057	-1.24715461488113	0.477121254719662	1.12710479836481
18.66	2	0.0377358490566038	-1.42324587393681	0.301029995663981	1.27091163941048
23.45	1	0.0188679245283019	-1.72427586960079	0	1.3701428470511
