"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.51	47	0.5875	-0.230992129056226	1.67209785793572	-0.292429823902064
0.86	46	0.575	-0.24033215531037	1.66275783168157	-0.0655015487564323
0.96	45	0.5625	-0.2498774732166	1.65321251377534	-0.0177287669604316
0.97	44	0.55	-0.259637310505756	1.64345267648619	-0.0132282657337552
1.17	42	0.525	-0.279840696594043	1.6232492903979	0.0681858617461616
1.48	36	0.45	-0.346787486224656	1.55630250076729	0.170261715394957
1.49	35	0.4375	-0.359021942641668	1.54406804435028	0.173186268412274
1.65	34	0.425	-0.371611069949688	1.53147891704226	0.217483944213906
1.78	33	0.4125	-0.384576047114056	1.51851393987789	0.250420002308894
1.79	32	0.4	-0.397940008672038	1.50514997831991	0.252853030979893
1.98	31	0.3875	-0.411728293157671	1.49136169383427	0.296665190261531
2.09	29	0.3625	-0.440691989092988	1.46239799789896	0.320146286111054
2.17	28	0.35	-0.455931955649724	1.44715803134222	0.33645973384853
2.52	27	0.3375	-0.471726222832956	1.43136376415899	0.401400540781544
2.6	26	0.325	-0.488116639021126	1.41497334797082	0.414973347970818
2.63	25	0.3125	-0.505149978319906	1.39794000867204	0.419955748489758
2.87	24	0.3	-0.522878745280338	1.38021124171161	0.457881896733992
2.95	23	0.2875	-0.541362150974351	1.36172783601759	0.469822015978163
3.57	22	0.275	-0.560667306169737	1.34242268082221	0.552668216112193
4.02	21	0.2625	-0.580870692258024	1.32221929473392	0.60422605308447
4.36	20	0.25	-0.602059991327962	1.30102999566398	0.639486489268586
4.55	19	0.2375	-0.624336386039115	1.27875360095283	0.658011396657112
4.86	18	0.225	-0.647817481888638	1.25527250510331	0.686636269262293
5.03	17	0.2125	-0.67264106561367	1.23044892137827	0.701567985055927
5.19	16	0.2	-0.698970004336019	1.20411998265592	0.715167357848458
5.33	15	0.1875	-0.726998727936262	1.17609125905568	0.726727209026572
5.53	14	0.175	-0.756961951313706	1.14612803567824	0.742725131304698
5.85	13	0.1625	-0.789146634685107	1.11394335230684	0.76715586608218
6.2	12	0.15	-0.823908740944319	1.07918124604762	0.792391689498254
6.51	11	0.1375	-0.861697301833719	1.04139268515823	0.813580988568192
6.8	10	0.125	-0.903089986991944	1	0.832508912706236
6.82	9	0.1125	-0.948847477552619	0.954242509439325	0.833784374656479
7.3	8	0.1	-1	0.903089986991944	0.863322860120456
7.98	7	0.0875	-1.05799194697769	0.845098040014257	0.902002891350729
7.99	6	0.075	-1.1249387366083	0.778151250383644	0.902546779313991
9.09	5	0.0625	-1.20411998265592	0.698970004336019	0.958563883221967
10.36	3	0.0375	-1.42596873227228	0.477121254719662	1.01535975540921
11.87	2	0.025	-1.60205999132796	0.301029995663981	1.07445071895459
14.07	1	0.0125	-1.90308998699194	0	1.14829409743475
