"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.22	40	0.519480519480519	-0.28443073384452	1.60205999132796	-0.657577319177794
0.45	38	0.493506493506494	-0.306707128555672	1.57978359661681	-0.346787486224656
0.58	35	0.454545454545455	-0.342422680822206	1.54406804435028	-0.236572006437063
0.75	33	0.428571428571429	-0.367976785294594	1.51851393987789	-0.1249387366083
0.86	32	0.415584415584416	-0.381340746852576	1.50514997831991	-0.0655015487564323
1.6	29	0.376623376623377	-0.424092727273526	1.46239799789896	0.204119982655925
1.92	28	0.363636363636364	-0.439332693830263	1.44715803134222	0.28330122870355
2.18	27	0.350649350649351	-0.455126961013495	1.43136376415899	0.338456493604605
2.23	26	0.337662337662338	-0.471517377201664	1.41497334797082	0.348304863048161
2.25	22	0.285714285714286	-0.544068044350276	1.34242268082221	0.352182518111362
2.35	18	0.233766233766234	-0.631218220069176	1.25527250510331	0.371067862271736
2.63	17	0.220779220779221	-0.656041803794208	1.23044892137827	0.419955748489758
3	15	0.194805194805195	-0.710399466116801	1.17609125905568	0.477121254719662
3.43	12	0.155844155844156	-0.807309479124857	1.07918124604762	0.535294120042771
3.9	11	0.142857142857143	-0.845098040014257	1.04139268515823	0.591064607026499
4.25	10	0.12987012987013	-0.886490725172482	1	0.628388930050311
4.33	8	0.103896103896104	-0.983400738180538	0.903089986991944	0.636487896353365
4.42	7	0.0909090909090909	-1.04139268515822	0.845098040014257	0.645422269349092
4.5	6	0.0779220779220779	-1.10833947478884	0.778151250383644	0.653212513775344
4.8	5	0.0649350649350649	-1.18752072083646	0.698970004336019	0.681241237375587
4.95	4	0.051948051948052	-1.28443073384452	0.602059991327962	0.694605198933569
5.48	3	0.038961038961039	-1.40936947045282	0.477121254719662	0.738780558484369
6.02	2	0.025974025974026	-1.5854607295085	0.301029995663981	0.779596491257824
7.75	1	0.012987012987013	-1.88649072517248	0	0.88930170250631
