"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.41	44	0.458333333333333	-0.338818556553381	1.64345267648619	-0.387216143280265
0.64	43	0.447916666666667	-0.348802777459982	1.63346845557959	-0.193820026016113
0.86	42	0.4375	-0.359021942641668	1.6232492903979	-0.0655015487564323
0.91	39	0.40625	-0.391206626013069	1.5910646070265	-0.0409586076789064
0.96	38	0.395833333333333	-0.402487636422758	1.57978359661681	-0.0177287669604316
1.75	37	0.385416666666667	-0.414069508972573	1.56820172406699	0.243038048686294
1.79	36	0.375	-0.425968732272281	1.55630250076729	0.252853030979893
2.21	35	0.364583333333333	-0.438203188689293	1.54406804435028	0.344392273685111
2.62	34	0.354166666666667	-0.450792315997313	1.53147891704226	0.418301291319745
3.11	33	0.34375	-0.463757293161681	1.51851393987789	0.492760389026837
3.7	32	0.333333333333333	-0.477121254719662	1.50514997831991	0.568201724066995
4.29	31	0.322916666666667	-0.490909539205296	1.49136169383427	0.632457292184724
4.34	30	0.3125	-0.505149978319906	1.47712125471966	0.637489729512511
4.5	29	0.302083333333333	-0.519873235140612	1.46239799789896	0.653212513775344
5.26	28	0.291666666666667	-0.535113201697349	1.44715803134222	0.720985744153739
5.91	27	0.28125	-0.550907468880581	1.43136376415899	0.771587480881255
6.13	26	0.270833333333333	-0.56729788506875	1.41497334797082	0.787460474518415
6.33	23	0.239583333333333	-0.620543397021975	1.36172783601759	0.801403710017355
6.73	22	0.229166666666667	-0.639848552217362	1.34242268082221	0.828015064223977
7.02	21	0.21875	-0.660051938305649	1.32221929473392	0.846337112129805
7.05	20	0.208333333333333	-0.681241237375587	1.30102999566398	0.848189116991399
8.73	19	0.197916666666667	-0.703517632086739	1.27875360095283	0.94101424370557
10.45	18	0.1875	-0.726998727936262	1.25527250510331	1.01911629044707
11.47	17	0.177083333333333	-0.751822311661294	1.23044892137827	1.05956341790127
12.01	16	0.166666666666667	-0.778151250383644	1.20411998265592	1.07954300740291
12.15	15	0.15625	-0.806179973983887	1.17609125905568	1.08457627793433
13.21	14	0.145833333333333	-0.83614319736133	1.14612803567824	1.12090281761453
13.95	13	0.135416666666667	-0.868327880732732	1.11394335230684	1.14457420760962
16.77	12	0.125	-0.903089986991944	1.07918124604762	1.22453306260609
17.77	11	0.114583333333333	-0.940878547881343	1.04139268515823	1.2496874278053
18.32	10	0.104166666666667	-0.982271233039568	1	1.26292546933183
19.88	9	0.09375	-1.02802872360024	0.954242509439325	1.29841638006129
20.59	8	0.0833333333333333	-1.07918124604762	0.903089986991944	1.31365634661803
23.49	7	0.0729166666666667	-1.13717319302531	0.845098040014257	1.37088301677761
23.55	6	0.0625	-1.20411998265592	0.778151250383644	1.37199091146491
23.98	5	0.0520833333333333	-1.28330122870355	0.698970004336019	1.37984917876283
24.16	4	0.0416666666666667	-1.38021124171161	0.602059991327962	1.38309692994909
33.19	3	0.03125	-1.50514997831991	0.477121254719662	1.5210072524086
34.47	2	0.0208333333333333	-1.68124123737559	0.301029995663981	1.53744128340795
36.7	1	0.0104166666666667	-1.98227123303957	0	1.56466606425209
