"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.1	147	0.554716981132075	-0.255928539188632	2.16731733474818	-1
0.13	146	0.550943396226415	-0.258893018152371	2.16435285578444	-0.886056647693163
0.17	145	0.547169811320755	-0.261877871701833	2.16136800223497	-0.769551078621726
0.2	144	0.543396226415094	-0.264883381841558	2.15836249209525	-0.698970004336019
0.23	142	0.535849056603774	-0.270957529553751	2.15228834438306	-0.638272163982407
0.24	141	0.532075471698113	-0.274026761281428	2.14921911265538	-0.619788758288394
0.29	140	0.528301886792453	-0.27711783825857	2.14612803567824	-0.537602002101044
0.3	139	0.524528301886792	-0.280231073682713	2.14301480025409	-0.522878745280338
0.32	137	0.516981132075472	-0.286525306780401	2.13672056715641	-0.494850021680094
0.39	136	0.513207547169811	-0.28970696556659	2.13353890837022	-0.408935392973501
0.43	135	0.509433962264151	-0.292912105441802	2.13033376849501	-0.366531544420413
0.45	134	0.505660377358491	-0.296141075572	2.12710479836481	-0.346787486224656
0.54	133	0.50188679245283	-0.299394232969722	2.12385164096709	-0.267606240177031
0.64	132	0.49811320754717	-0.302671942730958	2.12057393120585	-0.193820026016113
0.66	131	0.494339622641509	-0.305974578281044	2.11727129565576	-0.180456064458131
0.68	130	0.490566037735849	-0.309302521629971	2.11394335230684	-0.167491087293764
0.77	129	0.486792452830189	-0.312656163637559	2.11058971029925	-0.113509274827518
0.81	128	0.483018867924528	-0.316035904288939	2.10720996964787	-0.0915149811213502
0.87	126	0.475471698113208	-0.322875328819245	2.10037054511756	-0.0604807473813815
0.95	125	0.471698113207547	-0.326335860928751	2.09691001300806	-0.0222763947111523
1.06	124	0.467924528301887	-0.329824188774573	2.09342168516224	0.0253058652647703
1.08	123	0.464150943396226	-0.33334076249741	2.0899051114394	0.0334237554869497
1.15	121	0.456603773584906	-0.340460503620358	2.08278537031645	0.0606978403536116
1.17	120	0.452830188679245	-0.344064627889183	2.07918124604762	0.0681858617461616
1.18	118	0.445283018867925	-0.351363866630682	2.07188200730613	0.0718820073061254
1.19	116	0.437735849056604	-0.358787884709889	2.06445798922692	0.0755469613925307
1.2	115	0.433962264150943	-0.362548033583196	2.06069784035361	0.0791812460476248
1.3	114	0.430188679245283	-0.366341022600335	2.05690485133647	0.113943352306837
1.34	113	0.426415094339623	-0.370167430453388	2.05307844348342	0.127104798364808
1.42	112	0.422641509433962	-0.374027851266626	2.04921802267018	0.152288344383056
1.43	111	0.418867924528302	-0.37792289515015	2.04532297878666	0.155336037465062
1.47	110	0.415094339622642	-0.381853188778583	2.04139268515822	0.167317334748176
1.5	108	0.407547169811321	-0.389822118449858	2.03342375548695	0.176091259055681
1.52	107	0.40377358490566	-0.393862096251598	2.02938377768521	0.181843587944773
1.55	106	0.4	-0.397940008672038	2.02530586526477	0.190331698170291
1.59	105	0.39622641509434	-0.40205657486687	2.02118929906994	0.201397124320452
1.7	104	0.392452830188679	-0.406212534638027	2.01703333929878	0.230448921378274
1.73	103	0.388679245283019	-0.410408649231636	2.01283722470517	0.238046103128795
1.79	101	0.381132075471698	-0.418924500154165	2.00432137378264	0.252853030979893
1.81	100	0.377358490566038	-0.423245873936808	2	0.257678574869184
1.86	99	0.373584905660377	-0.427610679339258	1.99563519459755	0.269512944217916
1.87	98	0.369811320754717	-0.432019798244313	1.99122607569249	0.271841606536499
2	97	0.366037735849057	-0.436474139670563	1.98677173426624	0.301029995663981
2.08	96	0.362264150943396	-0.440974640897239	1.98227123303957	0.318063334962762
2.13	94	0.354716981132075	-0.450118020337109	1.9731278535997	0.328379603438738
2.14	92	0.347169811320755	-0.459458046591253	1.96378782734556	0.330413773349191
2.22	91	0.343396226415094	-0.464204481615714	1.95904139232109	0.346352974450639
2.29	88	0.332075471698113	-0.478763201786639	1.94448267215017	0.359835482339888
2.33	87	0.328301886792453	-0.483726621318189	1.93951925261862	0.367355921026019
2.42	86	0.324528301886792	-0.48874742269324	1.93449845124357	0.383815365980431
2.43	85	0.320754716981132	-0.493826948222515	1.92941892571429	0.385606273598312
2.62	84	0.316981132075472	-0.498966587874926	1.92427928606188	0.418301291319745
2.66	82	0.309433962264151	-0.509432021553091	1.91381385238372	0.424881636631067
2.67	81	0.305660377358491	-0.514760855058158	1.90848501887865	0.426511261364575
2.7	80	0.30188679245283	-0.520155886944864	1.90308998699194	0.431363764158987
2.74	79	0.29811320754717	-0.525618782646366	1.89762709129044	0.437750562820388
2.79	78	0.294339622641509	-0.531151271246327	1.89209460269048	0.445604203273598
2.91	77	0.290566037735849	-0.536755148764326	1.88649072517248	0.463892988985907
3.06	76	0.286792452830189	-0.542432281656017	1.88081359228079	0.48572142648158
3.1	75	0.283018867924528	-0.548184610545108	1.8750612633917	0.491361693834273
3.12	74	0.279245283018868	-0.554014154205832	1.86923171973098	0.494154594018443
3.14	73	0.275471698113208	-0.559923013816352	1.86332286012046	0.496929648073215
3.2	72	0.271698113207547	-0.565913377505539	1.85733249643127	0.505149978319906
3.25	69	0.260377358490566	-0.584396783199553	1.83884909073726	0.511883360978874
3.29	66	0.249056603773585	-0.603701938394939	1.81954393554187	0.517195897949974
3.4	65	0.245283018867925	-0.610332517293952	1.81291335664286	0.531478917042255
3.52	64	0.241509433962264	-0.617065899952921	1.80617997398389	0.546542663478131
3.53	63	0.237735849056604	-0.623905324483226	1.79934054945358	0.547774705387823
3.63	62	0.233962264150943	-0.630854184438554	1.79239168949825	0.559906625036113
3.64	60	0.226415094339623	-0.645094623553164	1.77815125038364	0.561101383649056
3.71	59	0.222641509433962	-0.652393862294664	1.77085201164214	0.569373909615046
3.74	58	0.218867924528302	-0.659817880373871	1.76342799356294	0.57287160220048
3.89	57	0.215094339622642	-0.667371018264316	1.75587485567249	0.589949601325708
3.96	56	0.211320754716981	-0.675057846930607	1.7481880270062	0.597695185925512
3.97	55	0.207547169811321	-0.682883184442564	1.74036268949424	0.598790506763115
4.02	54	0.20377358490566	-0.690852114113839	1.73239375982297	0.60422605308447
4.11	53	0.2	-0.698970004336019	1.72427586960079	0.613841821876069
4.33	52	0.19622641509434	-0.707242530302009	1.7160033436348	0.636487896353365
4.38	50	0.188679245283019	-0.724275869600789	1.69897000433602	0.6414741105041
4.42	49	0.184905660377358	-0.733049793908294	1.69019608002851	0.645422269349092
4.45	48	0.181132075471698	-0.742004636561221	1.68124123737559	0.648360010980932
4.5	47	0.177358490566038	-0.75114801600109	1.67209785793572	0.653212513775344
4.75	45	0.169811320754717	-0.770033360161464	1.65321251377534	0.676693609624867
4.85	44	0.166037735849057	-0.77979319745062	1.64345267648619	0.685741738602264
4.87	43	0.162264150943396	-0.789777418357221	1.63346845557959	0.687528961214634
4.94	42	0.158490566037736	-0.799996583538907	1.6232492903979	0.693726948923647
5.03	40	0.150943396226415	-0.821185882608846	1.60205999132796	0.701567985055927
5.19	39	0.147169811320755	-0.832181266910309	1.5910646070265	0.715167357848458
5.21	38	0.143396226415094	-0.843462277319998	1.57978359661681	0.716837723299524
5.29	37	0.139622641509434	-0.855044149869813	1.56820172406699	0.723455672035186
5.37	36	0.135849056603774	-0.866943373169521	1.55630250076729	0.729974285699556
5.38	35	0.132075471698113	-0.879177829586532	1.54406804435028	0.730782275666389
5.46	34	0.128301886792453	-0.891766956894553	1.53147891704226	0.737192642704737
5.47	32	0.120754716981132	-0.918095895616902	1.50514997831991	0.737987326333431
5.81	31	0.116981132075472	-0.931884180102535	1.49136169383427	0.764176132390331
5.83	30	0.113207547169811	-0.946124619217145	1.47712125471966	0.765668554759014
5.92	28	0.105660377358491	-0.976087842594589	1.44715803134222	0.77232170672292
