"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.25	8	0.5	-0.301029995663981	0.903089986991944	-0.602059991327962
0.35	7	0.4375	-0.359021942641668	0.845098040014257	-0.455931955649724
0.43	6	0.375	-0.425968732272281	0.778151250383644	-0.366531544420413
0.45	4	0.25	-0.602059991327962	0.602059991327962	-0.346787486224656
0.64	3	0.1875	-0.726998727936262	0.477121254719662	-0.193820026016113
2.69	2	0.125	-0.903089986991944	0.301029995663981	0.429752280002408
3	1	0.0625	-1.20411998265592	0	0.477121254719662
