"duration"	"psurvive"	"log10p"
1.534	0.5825	-0.234704070301943
1.536	0.5822	-0.234927798897208
1.538	0.5819	-0.235151642806589
1.54	0.5816	-0.235375602149019
1.542	0.5811	-0.235749124561227
1.544	0.5807	-0.236048173966676
1.546	0.5803	-0.23634742943547
1.548	0.58	-0.236572006437063
1.55	0.5797	-0.236796699629228
1.552	0.5795	-0.236946559700385
1.554	0.579	-0.237321436272564
1.556	0.5785	-0.237696636712232
1.558	0.5778	-0.238222462491822
1.56	0.5772	-0.238673677578543
1.562	0.5768	-0.238974748288627
1.564	0.5765	-0.239200688369282
1.566	0.5759	-0.239652921470094
1.568	0.5756	-0.239879214735432
1.57	0.5751	-0.240256632402275
1.572	0.5747	-0.240558802866302
1.574	0.5743	-0.240861183718833
1.576	0.5738	-0.24123945609002
1.578	0.5734	-0.241542311389534
1.58	0.5728	-0.241996990700201
1.582	0.5725	-0.242224508988074
1.584	0.5719	-0.242679903453328
1.586	0.5714	-0.243059763953276
1.588	0.5712	-0.243211801231882
1.59	0.5707	-0.243592127451042
1.592	0.5704	-0.243820483156191
1.594	0.5699	-0.244201343026169
1.596	0.5697	-0.24435378054332
1.598	0.5692	-0.244735108587753
1.6	0.5688	-0.24504041227829
1.602	0.5683	-0.24542234395527
1.604	0.5681	-0.245575210722741
1.606	0.5677	-0.245881105774587
1.608	0.5676	-0.245957613214564
1.61	0.5672	-0.24626377782499
1.612	0.5671	-0.246340352714001
1.614	0.5668	-0.246570158424577
1.616	0.5666	-0.246723429815582
1.618	0.566	-0.247183568811729
1.62	0.5658	-0.247337056879028
1.622	0.5654	-0.247644195846499
1.624	0.5651	-0.247874692702102
1.626	0.5649	-0.248028425263673
1.628	0.5647	-0.248182212263121
1.63	0.5642	-0.248566918180652
1.632	0.5639	-0.248797905411647
1.634	0.5634	-0.249183157350245
1.636	0.5632	-0.249337353865944
1.638	0.5629	-0.249568751339798
1.64	0.5625	-0.2498774732166
1.642	0.562	-0.250263684430939
1.644	0.5616	-0.250572900878251
1.646	0.5609	-0.251114559990483
1.648	0.5606	-0.251346906575733
1.65	0.5604	-0.251501873386263
1.652	0.5599	-0.251889532505016
1.654	0.5597	-0.25204469309327
1.656	0.5593	-0.252355180671752
1.658	0.559	-0.252588192113577
1.66	0.5585	-0.252976822548372
1.662	0.5581	-0.25328797748334
1.664	0.558	-0.253365801062421
1.666	0.5578	-0.253521490069969
1.668	0.5575	-0.253755128279802
1.67	0.5573	-0.2539109569438
1.672	0.5569	-0.254222782110241
1.674	0.5562	-0.254769015471859
1.676	0.5558	-0.255081457558647
1.678	0.5552	-0.255550542553201
1.68	0.5548	-0.255863547598753
1.682	0.5546	-0.256020134758157
1.684	0.5544	-0.25617677839625
1.686	0.554	-0.25649023527157
1.688	0.5532	-0.257117828562727
1.69	0.5529	-0.257353410061264
1.692	0.5524	-0.257746330093406
1.694	0.5521	-0.257982252859862
1.696	0.5518	-0.258218303856833
1.698	0.5513	-0.258612007520731
1.7	0.5511	-0.258769588974529
1.702	0.5507	-0.259084923518717
1.704	0.5503	-0.259400487188843
1.706	0.5502	-0.259479413946335
1.708	0.5495	-0.260032303240491
1.71	0.5492	-0.260269471435283
1.712	0.5488	-0.260585897301305
1.714	0.5482	-0.26106096879652
1.716	0.5481	-0.2611401979278
1.718	0.5477	-0.261457259071215
1.72	0.5471	-0.261933285222531
1.722	0.5465	-0.262409833714278
1.724	0.5463	-0.262568799485418
1.726	0.5454	-0.263284866394389
1.728	0.545	-0.263603497723358
1.73	0.5445	-0.264002115908206
1.732	0.5442	-0.264241462556261
1.734	0.544	-0.26440110030182
1.736	0.5437	-0.264640666998289
1.738	0.5433	-0.264960294966279
1.74	0.5428	-0.265360161012301
1.742	0.5426	-0.265520210574423
1.744	0.5424	-0.265680319140993
1.746	0.542	-0.266000713461613
1.748	0.5414	-0.266481748565512
1.75	0.5409	-0.266883018557936
1.752	0.5404	-0.267284659650007
1.754	0.5401	-0.267525822718806
1.756	0.5398	-0.267767119779502
1.758	0.5392	-0.268250116472737
1.76	0.5389	-0.268491816403975
1.762	0.5387	-0.268653024454045
1.764	0.5384	-0.26889494878408
1.766	0.5377	-0.269459963522881
1.768	0.5375	-0.269621531412357
1.77	0.5374	-0.26970233790285
1.772	0.537	-0.270025714300444
1.774	0.5367	-0.270268404712965
1.776	0.5366	-0.27034933166408
1.778	0.5359	-0.270916242956388
1.78	0.5352	-0.271483895240233
1.782	0.5348	-0.271808601410053
1.784	0.5344	-0.272133550532511
1.786	0.5338	-0.272621430548511
1.788	0.5329	-0.273354279759088
1.79	0.5324	-0.273761953197363
1.792	0.5322	-0.27392512978463
1.794	0.5318	-0.274251667004452
1.796	0.5312	-0.274741933640039
1.798	0.5308	-0.275069085807602
1.8	0.5304	-0.275396484603283
1.802	0.5301	-0.275642195773573
1.804	0.5299	-0.27580608048567
1.806	0.5297	-0.275970027064402
1.808	0.5294	-0.276216063034671
1.81	0.5293	-0.276298106008732
1.812	0.5291	-0.276462238467943
1.814	0.5286	-0.276872841204308
1.816	0.5279	-0.277448337999042
1.818	0.5277	-0.277612905822876
1.82	0.5271	-0.278106983785043
1.822	0.5264	-0.278684119394101
1.824	0.5262	-0.278849156250316
1.826	0.526	-0.279014255846261
1.828	0.5257	-0.279262022981575
1.83	0.5253	-0.279592599196891
1.832	0.525	-0.279840696594043
1.834	0.5248	-0.280006173632396
1.836	0.5246	-0.280171713745665
1.838	0.5243	-0.280420142286277
1.84	0.5239	-0.280751601552054
1.842	0.5235	-0.281083313985139
1.844	0.5232	-0.281332264683789
1.846	0.5228	-0.281664421091493
1.848	0.5225	-0.281913705216908
1.85	0.5223	-0.282079974163006
1.852	0.522	-0.282329496997738
1.854	0.5218	-0.282495925235798
1.856	0.5213	-0.282912275072981
1.858	0.5209	-0.283245642567303
1.86	0.5202	-0.283829652140146
1.862	0.52	-0.283996656365201
1.864	0.5197	-0.28424728317714
1.866	0.5195	-0.284414448106804
1.868	0.5192	-0.284665316207687
1.87	0.5189	-0.284916329305073
1.872	0.5186	-0.285167487566667
1.874	0.5182	-0.285502591350194
1.876	0.5177	-0.285921835018144
1.878	0.5176	-0.286005732339356
1.88	0.5174	-0.286173575619475
1.882	0.5171	-0.28642546222793
1.884	0.5168	-0.286677495012972
1.886	0.5164	-0.287013766405617
1.888	0.516	-0.287350298372789
1.89	0.5155	-0.287771330380465
1.892	0.5154	-0.287855585785114
1.894	0.5151	-0.288108450119421
1.896	0.5147	-0.28844583174983
1.898	0.5144	-0.288699040083834
1.9	0.514	-0.289036881004724
1.902	0.5137	-0.289290434275663
1.904	0.5134	-0.289544135664575
1.906	0.5129	-0.289967300934246
1.908	0.5127	-0.290136682559601
1.91	0.5124	-0.290390878927351
1.912	0.512	-0.290730039024169
1.914	0.5117	-0.290984583027883
1.916	0.511	-0.291579099865287
1.918	0.5109	-0.291664097317737
1.92	0.5104	-0.292089334286894
1.922	0.5101	-0.292344676468813
1.924	0.5096	-0.292770580672706
1.926	0.5095	-0.292855811657555
1.928	0.5089	-0.293367549126705
1.93	0.5086	-0.29362364416031
1.932	0.5079	-0.294221787171402
1.934	0.5076	-0.294478386577333
1.936	0.5073	-0.294735137682596
1.938	0.5066	-0.295334814545471
1.94	0.5062	-0.295677859177765
1.942	0.5057	-0.296107046367455
1.944	0.505	-0.296708621881339
1.946	0.5047	-0.296966695266314
1.948	0.5041	-0.297483302561849
1.95	0.5035	-0.298000525110363
1.952	0.5033	-0.298173069602861
1.954	0.5027	-0.298691114771925
1.956	0.5024	-0.29895036927086
1.958	0.5021	-0.299209778625653
1.96	0.5017	-0.299555898972248
1.962	0.5007	-0.300422408601091
1.964	0.5005	-0.300595918184663
1.966	0.5003	-0.300769497116591
1.968	0.5	-0.301029995663981
1.97	0.4994	-0.301551461984671
1.972	0.499	-0.30189945437661
1.974	0.4987	-0.302160631781637
1.976	0.4983	-0.302509112828943
1.978	0.4981	-0.302683458267617
1.98	0.4976	-0.303119628317238
1.982	0.4971	-0.303556236861001
1.984	0.4966	-0.303993284781454
1.988	0.4962	-0.30434324006381
1.99	0.4957	-0.304781081094849
1.992	0.4953	-0.305131672017544
1.994	0.4951	-0.305307073668516
1.996	0.4948	-0.305570309042917
1.998	0.4943	-0.306009389539223
2	0.494	-0.306273051076353
2.002	0.4938	-0.306448914404087
2.004	0.4934	-0.306800854846283
2.006	0.493	-0.30715308072277
2.008	0.4923	-0.307770164227244
2.01	0.492	-0.30803489723264
2.012	0.4919	-0.308123177440669
2.014	0.4916	-0.308388125785584
2.016	0.4913	-0.308653235865178
2.018	0.491	-0.308918507877032
2.02	0.4906	-0.309272456129633
2.022	0.4902	-0.309626693083941
2.024	0.4894	-0.31033603498423
2.026	0.4891	-0.310602337178718
2.028	0.4886	-0.311046537362582
2.03	0.4882	-0.31140222491883
2.032	0.4879	-0.311669181887734
2.034	0.4875	-0.312025379965444
2.036	0.4874	-0.312114475151294
2.038	0.4871	-0.31238187042823
2.04	0.4867	-0.312738653756494
2.042	0.4865	-0.312917155395629
2.044	0.4862	-0.313185045492683
2.046	0.4859	-0.313453100936994
2.048	0.4854	-0.313900228004084
2.05	0.485	-0.314258261397736
2.052	0.4849	-0.314347815884476
2.054	0.4848	-0.31443738884177
2.056	0.4845	-0.314706218613216
2.058	0.4842	-0.314975214894286
2.06	0.4838	-0.315334135974139
2.062	0.4837	-0.315423912611545
2.064	0.4833	-0.31578320486112
2.066	0.4832	-0.315873074386925
2.068	0.4829	-0.316142794599654
2.07	0.4821	-0.316862868516993
2.072	0.4817	-0.317223353685566
2.074	0.4813	-0.317584138322641
2.076	0.4808	-0.318035541005317
2.078	0.4804	-0.318397001269132
2.08	0.4798	-0.318939756368188
2.082	0.4794	-0.319301970302365
2.084	0.4792	-0.319483190618745
2.086	0.4791	-0.319573829141855
2.088	0.479	-0.319664486585437
2.09	0.4788	-0.319845858265627
2.092	0.4787	-0.319936572518051
2.094	0.4786	-0.320027305722581
2.096	0.4785	-0.320118057887138
2.098	0.4783	-0.320299619128036
2.1	0.4782	-0.320390428220244
2.102	0.478	-0.320572103387881
2.106	0.4777	-0.320844758716646
2.108	0.4774	-0.321117585329264
2.11	0.4768	-0.32166375326782
2.112	0.4762	-0.322210608931139
2.114	0.4757	-0.322666848580098
2.116	0.4753	-0.323032185705242
2.118	0.4751	-0.323214969580794
2.12	0.4747	-0.32358076828164
2.122	0.4745	-0.323763783236689
2.124	0.474	-0.324221658325915
2.126	0.4736	-0.324588306285137
2.128	0.4727	-0.325414397697086
2.13	0.4721	-0.325965999568745
2.132	0.4718	-0.326242063450423
2.134	0.4713	-0.326702560240364
2.136	0.4712	-0.326794718220955
2.138	0.4707	-0.327255801693401
2.14	0.4705	-0.327440372236724
2.142	0.4703	-0.32762502125392
2.144	0.4697	-0.328179439816751
2.146	0.4692	-0.328641996556508
2.148	0.469	-0.328827157284917
2.15	0.4688	-0.329012396989966
2.152	0.4687	-0.32910504647979
2.154	0.4686	-0.329197715739056
2.156	0.4681	-0.329661358872558
2.158	0.4676	-0.330125497510197
2.16	0.4672	-0.330497165895657
2.162	0.4671	-0.330590132712217
2.164	0.4669	-0.330776126069194
2.166	0.4661	-0.331520897067414
2.168	0.4657	-0.331893762067269
2.17	0.4653	-0.332266947466733
2.172	0.4647	-0.332827327521132
2.174	0.4644	-0.333107788933464
2.176	0.4639	-0.33357562748124
2.178	0.4635	-0.333950261519484
2.18	0.4632	-0.33423144928062
2.182	0.463	-0.334419008982047
2.184	0.4628	-0.334606649720288
2.186	0.4623	-0.335076106561918
2.188	0.4619	-0.335452037753453
2.19	0.4614	-0.335922409814925
2.192	0.4608	-0.336487529584844
2.194	0.4604	-0.336864685042246
2.196	0.4598	-0.33743103306674
2.198	0.4595	-0.33771448427787
2.2	0.4593	-0.337903554582077
2.202	0.459	-0.338187314462739
2.204	0.4589	-0.338281942305341
2.208	0.4585	-0.33866065999396
2.21	0.458	-0.339134521996131
2.212	0.4579	-0.339229356472303
2.214	0.4572	-0.339893778276756
2.216	0.457	-0.34008379993015
2.218	0.456	-0.341035157335565
2.22	0.4557	-0.341320971417551
2.222	0.4553	-0.34170234969181
2.224	0.4551	-0.341893164493607
2.226	0.4547	-0.342275045794892
2.228	0.4545	-0.342466112442014
2.23	0.4539	-0.343039817257151
2.232	0.4537	-0.343231220733983
2.234	0.4536	-0.34332695411515
2.236	0.4533	-0.343614280941312
2.238	0.453	-0.343901797987168
2.24	0.4528	-0.344093581819785
2.242	0.4523	-0.344573412254081
2.244	0.452	-0.344861565188618
2.246	0.4519	-0.344957658668798
2.248	0.4516	-0.34524606674707
2.25	0.4512	-0.345630909024714
2.252	0.4507	-0.346112441929022
2.254	0.4502	-0.346594509335499
2.256	0.4498	-0.346980548900387
2.258	0.4495	-0.347270303930752
2.26	0.4493	-0.347463581406975
2.262	0.4489	-0.347850394598347
2.264	0.4488	-0.347947151751895
2.266	0.4485	-0.348237552619889
2.268	0.4484	-0.348334396077064
2.27	0.4483	-0.348431261134208
2.272	0.4482	-0.348528147800958
2.274	0.448	-0.348721986001856
2.276	0.4478	-0.348915910756989
2.278	0.4475	-0.349206960348069
2.28	0.4473	-0.349401101827343
2.282	0.4467	-0.349984047528161
2.284	0.4461	-0.350567776758383
2.286	0.4459	-0.350762527650393
2.288	0.4455	-0.351152291627106
2.29	0.4453	-0.351347304868777
2.292	0.4451	-0.351542405717477
2.294	0.445	-0.351639989019068
2.298	0.4444	-0.35222594973117
2.3	0.444	-0.35261702988538
2.302	0.4436	-0.353008462522878
2.304	0.4433	-0.353302268700666
2.306	0.4429	-0.353694319715241
2.308	0.4424	-0.354184881703358
2.31	0.4421	-0.354479485094126
2.312	0.4419	-0.354675998437707
2.314	0.4415	-0.355069292086413
2.316	0.4413	-0.355266072552807
2.318	0.4408	-0.355758414156271
2.32	0.4404	-0.356152689700286
2.322	0.44	-0.356547323513813
2.324	0.4394	-0.357139947415508
2.326	0.4393	-0.35723879673468
2.328	0.4391	-0.357436562895612
2.33	0.4386	-0.357931372658496
2.332	0.4384	-0.358129454523687
2.334	0.4382	-0.358327626775313
2.338	0.438	-0.3585258894959
2.34	0.4377	-0.358823453386886
2.342	0.437	-0.359518563029578
2.344	0.4368	-0.359717370303319
2.346	0.4365	-0.360015751958411
2.348	0.436	-0.360513510731414
2.35	0.4355	-0.361011840656318
2.352	0.4352	-0.361311113309877
2.354	0.4349	-0.361610592334664
2.356	0.4342	-0.362310180881599
2.358	0.4339	-0.362610349870788
2.36	0.4336	-0.36291072646967
2.362	0.4332	-0.363311552046717
2.366	0.433	-0.363512103646635
2.368	0.4328	-0.363712747901487
2.37	0.4325	-0.364013888199167
2.374	0.4322	-0.364315237452777
2.376	0.4318	-0.364717362001788
2.378	0.4314	-0.365119859233474
2.38	0.4307	-0.3658251282374
2.382	0.4305	-0.366026844210326
2.384	0.4304	-0.366127737341667
2.386	0.4301	-0.366430557445908
2.388	0.4297	-0.366834646316097
2.39	0.4294	-0.36713795989977
2.392	0.4292	-0.367340286706086
2.394	0.429	-0.367542707815276
2.396	0.4287	-0.367846516489367
2.398	0.4285	-0.368049173740783
2.4	0.4281	-0.368454772165691
2.402	0.428	-0.368556230986828
2.404	0.4274	-0.369165482171949
2.406	0.427	-0.369572124974976
2.408	0.4265	-0.370080964496458
2.41	0.4261	-0.370488465799547
2.412	0.4257	-0.370896349822864
2.414	0.4253	-0.371304617285977
2.416	0.4252	-0.371406744148741
2.418	0.4248	-0.371815491926587
2.42	0.4244	-0.372224624770697
2.422	0.424	-0.372634143407267
2.424	0.4239	-0.372736583431779
2.428	0.4235	-0.373146585333274
2.43	0.4233	-0.37335173152599
2.432	0.4232	-0.373454340972871
2.434	0.4229	-0.3737623148531
2.436	0.4228	-0.373865021364611
2.438	0.4227	-0.373967752170981
2.44	0.4224	-0.374276090474244
2.444	0.422	-0.374687549038326
2.446	0.4217	-0.374996398985137
2.448	0.4216	-0.37509939779551
2.45	0.4213	-0.375408540873152
2.454	0.4212	-0.375511637486551
2.456	0.4209	-0.375821074251978
2.458	0.4202	-0.376543951930066
2.46	0.42	-0.3767507096021
2.462	0.4199	-0.37685412536206
2.464	0.4196	-0.37716452047848
2.466	0.4192	-0.37757872602433
2.468	0.4188	-0.377993326993195
2.47	0.4185	-0.378304537670721
2.472	0.4182	-0.378615971518347
2.474	0.4179	-0.378927628856374
2.476	0.4176	-0.379239510005794
2.478	0.4173	-0.379551615288291
2.48	0.417	-0.379863945026242
2.482	0.4167	-0.380176499542722
2.484	0.4162	-0.380697924124392
2.486	0.4157	-0.381219975493785
2.488	0.4154	-0.38153350780092
2.49	0.4149	-0.382056565171027
2.492	0.4147	-0.382265964635982
2.496	0.4146	-0.382370702242158
2.498	0.4143	-0.382685066701706
2.5	0.414	-0.382999658879101
2.502	0.4136	-0.383419469914114
2.506	0.4135	-0.383524486111435
2.508	0.4131	-0.383944805023414
2.51	0.4129	-0.384155117125298
2.512	0.4127	-0.384365531122584
2.514	0.4121	-0.384997385475412
2.516	0.412	-0.385102783966865
2.518	0.4117	-0.385419133002514
2.52	0.4114	-0.385735712641295
2.522	0.411	-0.386158178123931
2.524	0.4109	-0.386263858738129
2.526	0.4105	-0.38668683854454
2.528	0.4103	-0.386898483033087
2.53	0.4099	-0.387322081683498
2.532	0.4098	-0.387428045934824
2.534	0.4095	-0.387746093903563
2.536	0.4092	-0.388064374959877
2.538	0.4087	-0.388595362288407
2.54	0.4086	-0.388701637703571
2.542	0.4085	-0.388807939131566
2.546	0.4082	-0.389126999619948
2.548	0.408	-0.38933983691012
2.552	0.4079	-0.389446294682905
2.554	0.4075	-0.389872386924005
2.556	0.4072	-0.390192230671298
2.558	0.4067	-0.390725827595412
2.56	0.4065	-0.390939450069913
2.562	0.4061	-0.391367010509963
2.564	0.4055	-0.392009141452825
2.566	0.4053	-0.392223396258307
2.568	0.405	-0.392544976785331
2.57	0.4046	-0.392974121565214
2.572	0.4042	-0.393403690820715
2.576	0.404	-0.393618634889395
2.578	0.4037	-0.393941250589686
2.58	0.4034	-0.394264106123253
2.584	0.403	-0.39469495385889
2.586	0.4028	-0.39491053811842
2.588	0.4027	-0.395018370392568
2.59	0.4026	-0.395126229447364
2.592	0.4024	-0.395342027952129
2.594	0.4019	-0.395881993807965
2.596	0.4016	-0.396206295863037
2.598	0.4012	-0.39663907565162
2.6	0.4007	-0.3971806575673
2.602	0.4002	-0.397722915699807
2.604	0.3994	-0.398591939465316
2.608	0.399	-0.399027104313252
2.61	0.3989	-0.39913596369016
2.612	0.3987	-0.399353764337606
2.614	0.3984	-0.399680670248339
2.616	0.3982	-0.399898744308609
2.618	0.3979	-0.400226060853612
2.62	0.3977	-0.40044440901402
2.622	0.3974	-0.400772137226204
2.624	0.3973	-0.400881434944637
2.626	0.3972	-0.400990760176656
2.628	0.397	-0.401209493236885
2.63	0.3968	-0.401428336517859
2.632	0.3965	-0.401756808346377
2.634	0.3962	-0.402085528797472
2.636	0.3959	-0.402414498247795
2.638	0.3952	-0.40318306408441
2.64	0.395	-0.40340290437354
2.642	0.3949	-0.403512866263456
2.644	0.3943	-0.404173222926777
2.646	0.3939	-0.404614019190858
2.648	0.3936	-0.404944910240696
2.65	0.3933	-0.405276053590253
2.652	0.393	-0.405607449624573
2.654	0.3925	-0.406160338918729
2.658	0.3921	-0.406603157699793
2.66	0.3919	-0.406824736521897
2.662	0.3914	-0.407379178678018
2.664	0.3912	-0.407601153884436
2.668	0.3908	-0.408045444953265
2.67	0.3907	-0.408156588775216
2.672	0.3904	-0.408490191005346
2.674	0.3903	-0.408601448718751
2.676	0.3901	-0.408824049688209
2.678	0.3898	-0.409158165218397
2.68	0.3894	-0.409604052815987
2.682	0.3892	-0.409827168403686
2.684	0.3886	-0.410497203736236
2.686	0.3885	-0.410608976863067
2.688	0.3881	-0.411056357259985
2.69	0.3877	-0.41150419899279
2.692	0.3874	-0.411840383616908
2.694	0.3872	-0.412064651363644
2.696	0.3869	-0.412401270278755
2.698	0.3863	-0.41307529185518
2.7	0.3861	-0.413300198375951
2.702	0.3857	-0.413750361133958
2.704	0.3853	-0.414200990986999
2.706	0.385	-0.414539270491499
2.708	0.3849	-0.414652088905409
2.71	0.3848	-0.414764936634225
2.712	0.3847	-0.414877813693185
2.714	0.3844	-0.415216621003492
2.716	0.3841	-0.415555692834824
2.718	0.384	-0.415668775632469
2.72	0.3838	-0.415895029600547
2.722	0.3836	-0.416121401501374
2.724	0.3834	-0.416347891457956
2.726	0.3833	-0.416461180745648
2.728	0.3829	-0.416914633652312
2.73	0.3826	-0.417255034308723
2.732	0.3819	-0.418050341626682
2.734	0.3818	-0.418164075942352
2.736	0.3815	-0.418505457709101
2.738	0.3814	-0.418619311290013
2.742	0.3812	-0.418847108033711
2.744	0.3808	-0.419303060287563
2.746	0.3805	-0.419645338893408
2.748	0.3801	-0.420102130396896
2.75	0.3798	-0.420445039599001
2.752	0.3796	-0.420673796244745
2.754	0.3793	-0.421017157297209
2.756	0.3792	-0.421131671333971
2.758	0.379	-0.421360790031928
2.76	0.3786	-0.421819390372222
2.762	0.3782	-0.422278475490979
2.764	0.378	-0.422508200162775
2.766	0.3776	-0.422968014373969
2.768	0.3775	-0.423083044034793
2.77	0.3772	-0.423428315934709
2.774	0.3769	-0.423773862550395
2.776	0.3766	-0.424119684319354
2.778	0.3764	-0.424350385244781
2.78	0.3762	-0.42458120878564
2.782	0.3758	-0.425043224235493
2.784	0.3753	-0.425621435586918
2.786	0.3751	-0.425852935849277
2.79	0.3749	-0.426084559578449
2.792	0.3747	-0.426316306906202
2.794	0.3746	-0.426432226960781
2.796	0.3744	-0.426664159933932
2.798	0.3742	-0.426896216836009
2.8	0.3738	-0.427360702957187
2.802	0.3736	-0.427593132441944
2.804	0.3732	-0.428058364925538
2.806	0.3728	-0.428524096318056
2.808	0.3726	-0.428757149439776
2.81	0.3725	-0.428873722915688
2.812	0.3723	-0.429106963781608
2.814	0.372	-0.429457060118102
2.816	0.3718	-0.42969061456412
2.818	0.3716	-0.429924294678396
2.82	0.3715	-0.430041181903406
2.822	0.371	-0.430626090384954
2.824	0.3708	-0.43086027452754
2.826	0.3707	-0.430977413970436
2.828	0.3704	-0.431329021990103
2.83	0.3703	-0.431446287950557
2.832	0.3702	-0.431563585583115
2.834	0.37	-0.431798275933005
2.838	0.3696	-0.432268037451931
2.84	0.3693	-0.432620692349021
2.842	0.369	-0.43297363384094
2.844	0.3687	-0.433326862393883
2.846	0.3686	-0.433444669116945
2.848	0.368	-0.434152181326482
2.85	0.3677	-0.434506370131138
2.852	0.3676	-0.434624497285926
2.854	0.3673	-0.434979071654706
2.856	0.367	-0.435333935747911
2.858	0.3669	-0.435452288244052
2.86	0.3668	-0.435570673002017
2.862	0.3662	-0.436281660034322
2.864	0.3661	-0.436400271118469
2.868	0.3659	-0.436637590513393
2.87	0.3655	-0.437112618706121
2.872	0.3651	-0.437588167050273
2.874	0.3648	-0.437945170343621
2.878	0.3643	-0.438540828758084
2.88	0.364	-0.438898616350944
2.882	0.3638	-0.439137305272535
2.884	0.3634	-0.439615077027985
2.886	0.3632	-0.439854160150952
2.888	0.3627	-0.440452444419566
2.89	0.3626	-0.44057220024051
2.892	0.3623	-0.440931665965463
2.894	0.362	-0.441291429466834
2.896	0.3616	-0.441771578196674
2.898	0.3611	-0.442372511573173
2.9	0.3606	-0.442974277613617
2.902	0.3603	-0.443335737877432
2.906	0.36	-0.443697499232713
2.908	0.3599	-0.443818153347089
2.91	0.3598	-0.443938840990467
2.912	0.3596	-0.444180316938809
2.914	0.3595	-0.444301105281099
2.916	0.3593	-0.44454278279535
2.918	0.359	-0.444905551421681
2.92	0.3585	-0.445510839996181
2.922	0.3583	-0.445753191833889
2.924	0.3581	-0.445995678988097
2.926	0.3577	-0.44648105985103
2.928	0.3573	-0.44696698379756
2.93	0.3571	-0.447210149807218
2.932	0.357	-0.447331783887807
2.934	0.3568	-0.447575154295915
2.936	0.3564	-0.448062304635163
2.938	0.3561	-0.448428026325746
2.94	0.356	-0.448550002027125
2.942	0.3559	-0.448672011996154
2.944	0.3554	-0.449282576530717
2.946	0.3553	-0.449404792510672
2.948	0.3551	-0.449649327698385
2.95	0.3547	-0.450138811528057
2.952	0.3543	-0.450628847666823
2.954	0.3541	-0.450874073241889
2.958	0.3538	-0.451242171426296
2.962	0.3533	-0.451856362565154
2.964	0.353	-0.452225294612177
2.966	0.3527	-0.45259454033251
2.97	0.3526	-0.452717692036697
2.972	0.3522	-0.453210648368742
2.974	0.3517	-0.453827631683057
2.976	0.3511	-0.454569170534649
2.978	0.3508	-0.454940415305997
2.98	0.3507	-0.455064234118497
2.982	0.3503	-0.455559862682308
2.984	0.3501	-0.455807889234967
2.986	0.35	-0.455931955649724
2.988	0.3497	-0.456304367690755
2.99	0.3496	-0.456428576037635
2.992	0.3493	-0.456801414362353
2.994	0.3489	-0.457299030551889
2.996	0.3488	-0.45742352373947
2.998	0.3485	-0.457797217565972
3	0.3483	-0.458046525541764
3.002	0.3482	-0.458171233218688
3.004	0.348	-0.458420756053419
3.006	0.3478	-0.458670422333306
3.008	0.3474	-0.45917018588892
3.01	0.3472	-0.459420283495546
3.012	0.3471	-0.459545386328588
3.014	0.3468	-0.459920911195827
3.016	0.3466	-0.460171441622102
3.018	0.3462	-0.460672936460625
3.02	0.3459	-0.461049437985639
3.022	0.3457	-0.461300620457593
3.024	0.3454	-0.46167766676856
3.026	0.3448	-0.462432742847325
3.028	0.3443	-0.463062977295326
3.03	0.3438	-0.463694127648966
3.032	0.3437	-0.463820467862775
3.034	0.3435	-0.464073258604431
3.036	0.3431	-0.464579281943827
3.038	0.3427	-0.465085895570133
3.04	0.3423	-0.465593100862123
3.042	0.3422	-0.465719994794919
3.044	0.3421	-0.465846925814937
3.048	0.342	-0.465973893943865
3.05	0.3417	-0.466355021201237
3.052	0.3415	-0.466609291982449
3.054	0.3409	-0.467372998771109
3.056	0.3405	-0.467882883751196
3.058	0.3401	-0.468393368067278
3.06	0.3399	-0.46864883541694
3.062	0.3398	-0.468776625466973
3.068	0.3397	-0.468904453129972
3.07	0.3395	-0.469160221383479
3.072	0.3392	-0.469544156415324
3.074	0.3391	-0.469672210221914
3.076	0.339	-0.469800301796918
3.078	0.3385	-0.470441326978837
3.08	0.3383	-0.470698002212019
3.082	0.338	-0.471083299722345
3.084	0.3379	-0.471211808225104
3.086	0.3377	-0.471468939364589
3.09	0.3373	-0.471983658810799
3.092	0.3369	-0.47249898901888
3.094	0.3366	-0.472885888360195
3.096	0.3363	-0.473273132685364
3.1	0.336	-0.473660722610156
3.104	0.3356	-0.474178047843337
3.106	0.3351	-0.474825572164728
3.108	0.3348	-0.475214550678778
3.11	0.3346	-0.475474063373624
3.112	0.3345	-0.475603877896158
3.114	0.3344	-0.475733731233021
3.116	0.3342	-0.475993554442627
3.118	0.3338	-0.476513667656772
3.12	0.3335	-0.476904161747432
3.122	0.3332	-0.47729500726525
3.124	0.333	-0.47755576649368
3.126	0.3328	-0.477816682381314
3.128	0.3325	-0.478208350360877
3.13	0.3323	-0.478469658721289
3.132	0.3321	-0.478731124401615
3.134	0.3319	-0.478992747591396
3.136	0.3316	-0.479385478121764
3.138	0.3314	-0.479647495916682
3.14	0.3308	-0.480434499119491
3.142	0.3307	-0.480565805086297
3.144	0.3305	-0.480828536178341
3.148	0.3304	-0.480959961351655
3.15	0.3299	-0.481617684454656
3.152	0.3297	-0.481881052856847
3.154	0.3294	-0.482276405166264
3.156	0.3289	-0.482936126517345
3.158	0.3287	-0.483200295918376
3.16	0.3284	-0.483596851552597
3.162	0.3282	-0.483861423282926
3.164	0.3279	-0.484258583330635
3.166	0.3278	-0.48439105076552
