"duration"	"psurvive"	"log10p"
0.312	0.694534863799897	-0.15830594895317
0.314	0.693849580263834	-0.158734670095491
0.316	0.693164296727771	-0.159163814875374
0.318	0.692307692307692	-0.159700842867512
0.32	0.691793729655645	-0.160023378702539
0.322	0.691279767003598	-0.160346154252071
0.324	0.690594483467535	-0.160776895157109
0.326	0.690080520815487	-0.16110023142858
0.328	0.689395237279424	-0.161531721262289
0.33	0.688881274627377	-0.161855620207249
0.332	0.688195991091314	-0.162287861578489
0.334	0.687682028439267	-0.162612325158693
0.336	0.68716806578722	-0.162937031328513
0.338	0.686654103135172	-0.163261980450971
0.34	0.686311461367141	-0.163478748352603
0.342	0.685797498715093	-0.163804103205055
0.344	0.684769573410999	-0.164455545050055
0.346	0.684255610758951	-0.164781632775476
0.348	0.683570327222888	-0.165216797623412
0.35	0.683227685454857	-0.165434543670542
0.352	0.682885043686825	-0.165652398945691
0.354	0.682371081034778	-0.165979386900832
0.356	0.681514476614699	-0.166524914521743
0.358	0.681171834846668	-0.166743317584884
0.36	0.680315230426589	-0.167289806246277
0.362	0.680143909542573	-0.167399186547045
0.364	0.679629946890526	-0.167727492836009
0.366	0.678773342470447	-0.168275222107632
0.368	0.678602021586431	-0.168384850905867
0.37	0.677574096282337	-0.169043205476465
0.372	0.677402775398321	-0.169153028332506
0.374	0.676717491862258	-0.1695925976837
0.376	0.676203529210211	-0.169922566914645
0.378	0.675689566558163	-0.170252787040986
0.38	0.675346924790132	-0.170473073366736
0.382	0.674661641254069	-0.17091398150806
0.384	0.674490320370053	-0.17102427851993
0.386	0.673633715949974	-0.171576184150062
0.388	0.673119753297927	-0.171907664498354
0.39	0.672263148877848	-0.172460694602249
0.392	0.671406544457769	-0.173014429832057
0.394	0.670721260921706	-0.173457926916198
0.396	0.670207298269659	-0.173790847194596
0.398	0.669693335617612	-0.174124022877913
0.4	0.668665410313517	-0.174791142028911
0.402	0.66815144766147	-0.175125086283661
0.404	0.667980126777454	-0.175236458122174
0.406	0.667123522357375	-0.175793746126147
0.408	0.666438238821312	-0.176240091984452
0.41	0.665752955285249	-0.176686897046396
0.412	0.665581634401234	-0.176798670173227
0.414	0.665410313517218	-0.176910472074193
0.416	0.665067671749186	-0.177134162257816
0.418	0.664553709097139	-0.177469913710103
0.42	0.66369710467706	-0.178030076927068
0.422	0.663183142025013	-0.178366521991205
0.424	0.66249785848895	-0.178815521237094
0.426	0.661641254068871	-0.179377423866784
0.428	0.660955970532808	-0.179827470002294
0.43	0.660613328764776	-0.180052668079367
0.432	0.660270686996745	-0.180277982990726
0.434	0.659756724344698	-0.180616174687429
0.436	0.659414082576666	-0.180841782215569
0.438	0.659071440808635	-0.181067507003344
0.44	0.65804351550454	-0.181745386144984
0.442	0.657529552852493	-0.182084722910707
0.444	0.657015590200445	-0.18242432502516
0.446	0.656330306664382	-0.182877541327082
0.448	0.655987664896351	-0.183104326962472
0.45	0.655473702244304	-0.183444727618883
0.452	0.655131060476272	-0.183671809706098
0.454	0.65478841870824	-0.183899010591166
0.456	0.654103135172177	-0.184353769252512
0.458	0.652903888984067	-0.185150744537993
0.46	0.651875963679973	-0.185835032203568
0.462	0.65119068014391	-0.186291823707056
0.464	0.650334075723831	-0.186863489554905
0.466	0.649820113071783	-0.187206850607369
0.468	0.64913482953572	-0.187665088035167
0.47	0.648449545999657	-0.188123809474068
0.472	0.647764262463594	-0.188583015947624
0.474	0.647078978927531	-0.189042708482635
0.476	0.6467363371595	-0.189272737344953
0.478	0.646051053623437	-0.18973316090454
0.48	0.645194449203358	-0.190309377629514
0.482	0.645023128319342	-0.190424712773441
0.484	0.644509165667295	-0.1907709020958
0.486	0.643652561247216	-0.191348498246775
0.488	0.643138598595169	-0.191695425024832
0.49	0.642624635943121	-0.192042629159437
0.492	0.642453315059106	-0.192158425582441
0.494	0.64228199417509	-0.192274252888609
0.496	0.641254068870995	-0.192969866195738
0.498	0.639883501798869	-0.193899087158742
0.502	0.63902689737879	-0.194480861501472
0.504	0.638512934726743	-0.19483030055632
0.506	0.637998972074696	-0.195180021000855
0.508	0.636799725886586	-0.195997132214434
0.51	0.635600479698475	-0.196815783695114
0.512	0.634915196162412	-0.197284278327281
0.514	0.634743875278396	-0.197401480994813
0.518	0.634572554394381	-0.197518715300263
0.52	0.634058591742333	-0.197870608215048
0.522	0.63337330820627	-0.198340242737053
0.524	0.633030666438239	-0.198575250579315
0.526	0.632345382902176	-0.199045648114503
0.528	0.631831420250129	-0.199398780928568
0.53	0.631146136714065	-0.199870071785349
0.532	0.630118211409971	-0.200577968408101
0.534	0.629604248757924	-0.200932349889946
0.536	0.629261606989892	-0.201168764964866
0.538	0.62891896522186	-0.201405308806173
0.54	0.627891039917766	-0.202115714333013
0.542	0.627205756381703	-0.202589964428629
0.544	0.62652047284564	-0.203064732972116
0.546	0.625663868425561	-0.203658924447899
0.548	0.623779338701388	-0.204969014376216
0.55	0.622580092513277	-0.205804770338144
0.552	0.621380846325167	-0.206642137729726
0.554	0.62086688367312	-0.207001504305385
0.556	0.620524241905088	-0.20724124733212
0.558	0.620352921021072	-0.207361168493148
0.562	0.619838958369025	-0.207721130786365
0.564	0.619496316600994	-0.207961271506834
0.566	0.619324995716978	-0.20808139167961
0.568	0.618811033064931	-0.208441951668692
0.57	0.618297070412883	-0.208802811250653
0.572	0.61761178687682	-0.209284424254712
0.574	0.61641254068871	-0.210128534300627
0.576	0.615898578036663	-0.210490798591259
0.578	0.615727257152647	-0.210611620537205
0.58	0.614699331848552	-0.211337258938105
0.582	0.614528010964537	-0.211458316634193
0.584	0.614014048312489	-0.211821692320072
0.586	0.613671406544458	-0.212064111797147
0.588	0.61315744389241	-0.212427994920156
0.59	0.612643481240363	-0.21279218318628
0.592	0.6119581977043	-0.213278243093651
0.594	0.611272914168237	-0.213764847606074
0.596	0.610587630632174	-0.214251997945323
0.598	0.610416309748158	-0.214373870959144
0.6	0.609902347096111	-0.214739695337285
0.602	0.609731026212095	-0.214861705306314
0.604	0.609388384444064	-0.21510582812438
0.606	0.609045742676032	-0.215350088244375
0.61	0.608874421792016	-0.215472269840877
0.612	0.608360459139969	-0.215839021008544
0.614	0.607846496487922	-0.216206082150471
0.618	0.606647250299812	-0.217063766552049
0.62	0.606475929415796	-0.217186431284372
0.622	0.605961966763748	-0.217554633495408
0.624	0.605790645879733	-0.217677436969124
0.626	0.605276683227685	-0.218046055875314
0.628	0.60510536234367	-0.218168998404629
0.63	0.604591399691622	-0.218538034950191
0.632	0.604248757923591	-0.21878423364267
0.634	0.603392153503512	-0.219400341678902
0.636	0.603049511735481	-0.219647029832029
0.638	0.602192907315402	-0.220264363954317
0.64	0.601164982011307	-0.221006325094754
0.642	0.600479698475244	-0.221501671007482
0.644	0.599794414939181	-0.221997582545127
0.646	0.599109131403118	-0.222494061000915
0.648	0.598252526983039	-0.223115458276628
0.65	0.597567243446976	-0.22361321704963
0.652	0.597053280794929	-0.223986910876132
0.654	0.596367997258866	-0.224485670025872
0.656	0.595682713722803	-0.224985002626902
0.658	0.595168751070756	-0.22535987919908
0.66	0.594140825766661	-0.226110604505987
0.662	0.593284221346582	-0.226737201760699
0.664	0.592427616926503	-0.227364704372256
0.666	0.592084975158472	-0.227615959503304
0.668	0.591571012506425	-0.227993114960706
0.67	0.590885728970362	-0.228496498942769
0.672	0.590200445434298	-0.229000467066515
0.674	0.589857803666267	-0.229252670605486
0.676	0.589515161898235	-0.22950502068923
0.678	0.589001199246188	-0.229883820959126
0.68	0.588487236594141	-0.230262951914591
0.682	0.587630632174062	-0.23089557326739
0.684	0.58728799040603	-0.231148880058999
0.686	0.586945348637999	-0.231402334680668
0.688	0.586602706869967	-0.231655937305044
0.69	0.586431385985952	-0.231782794172283
0.692	0.58608874421792	-0.232036619125097
0.694	0.585232139797841	-0.232671831293192
0.696	0.584375535377763	-0.233307973902763
0.698	0.584032893609731	-0.233562692081269
0.7	0.5836902518417	-0.233817559742283
0.702	0.583176289189652	-0.23420014189761
0.704	0.582319684769573	-0.2348385287271
0.706	0.581463080349495	-0.235477855328503
0.708	0.581120438581463	-0.235733849725484
0.71	0.580777796813432	-0.235989995107078
0.712	0.580263834161384	-0.23637449666553
0.714	0.579749871509337	-0.236759338943174
0.716	0.579407229741305	-0.237016090048437
0.718	0.579064587973274	-0.237272993032505
0.72	0.578379304437211	-0.237787255356543
0.722	0.577865341785164	-0.238173352120959
0.724	0.577522700017132	-0.238430940789188
0.726	0.577351379133116	-0.238559792438821
0.728	0.575809491176974	-0.239721180840683
0.73	0.574952886756896	-0.240367741153497
0.732	0.574096282336817	-0.241015265474888
0.734	0.573753640568785	-0.241274545770293
0.736	0.572725715264691	-0.242053316717591
0.738	0.57152646907658	-0.242963651344459
0.74	0.571183827308549	-0.243224097818173
0.742	0.570841185540517	-0.24348470057541
0.744	0.57032722288847	-0.243875898153493
0.746	0.569470618468391	-0.244528678198087
0.748	0.569299297584376	-0.244659352031449
0.75	0.568956655816344	-0.244920817711775
0.752	0.568785334932328	-0.245051609606124
0.754	0.568614014048312	-0.245182440901556
0.756	0.568100051396265	-0.245575171431924
0.758	0.567414767860202	-0.246099365197317
0.76	0.567243446976186	-0.246230512558092
0.762	0.567072126092171	-0.246361699534441
0.764	0.566729484324139	-0.246624192429651
0.766	0.566215521672092	-0.247018229488501
0.768	0.566044200788076	-0.247149654661815
0.77	0.565701559020045	-0.247412624383385
0.772	0.565530238136029	-0.247544168979848
0.774	0.565187596367997	-0.247807377764816
0.776	0.564844954599966	-0.248070746167007
0.778	0.564330991947918	-0.248466098476424
0.78	0.563817029295871	-0.248861811015786
0.782	0.56347438752784	-0.249125819827505
0.784	0.562617783107761	-0.249786544862757
0.786	0.562103820455713	-0.250183462924112
0.79	0.561589857803666	-0.25058074407568
0.792	0.561247216035635	-0.250845800221779
0.794	0.561075895151619	-0.250978388982358
0.796	0.560904574267603	-0.251111018234237
0.798	0.56021929073154	-0.251641940649874
0.8	0.559534007195477	-0.252173512909511
0.802	0.559191365427446	-0.252439543228336
0.804	0.558506081891383	-0.252972093242221
0.806	0.557992119239335	-0.253371934745287
0.808	0.557135514819256	-0.254039156388129
0.81	0.556964193935241	-0.254172723814033
0.812	0.556450231283193	-0.254573672741022
0.814	0.556107589515162	-0.254841177819947
0.816	0.555593626863115	-0.255242744637187
0.818	0.555250985095083	-0.25551066227795
0.82	0.554737022443036	-0.255912848892805
0.822	0.553880418022957	-0.256583988698604
0.824	0.55336645537091	-0.256987170979057
0.826	0.552852492718862	-0.257390727906255
0.828	0.552167209182799	-0.257929387797825
0.83	0.551310604762721	-0.258603653547149
0.832	0.550967962994689	-0.258873653233746
0.834	0.550454000342642	-0.259278967758642
0.836	0.55011135857461	-0.259549387743657
0.838	0.549597395922563	-0.259955333698034
0.84	0.549083433270516	-0.260361659455324
0.844	0.548226828850437	-0.261039714990254
0.846	0.547370224430358	-0.261718830815741
0.85	0.547198903546342	-0.261854781507696
0.852	0.546684940894295	-0.26226288911665
0.854	0.546170978242248	-0.262671380586085
0.856	0.545828336474216	-0.262943921845047
0.858	0.544800411170122	-0.263762573325727
0.86	0.54445776940209	-0.264035800438799
0.862	0.543943806750043	-0.264445963682165
0.864	0.543772485866027	-0.264582770891331
0.868	0.543601164982011	-0.264719621209748
0.872	0.542744560561933	-0.265404520392704
0.874	0.541716635257838	-0.26622782771397
0.876	0.540860030837759	-0.266915111417943
0.878	0.540346068185712	-0.267328004317276
0.88	0.539832105533665	-0.26774129013616
0.882	0.539489463765633	-0.268017032673616
0.886	0.539146821997602	-0.26829295039694
0.888	0.53880418022957	-0.268569043528872
0.89	0.538632859345554	-0.26870715594279
0.892	0.538118896693507	-0.269121756911655
0.894	0.537776254925475	-0.269398377610118
0.896	0.536919650505397	-0.270090701177589
0.898	0.536405687853349	-0.270506625693245
0.9	0.535891725201302	-0.27092294892235
0.902	0.535377762549255	-0.271339671630066
0.904	0.534692479013192	-0.271895924644827
0.906	0.53434983724516	-0.272174318553016
0.908	0.533835874593113	-0.272592244309633
0.91	0.533493232825081	-0.272871085078058
0.912	0.533321911941066	-0.273010572627645
0.914	0.532465307520987	-0.273708683181283
0.916	0.531608703100908	-0.274407917725994
0.918	0.531437382216892	-0.274547899832574
0.92	0.531266061332876	-0.274687927072834
0.922	0.530923419564845	-0.274968117070877
0.924	0.530409456912798	-0.275388741299305
0.926	0.529552852492719	-0.276090688246855
0.928	0.528524927188624	-0.276934524940899
0.93	0.528182285420593	-0.277216168583652
0.932	0.527154360116498	-0.278062197062702
0.934	0.526811718348467	-0.278344573198724
0.936	0.525783793044372	-0.279192804878337
0.938	0.524927188624293	-0.279900932349594
0.942	0.523899263320199	-0.280752212233859
0.944	0.523727942436183	-0.280894254584071
0.946	0.523213979784136	-0.281320660589758
0.948	0.522700017132088	-0.281747485667753
0.95	0.522357375364057	-0.282032268944779
0.952	0.521672091827994	-0.282602396341266
0.954	0.521158129175947	-0.28303048359318
0.956	0.520644166523899	-0.283458993230217
0.958	0.520472845639883	-0.283601923783392
0.96	0.51978756210382	-0.284174116859448
0.962	0.519616241219805	-0.284317282999496
0.964	0.519102278567757	-0.284747064807855
0.966	0.51858831591571	-0.285177272353587
0.968	0.518245674147679	-0.285464314321672
0.97	0.5173890697276	-0.286182750353009
0.972	0.517217748843584	-0.286326580287062
0.974	0.516875107075553	-0.286614383135172
0.976	0.516703786191537	-0.286758356112423
0.978	0.51618982353949	-0.287190561636803
0.98	0.516018502655474	-0.287334725781497
0.982	0.515333219119411	-0.287911861390555
0.984	0.514990577351379	-0.288200717059271
0.986	0.514305293815316	-0.288779005402908
0.988	0.513962652047285	-0.289068438590498
0.99	0.513791331163269	-0.289213227550633
0.992	0.513106047627206	-0.28979286658483
0.994	0.512763405859174	-0.290082976469969
0.996	0.512592084975159	-0.290228104117736
0.998	0.512249443207127	-0.29051850498573
1	0.511564159671064	-0.291099889921153
1.002	0.511221517903032	-0.291390874509529
1.004	0.510707555250985	-0.291827717277529
1.006	0.510364913482954	-0.292119190095116
1.008	0.509850950830906	-0.292556766436319
1.01	0.509679629946891	-0.292702723245592
1.012	0.509508309062875	-0.292848729124224
1.014	0.508994346410828	-0.293287041506496
1.016	0.50848038375878	-0.29372579670317
1.018	0.507623779338701	-0.294458041830109
1.02	0.507109816686654	-0.294897982251221
1.022	0.506253212266575	-0.295632208092886
1.024	0.505739249614528	-0.296073340159156
1.028	0.505053966078465	-0.296662214123146
1.03	0.504368682542402	-0.297251887644699
1.032	0.50402604077437	-0.297547024918649
1.034	0.503683399006339	-0.297842362898003
1.036	0.503512078122323	-0.297990107237547
1.038	0.502998115470276	-0.298433642066127
1.04	0.502484152818229	-0.298877630329608
1.042	0.502141511050197	-0.299173874871724
1.044	0.501456227514134	-0.299766970876368
1.046	0.501113585746102	-0.300063822891961
1.048	0.500428302210039	-0.30065813633661
1.05	0.499571697789961	-0.301402173664223
1.052	0.499400376905945	-0.301551134215127
1.054	0.498886414253898	-0.30199832266916
1.056	0.498543772485866	-0.302296704324253
1.058	0.49837245160185	-0.302445972063101
1.06	0.497858488949803	-0.302894083348157
1.062	0.497687168065787	-0.30304355658381
1.064	0.497344526297756	-0.303342657478486
1.066	0.496659242761693	-0.303941477955163
1.07	0.496145280109645	-0.304391135785051
1.074	0.495459996573582	-0.304991404687667
1.076	0.495117354805551	-0.305291850553612
1.078	0.494774713037519	-0.305592504412558
1.082	0.494089429501456	-0.306194437262769
1.084	0.493746787733425	-0.306495716832189
1.086	0.493232825081377	-0.306948028432078
1.088	0.492890183313346	-0.307249831419834
1.09	0.492376220661299	-0.307702929511953
1.092	0.491348295357204	-0.308610546314397
1.096	0.491005653589173	-0.308913507248834
1.098	0.490320370053109	-0.309520063886402
1.1	0.490149049169094	-0.309671835504897
1.102	0.489977728285078	-0.309823660181117
1.104	0.489806407401062	-0.309975537952171
1.106	0.489121123864999	-0.310583580728293
1.108	0.488607161212952	-0.311040172130332
1.11	0.48826451944492	-0.31134483330165
1.112	0.487921877676889	-0.311649708345341
1.114	0.487579235908857	-0.311954797561894
1.116	0.487236594140826	-0.312260101252431
1.118	0.486722631488778	-0.312718459587224
1.12	0.486551310604763	-0.312871353263122
1.122	0.486379989720747	-0.313024300784303
1.124	0.486208668836731	-0.313177302188705
1.126	0.486037347952715	-0.313330357514308
1.128	0.4858660270687	-0.313483466799131
1.13	0.484666780880589	-0.314556745853169
1.132	0.484152818228542	-0.31501753579762
1.134	0.483296213808463	-0.315786607154794
1.136	0.4826109302724	-0.316402846324387
1.138	0.482439609388384	-0.316557042840085
1.142	0.482096967620353	-0.316865600211433
1.144	0.481925646736337	-0.317019961144959
1.148	0.481583004968306	-0.317328847702719
1.15	0.48141168408429	-0.31748337340508
1.152	0.481069042316258	-0.317792589852392
1.154	0.480897721432243	-0.317947280675721
1.156	0.480383758780195	-0.318411684015539
1.158	0.479869796128148	-0.318876584486592
1.16	0.479013191708069	-0.319652526236516
1.162	0.478841870824053	-0.319807881087718
1.164	0.47815658728799	-0.320429856821529
1.166	0.477299982867912	-0.321208581222215
1.168	0.477128661983896	-0.321364493800412
1.17	0.476614699331849	-0.321832567654132
1.172	0.476272057563817	-0.322144897392084
1.174	0.47575809491177	-0.322613813559902
1.176	0.475415453143738	-0.322926705851465
1.178	0.475072811375707	-0.323239823732298
1.18	0.474730169607675	-0.323553167527928
1.182	0.474216206955628	-0.32402360752544
1.184	0.473702244303581	-0.324494557669443
1.186	0.473188281651533	-0.324966019067547
1.188	0.47250299811547	-0.325595431470329
1.19	0.472331677231455	-0.325752927204386
1.192	0.471989035463423	-0.326068090122356
1.194	0.471646393695391	-0.32638348191683
1.196	0.47130375192736	-0.326699102920476
1.2	0.470447147507281	-0.327489160409424
1.202	0.469247901319171	-0.328597661056199
1.204	0.468562617783108	-0.32923236264071
1.206	0.467877334247045	-0.329867993170427
1.208	0.466678088058934	-0.330982590069412
1.21	0.46565016275484	-0.331940240913684
1.212	0.465307520986808	-0.332259927701696
1.214	0.464793558334761	-0.332739899548564
1.218	0.464108274798698	-0.333380688276992
1.22	0.463936953914682	-0.333541033297053
1.222	0.463765633030666	-0.333701437539654
1.224	0.463251670378619	-0.334183006040562
1.226	0.462737707726572	-0.334665109122709
1.228	0.462566386842556	-0.334825929151173
1.23	0.461881103306493	-0.335469805446878
1.232	0.461709782422477	-0.335630923787402
1.234	0.46119581977043	-0.336114637758221
1.236	0.460853178002399	-0.336437413307752
1.238	0.460510536234367	-0.336760428928372
1.24	0.460339215350351	-0.336922026876991
1.242	0.459653931814288	-0.337569020638221
1.244	0.459482610930272	-0.33773091979458
1.246	0.458968648278225	-0.338216979701951
1.248	0.458454685626178	-0.338703584214374
1.25	0.457426760322083	-0.339678431945585
1.252	0.456912797670036	-0.340166677620284
1.254	0.456570155902004	-0.340492479947569
1.256	0.456227514133973	-0.340818526871219
1.258	0.455199588829878	-0.341798138899882
1.26	0.454856947061847	-0.342125167892672
1.262	0.454685626177831	-0.342288774781743
1.264	0.454514305293815	-0.342452443327831
1.266	0.454171663525784	-0.342779965577067
1.268	0.453486379989721	-0.343435752008812
1.27	0.453143738221689	-0.343764016938955
1.272	0.452972417337673	-0.343928242496557
1.276	0.452629775569642	-0.344256880031652
1.278	0.451773171149563	-0.345079563516726
1.28	0.451601850265547	-0.345244287388188
1.282	0.4510878876135	-0.345738834204092
1.284	0.450573924961453	-0.346233944820402
1.286	0.449717320541374	-0.347060385568184
1.288	0.449374678773342	-0.347391402719806
1.29	0.449032037005311	-0.34772267236356
1.292	0.448518074353264	-0.348220051095423
1.294	0.447832790817201	-0.348884110065634
1.296	0.447490149049169	-0.349216520707124
1.298	0.447147507281138	-0.349549185971879
1.3	0.446804865513106	-0.349882106250277
1.302	0.44663354462909	-0.350048662141831
1.304	0.446119581977043	-0.350548713414006
1.308	0.445605619324996	-0.351049341114287
1.314	0.445262977556964	-0.351383413809147
1.318	0.444577694020901	-0.352052331125683
1.32	0.443549768716807	-0.353057642875288
1.322	0.442864485180744	-0.353729145880199
1.324	0.44217920164468	-0.354401688766291
1.326	0.442007880760665	-0.35456998734693
1.328	0.441665238992633	-0.354906780292776
1.334	0.441151276340586	-0.35541245993295
1.336	0.440808634572554	-0.355749907099813
1.338	0.440465992804523	-0.356087616667299
1.34	0.440294671920507	-0.356256569978865
1.342	0.43978070926846	-0.356763824638717
1.344	0.439266746616413	-0.35727167246338
1.346	0.438752783964365	-0.35778011484173
1.348	0.438410142196334	-0.358119407422974
1.35	0.437896179544286	-0.358628843823797
1.352	0.437553537776255	-0.358968800382763
1.354	0.437039575124208	-0.35947923470037
1.356	0.43652561247216	-0.359990269646847
1.36	0.435669008052082	-0.360843333134451
1.362	0.435497687168066	-0.361014147092171
1.364	0.435155045400034	-0.361355976690222
1.366	0.434812403632003	-0.361698075551474
1.368	0.433955799211924	-0.362554503519612
1.37	0.433613157443892	-0.362897548151906
1.372	0.433441836559877	-0.363069172134342
1.374	0.432927873907829	-0.363584451390245
1.376	0.432585232139798	-0.36392831085548
1.378	0.432242590371766	-0.364272442792585
1.38	0.431899948603735	-0.364616847633714
1.382	0.431557306835703	-0.364961525812047
1.384	0.431214665067672	-0.365306477761797
1.386	0.431043344183656	-0.365479056536929
1.388	0.43087202329964	-0.365651703918214
1.39	0.430186739763577	-0.366342980597238
1.392	0.430015418879561	-0.366515971829122
