"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
85659	Carnivora	Canidae	Caninae	Vulpes	qiuzhudingi	Vulpes qiuzhudingi	NA	NA	NA	Vulpes qiuzhudingi	1	1	0	3.89	3.89	0	0	0	35.6	35.6	94.1	94.1	0
26914	Artiodactyla	Anoplotheriidae		Anoplotherium	commune	Anoplotherium commune	256658	bra	NA	Anoplotherium commune	2	1	0.66	34.5	33.84	0.110889	0.087047865	0.333	47.7	44.7	3.5	0.5	0.329999999999998
29003	Artiodactyla	Gelocidae		Gelocus	whitworthi	Gelocus whitworthi	NA	bra	L2220	Gelocus whitworthi	1	1	0	20.05	20.05	0	0	0	0	0	35.2	35.2	0
20984	Artiodactyla	Bovidae		Oioceros	atropatenes	Oioceros atropatenes	17000	mes	L2220	Oioceros atropatenes	18	4	4.98	9.4	4.42	10.2498399	8.0461243215	3.20153711519951	49	37.2	94	23.5	2.6475
80517	Carnivora	Felidae	Felinae	Hyperailurictis	stouti	Hyperailurictis stouti	5495			Hyperailurictis stouti	2	1	0	15.38	15.38	0.17569746	0.1379225061	0.419162808464682	42.2	36	-103.7	-106	0
81457	Artiodactyla	Antilocapridae	Antilocaprinae	Sphenophalos	nevadanus	Sphenophalos nevadanus	NA	hyp	L2220	Sphenophalos nevadanus	2	1	1.1	8.33	7.23	0.00887112	0.0069638292	0.0941866232540481	43.7	41.9	-118.4	-118.8	0.55
25324	Rodentia	Muridae	Spalacinae	Spalax	leucodon	Spalax leucodon	NA	NA	NA	Spalax leucodon	9	4	1.13	1.15	0.02	1.73208618	1.3596876513	1.31608745150161	48.3	38.4	31.8	17.6	0.495
20415	Eulipotyphla	Plesiosoricidae		Plesiosorex	germanicus	Plesiosorex germanicus	NA	NA	NA	Plesiosorex germanicus	3	2	2.23	16.8	14.57	0.17286363	0.13569794955	0.415768721767282	50.9	48.6	12.5	6.4	0.365
80991	Artiodactyla	Entelodontidae		Daeodon	hollandi	Daeodon hollandi	1519000	bra	R2M00	Daeodon hollandi	5	1	10.96	28.88	17.92	1.33510356	1.0480562946	1.15546681475497	43.1	30.2	-95.3	-103.7	2.544
83961	Primates	Omomyidae	Anaptomorphinae	Arapahovius	gazini	Arapahovius gazini	NA	bra	NA	Arapahovius gazini	1	1	0	54.92	54.92	0	0	0	41.7	41.7	-108.9	-108.9	0
81805	Perissodactyla	Rhinocerotidae	Menoceratinae	Menoceras	barbouri	Menoceras barbouri	511951	bra	L2212	Menoceras barbouri	9	1	0.68	17.92	17.24	5.7847095	4.5409969575	2.40514230348227	43.1	28.1	-75.5	-106.8	0.544000000000004
23695	Artiodactyla	Tragulidae		Dorcatherium	crassum	Dorcatherium crassum	22158	bra	S2200	Dorcatherium crassum	27	5	4.78	16.8	12.02	2.70766296	2.1255154236	1.64549778486633	48.6	40.4	23.1	-3.7	3.39428571428572
85070	Cingulata	Glyptodontidae	NA	Hoplophorus	echazui	Hoplophorus echazui	NA	NA	NA	Hoplophorus echazui	1	1	0	0.6	0.6	0	0	0	-21.5	-21.5	-64.7	-64.7	0
20459	Rodentia	Eomyidae		Eomyops	catalaunicus	Eomyops catalaunicus	7	NA	NA	Eomyops catalaunicus	33	10	10.15	15.3	5.15	5.864796	4.60386486	2.42173408944913	50.9	37.3	33.5	-1.5	8.7025
82656	Rodentia	Geomyidae	Entoptychinae	Gregorymys	larsoni	Gregorymys larsoni	NA	mes	NA	Gregorymys larsoni	1	1	0	12.34	12.34	0	0	0	39.7	39.7	-105	-105	0
82500	Rodentia	Jimomyidae	NA	Zetamys	nebraskensis	Zetamys nebraskensis	NA	mes	NA	Zetamys nebraskensis	1	1	0	28.88	28.88	0	0	0	41.6	41.6	-103.3	-103.3	0
83333	Rodentia	Sciuridae	Pteromyini	Petauristodon	pattersoni	Petauristodon pattersoni	NA	bra	NA	Petauristodon pattersoni	1	1	0	17.24	17.24	0	0	0	28.1	28.1	-81.6	-81.6	0
20144	Carnivora	Mustelidae	Lutrinae	Enhydriodon	latipes	Enhydriodon latipes	NA	NA	NA	Enhydriodon latipes	1	1	0	7.33	7.33	0	0	0	38	38	23.9	23.9	0
26370	Artiodactyla	Amphimerycidae		Pseudamphimeryx	renevieri	Pseudamphimeryx renevieri	844	NA	NA	Pseudamphimeryx renevieri	1	1	0	38.75	38.75	0	0	0	44.3	44.3	4.1	4.1	0
81813	Perissodactyla	Rhinocerotidae	Aceratheriinae	Peraceras	profectum	Peraceras profectum	642391	mes	L2212	Peraceras profectum	19	1	8.34	17.92	9.58	3.56310999	2.79704134215	1.88762019219969	46.6	34.5	-97.6	-121.5	3.5
32822	Primates	Afropithecidae		Otavipithecus	namibiensis	Otavipithecus namibiensis	NA	bra	NA	Otavipithecus namibiensis	1	1	0	12.35	12.35	0	0	0	-19.5	-19.5	18.3	18.3	0
20583	Rodentia	Muridae	Copemyinae	Democricetodon	freisingensis	Democricetodon freisingensis	NA	NA	NA	Democricetodon freisingensis	19	8	3.47	13.52	10.05	4.24889685	3.33538402725	2.06128524226998	50	44.3	65.7	5.2	2.515
21331	Carnivora	Canidae		Xenocyon	falconeri	Xenocyon falconeri	35115	NA	NA	Xenocyon falconeri	4	3	0.42	2.2	1.78	2.43746343	1.91340879255	1.5612377877825	44.5	37.2	24	-3.1	0.21
34058	Rodentia	Muridae	Cricetodontinae	Cricetodon	wanhei	Cricetodon wanhei	NA	NA	NA	Cricetodon wanhei	1	1	0	16.8	16.8	0	0	0	33.3	33.3	118.2	118.2	0
86281	Artiodactyla	Cervidae		Megaloceros	capreolinus	Megaloceros capreolinus	NA	NA	NA	Megaloceros capreolinus	1	1	0	0.88	0.88	0	0	0	32.8	32.8	110	110	0
80712	Condylarthra	Hyopsodontidae	Hyopsodontinae	Hyopsodus	lepidus	Hyopsodus lepidus	NA	bra	R2200	Hyopsodus lepidus	3	1	0.65	48.95	48.3	0.08107218	0.0636416613	0.284731768512051	42.5	41.1	-104.8	-109.5	0.325000000000003
85240	Rodentia	Gliridae	NA	Bransatoglis	ingens	Bransatoglis ingens	NA	NA	NA	Bransatoglis ingens	3	2	0	20.6	20.6	0.0443556	0.034819146	0.210607692167214	48.4	47.2	10	7	0
82058	Carnivora	Canidae	Caninae	Vulpes	kernensis	Vulpes kernensis	NA			Vulpes kernensis	1	1	0	7.23	7.23	0	0	0	35.5	35.5	-118.9	-118.9	0
24195	Artiodactyla	Palaeomerycidae		Palaeomeryx	magnus	Palaeomeryx magnus	200000	bra	L2220	Palaeomeryx magnus	5	3	2.98	15	12.02	1.9923057	1.5639599745	1.41149059508025	48.2	40.5	17	-4	2.24
20883	Artiodactyla	Cervidae		Euprox	dicranocerus	Euprox dicranocerus	65000	bra	L2220	Euprox dicranocerus	8	3	3.2	10.55	7.35	1.6818165	1.3202259525	1.29684868045582	48.2	40.4	16.4	-1.1	1.35
20460	Rodentia	Eomyidae		Eomyops	oppligeri	Eomyops oppligeri	NA	NA	NA	Eomyops oppligeri	12	4	2.97	13.52	10.55	1.82646504	1.4337750564	1.35146773546393	48	41.2	20.4	-1.4	1.97
29298	Artiodactyla	Giraffidae	Giraffinae	Giraffa	pomeli	Giraffa pomeli	NA	bra	L2220	Giraffa pomeli	2	2	0.84	1.29	0.45	0.64106163	0.50323337955	0.800663243817274	35.4	31.1	4.1	-8	0.42
33672	Carnivora	Canidae		Xenocyon	dubius	Xenocyon dubius	NA	NA	NA	Xenocyon dubius	8	1	1.59	2.2	0.61	2.291706	1.79898921	1.51383816836543	39.7	24.7	115.9	103.5	0.5125
81098	Artiodactyla	Merycoidodontidae	Miniochoerinae	Prodesmatochoerus	macrorhinus	Prodesmatochoerus macrorhinus	NA	bra	L2220	Prodesmatochoerus macrorhinus	12	1	3.66	36.66	33	2.9742894	2.334817179	1.72461282611489	46.6	29.6	-97.8	-112	1.909
35258	Carnivora	Mustelidae	NA	Sardolutra	ichnusae	Sardolutra ichnusae	NA	NA	NA	Sardolutra ichnusae	1	1	0	0.96	0.96	0	0	0	40.6	40.6	8.2	8.2	0
20974	Artiodactyla	Bovidae		Palaeoreas	lindermayeri	Palaeoreas lindermayeri	45000	bra	L2220	Palaeoreas lindermayeri	13	4	2.05	8.25	6.2	1.0090899	0.7921355715	1.00453466839129	46.5	37.5	32.1	23	1.10833333333333
33358	Artiodactyla	Bovidae		Antilope	cervicapra	Antilope cervicapra	NA	mes	L2220	Antilope cervicapra	5	1	0	0.96	0.96	1.52558622	1.1975851827	1.2351462342573	24	15.8	88	72.9	0
27629	Artiodactyla	Bovidae	Bovini	Pachyportax	latidens	Pachyportax latidens	300000	hyp	L2220	Pachyportax latidens	9	2	1.13	7.42	6.29	2.5097877	1.9701833445	1.58423094907277	32.8	23.1	73.3	52.3	0.565
26445	Artiodactyla	Choeropotamidae		Choeropotamus	sudrei	Choeropotamus sudrei	NA	NA	NA	Choeropotamus sudrei	1	1	0	37.02	37.02	0	0	0	42.2	42.2	1	1	0
80817	Mesonychia	Mesonychidae	Triisodontinae	Oxyclaenus	simplex	Oxyclaenus simplex	NA		S2100	Oxyclaenus simplex	3	1	1.17	65.32	64.15	0.8969688	0.704120508	0.947084367941948	46.6	36.2	-105	-112	0.36999999999999
83288	Rodentia	Sciuridae	Sciurinae	Spermophilus	argonautus	Spermophilus argonautus	NA	mes	NA	Spermophilus argonautus	3	1	1.25	9.58	8.33	0.01675656	0.0131538996	0.129447132065566	41.9	35.1	-118.8	-119	0.5
22351	Lagomorpha	Ochotonidae		Ochotona	antiqua	Ochotona antiqua	250	hys	NA	Ochotona antiqua	5	4	2.84	5.15	2.31	8.45528625	6.63739970625	2.9077974912294	54.5	42	79	24.1	1.49
22761	Perissodactyla	Equidae	Equinae	Equus	asinus	Equus asinus	250000	hyp	L2320	Equus asinus	6	4	0.95	0.96	0.01	21.79412406	17.1083873871	4.66841772552543	47.5	15.8	83.9	28.1	0.505
26947	Artiodactyla	Xiphodontidae		Haplomeryx	zitteli	Haplomeryx zitteli	NA	NA	NA	Haplomeryx zitteli	1	1	0	34.5	34.5	0	0	0	47.7	47.7	3.5	3.5	0
24618	Rodentia	Gliridae		Simplomys	julii	Simplomys julii	NA	NA	NA	Simplomys julii	16	2	2.78	18.35	15.57	0.19516464	0.1532042424	0.441774422075339	44.1	40.5	1.8	-2.6	1.212
24718	Rodentia	Muridae	Megacricetodontinae	Megacricetodon	rafaeli	Megacricetodon rafaeli	NA	NA	NA	Megacricetodon rafaeli	4	1	0	13.52	13.52	0.01983681	0.01557189585	0.14084321069899	41.1	40.4	-1.4	-3.7	0
83615	Leptictida	Gypsonictopidae	NA	Gypsonictops	illuminatus	Gypsonictops illuminatus	500	bra	NA	Gypsonictops illuminatus	2	2	0	65.94	65.94	0.61321617	0.48137469345	0.783081202685903	54.5	46.6	-105.7	-112	0
81976	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	gracilis	Hemiauchenia gracilis	120659	mes	L2220	Hemiauchenia gracilis	2	1	0	2.21	2.21	0	0	0	28.1	28.1	-81.6	-81.6	0
20001	Carnivora	Amphicyonidae	Amphicyoninae	Pseudocyon	sansaniensis	Pseudocyon sansaniensis	117583	NA	NA	Pseudocyon sansaniensis	13	2	6.33	18.35	12.02	0.726939	0.570647115	0.852607178013415	48.9	43.9	11.2	-0.6	5.1225
81571	Perissodactyla	Equidae	Anchitheriinae	Hypohippus	affinis	Hypohippus affinis	268251	bra	L2212	Hypohippus affinis	5	1	4.28	15.38	11.1	1.67577921	1.31548667985	1.29451891063823	43.1	36.4	-97.6	-117.9	2.36
85428	Sparassodonta	Hathliacynidae		Acyon	herrerae	Acyon herrerae	NA	NA	NA	Acyon herrerae	1	1	0	19.87	19.87	0	0	0	-45.6	-45.6	-68.6	-68.6	0
80578	Cimolesta	Titanoideidae		Titanoides	primaevus	Titanoides primaevus	NA	bra	L2120	Titanoides primaevus	8	2	2.33	59.12	56.79	2.58938136	2.0326643676	1.60915548036851	54.5	39.7	-100.8	-115	1.62666666666667
27274	Artiodactyla	Cervidae		Heteroprox	moralesi	Heteroprox moralesi	NA	NA	L2220	Heteroprox moralesi	2	1	3.28	15.3	12.02	0.0135531	0.0106391835	0.116417782146887	44.8	43.8	0.5	-0.6	1.64
27322	Artiodactyla	Moschidae		Amphitragulus	quercyi	Amphitragulus quercyi	8000	bra	L2220	Amphitragulus quercyi	8	4	1.08	24.21	23.13	1.31403465	1.03151720025	1.1463135042387	48.8	40.9	11.4	-2.1	1.005
20603	Rodentia	Gliridae		Glirudinus	undosus	Glirudinus undosus	NA	NA	NA	Glirudinus undosus	26	5	8.89	18.64	9.75	2.92229478	2.2940014023	1.70947207640254	51.2	39.4	19.3	-0.8	7.05
21262	Artiodactyla	Cervidae		Croizetoceros	pyrenaicus	Croizetoceros pyrenaicus	NA	bra	L2220	Croizetoceros pyrenaicus	3	2	0.87	5.15	4.28	0.11532456	0.0905297796	0.339594699605279	42.7	40.3	2.9	-1	0.522
24312	Rodentia	Gliridae	Glirinae	Muscardinus	topachevskii	Muscardinus topachevskii	NA	NA	NA	Muscardinus topachevskii	1	1	0	11.32	11.32	0	0	0	49.6	49.6	27.1	27.1	0
29572	Primates	Cercopithecidae	Papionini	Macaca	robustus	Macaca robustus	NA	bra	L2202	Macaca robustus	12	1	0.73	0.83	0.1	3.33701964	2.6195604174	1.82675111605276	40.6	25.8	122.5	104.2	0.215
20153	Carnivora	Hyaenidae		Thalassictis	montadai	Thalassictis montadai	31000	NA	NA	Thalassictis montadai	13	5	2.62	12.02	9.4	4.34019546	3.4070534361	2.08331357697299	48.7	37.3	32.7	1.8	1.81714285714286
82811	Rodentia	Eomyidae	Eomyinae	Centimanomys	major	Centimanomys major	NA	bra	NA	Centimanomys major	1	1	0	34.97	34.97	0	0	0	41.1	41.1	-100.8	-100.8	0
27312	Eulipotyphla	Erinaceidae	Galericinae	Schizogalerix	intermedia	Schizogalerix intermedia	NA	NA	NA	Schizogalerix intermedia	2	1	0.47	10.52	10.05	0	0	0	40.5	40.5	32.7	32.7	0.234999999999999
31339	Primates	Cercopithecidae	Papionini	Macaca	sylvanus	Macaca sylvanus	NA	bra	L2202	Macaca sylvanus	8	5	5.88	6.2	0.32	8.10931257	6.36581036745	2.84768547596114	51.5	30.2	30	-0.9	3.41
21386	Artiodactyla	Suidae	Suinae	Sus	strozzi	Sus strozzi	353832	bra	R2200	Sus strozzi	20	8	2.47	3.14	0.67	10.25908065	8.05337831025	3.20297996403349	51.2	31.7	39.6	-3.1	1.4075
27018	Rodentia	Muridae	Eucricetodontinae	Eucricetodon	huberi	Eucricetodon huberi	NA	NA	NA	Eucricetodon huberi	5	2	3.08	29.4	26.32	0.32724576	0.2568879216	0.572053983466596	47.4	44.2	7.7	-0.6	0.285
20098	Carnivora	Felidae		Promegantereon	ogygia	Promegantereon ogygia	44000	NA	NA	Promegantereon ogygia	5	2	1.15	9.4	8.25	1.6855128	1.323127548	1.29827300672855	49.8	38.4	8.3	-3.7	0.574999999999999
30974	Artiodactyla	Cervidae		Megaceroides	obscurus	Megaceroides obscurus	NA	NA	L2220	Megaceroides obscurus	1	1	0	2.72	2.72	0	0	0	44.2	44.2	10.6	10.6	0
31016	Artiodactyla	Bovidae	Antilopini	Gazella	dorcas	Gazella dorcas	NA	mes	L2220	Gazella dorcas	1	1	0	0.96	0.96	0	0	0	25.8	25.8	29	29	0
82809	Rodentia	Eomyidae	Eomyinae	Cupressimus	barbarae	Cupressimus barbarae	NA	bra	NA	Cupressimus barbarae	1	1	0	36.66	36.66	0	0	0	54.5	54.5	-105.7	-105.7	0
21548	Rodentia	Muridae	Microtoscoptinae	Microtoscoptes	tjuvanensis	Microtoscoptes tjuvanensis	NA	NA	NA	Microtoscoptes tjuvanensis	1	1	0	4.86	4.86	0	0	0	53.1	53.1	107.2	107.2	0
22714	Artiodactyla	Cervidae		Sinomegaceros	robustus	Sinomegaceros robustus	NA	mes	L2220	Sinomegaceros robustus	1	1	0	3.29	3.29	0	0	0	43.1	43.1	80.3	80.3	0
20234	Perissodactyla	Rhinocerotidae		Chilotherium	samium	Chilotherium samium	NA	mes	L2212	Chilotherium samium	8	2	2.72	10.05	7.33	0.2106891	0.1653909435	0.459008823444604	40.2	37.2	32.6	26.9	1.1
23882	Artiodactyla	Cervidae		Praemegaceros	verticornis	Praemegaceros verticornis	458222	mes	L2220	Praemegaceros verticornis	16	8	0.99	1.59	0.6	9.46548504	7.4304057564	3.07660284079697	52.5	32.7	36.3	-2.5	0.55
23691	Artiodactyla	Cervidae		Lucentia	iberica	Lucentia iberica	24195	bra	L2220	Lucentia iberica	1	1	0	8.25	8.25	0	0	0	38.4	38.4	-0.5	-0.5	0
20995	Artiodactyla	Bovidae		Criotherium	argalioides	Criotherium argalioides	200000	hyp	L2220	Criotherium argalioides	3	3	0.92	8.25	7.33	0.7429563	0.5832206955	0.861949128429283	46.5	37.5	33.6	26.9	0.234999999999999
81015	Artiodactyla	Tayassuidae	Tayassuinae	Prosthennops	xiphidonticus	Prosthennops xiphidonticus	NA	bra	R2M00	Prosthennops xiphidonticus	7	2	6.82	17.92	11.1	2.35281816	1.8469622556	1.53388987870707	42.7	21	-95.1	-103.9	4.448
25285	Rodentia	Sciuridae	Sciurinae	Spermophilus	rufescens	Spermophilus rufescens	NA	NA	NA	Spermophilus rufescens	3	1	0.01	0.02	0.01	0.01404594	0.0110260629	0.118515568597548	52	50.1	33.1	32.5	0.0025
27125	Rodentia	Theridomyidae		Taeniodus	curvistriatus	Taeniodus curvistriatus	NA	NA	NA	Taeniodus curvistriatus	2	1	4.12	28.03	23.91	0.12173148	0.0955592118	0.348900386930138	47.8	44	0.5	-2.1	2.06
22933	Artiodactyla	Suidae		Sanitherium	schlagintweiti	Sanitherium schlagintweiti	22297	bra	L2220	Sanitherium schlagintweiti	10	4	6.85	21.74	14.89	12.49792956	9.8108747046	3.53524108937424	47.5	0.1	36.5	15.1	0.435
80345	Carnivora	Mephitidae	Mephitini	Spilogale	rexroadi	Spilogale rexroadi	340			Spilogale rexroadi	2	1	1.56	3.77	2.21	0.04164498	0.0326913093	0.204071017050438	32.5	29.9	-95.1	-96.4	0.78
23323	Rodentia	Gliridae		Peridyromys	occitanus	Peridyromys occitanus	NA	NA	NA	Peridyromys occitanus	4	2	2.25	20.6	18.35	0.52438176	0.4116396816	0.724142085505324	49.6	44	8.1	0.5	0.899999999999999
28967	Creodonta	Hyaenodontidae		Anasinopa	leakeyi	Anasinopa leakeyi	26583	NA	NA	Anasinopa leakeyi	6	1	1.46	16.8	15.34	0.00443556	0.0034819146	0.0666	0.4	-0.2	34.6	34	1.095
24032	Rodentia	Muridae	Melissiodontinae	Melissiodon	dominans	Melissiodon dominans	NA	NA	NA	Melissiodon dominans	32	5	5.03	20.6	15.57	2.4531111	1.9256922135	1.56624107339834	50.4	39.4	16.8	-1.3	2.005
81177	Artiodactyla	Protoceratidae	Leptotragulidae	Leptoreodon	leptolophus	Leptoreodon leptolophus	NA	bra	L2220	Leptoreodon leptolophus	2	1	0	41.3	41.3	1.23801408	0.9718410528	1.11266081084938	36	29.6	-104.4	-120.1	0
81319	Artiodactyla	Camelidae	Camelinae	Megatylopus	cochrani	Megatylopus cochrani	NA	mes	L2220	Megatylopus cochrani	3	1	1.56	3.77	2.21	4.55778432	3.5778606912	2.13489679375842	47	33.4	-95.7	-122.9	1.17
24429	Eulipotyphla	Dimylidae		Chainodus	ulmensis	Chainodus ulmensis	145	NA	NA	Chainodus ulmensis	2	1	1.75	22.35	20.6	0.07318674	0.0574515909	0.270530478874378	51.1	48.4	9.9	7.7	0.875
80464	Carnivora	Ursidae	Amphicynodontinae	Parictis	personi	Parictis personi	1217			Parictis personi	1	1	0	35.58	35.58	0	0	0	43	43	-108.6	-108.6	0
26510	Rodentia	Gliridae		Gliravus	fordi	Gliravus fordi	NA	NA	NA	Gliravus fordi	4	1	2.71	34.44	31.73	0.05519808	0.0433304928	0.234942716422536	41.9	40.3	1.7	-1.1	0.903333333333332
80688	Condylarthra	Hyopsodontidae		Aletodon	gunnelli	Aletodon gunnelli	NA	bra	R2200	Aletodon gunnelli	4	1	0.29	56.79	56.5	0.18185796	0.1427584986	0.426448074213028	44.7	41.1	-104.8	-108.9	0.231999999999999
81524	Perissodactyla	Equidae	Hyracotheriinae	Hyracotherium	vasacciense	Hyracotherium vasacciense	7600	bra	R2300	Hyracotherium vasacciense	9	1	2.66	53.25	50.59	1.89336807	1.48629393495	1.37599711845629	43	30.3	-97.8	-109.9	1.5
84147	Primates	Carpolestidae	NA	Elphidotarsius	shotgunesis	Elphidotarsius shotgunesis	NA	bra	NA	Elphidotarsius shotgunesis	1	1	0	61.92	61.92	0	0	0	43	43	-108.6	-108.6	0
83456	Multituberculata	incertae sedis	NA	Neoliotomus	conventus	Neoliotomus conventus	NA	bra	NA	Neoliotomus conventus	5	1	1.45	57.95	56.5	0.2402595	0.1886037075	0.490162728081195	44.7	39.7	-105	-108.9	0.68
29912	Rodentia	Muridae	Murinae	Micromys	minutus	Micromys minutus	NA	NA	NA	Micromys minutus	17	5	3.01	3.02	0.01	31.33501362	24.5979856917	5.5977686286591	52	30.7	115.9	-3.5	1.39666666666667
23137	Eulipotyphla	Talpidae		Paratalpa	micheli	Paratalpa micheli	NA	NA	NA	Paratalpa micheli	8	3	3.61	24.21	20.6	0.4731264	0.371404224	0.687841842286437	48.4	45.2	9.9	-2.1	2.7
25197	Perissodactyla	Rhinocerotidae		Stephanorhinus	kirchbergensis	Stephanorhinus kirchbergensis	1882516	mes	L2212	Stephanorhinus kirchbergensis	49	15	2.14	2.15	0.01	37.2932028	29.275164198	6.10681609351387	55.5	32	129	0.2	0.095
83631	Eulipotyphla	Erinaceidae	Brachyericinae	Brachyerix	macrotis	Brachyerix macrotis	NA	bra	NA	Brachyerix macrotis	4	1	2.14	18.8	16.66	0.04139856	0.0324978696	0.203466360856039	42.8	42.2	-102	-107.6	0.629999999999999
81608	Perissodactyla	Equidae	Equinae	Merychippus	relictus	Merychippus relictus	NA	mes	L2323	Merychippus relictus	3	1	0	15.38	15.38	0.8279712	0.649957392	0.909929228017212	46.6	38.6	-113.1	-121.5	0
26460	Artiodactyla	Cebochoeridae		Moiachoerus	simpsoni	Moiachoerus simpsoni	NA	NA	NA	Moiachoerus simpsoni	2	1	0.06	34.5	34.44	0	0	0	41.9	41.8	2.2	2.2	0.0300000000000011
26939	Carnivora	Amphicyonidae		Cynodictis	lacustris	Cynodictis lacustris	NA	NA	NA	Cynodictis lacustris	2	2	0.02	34.5	34.48	0.036963	0.029015955	0.192257639640145	47.7	46.7	6.5	3.5	0.00999999999999801
25360	Chiroptera	Vespertilionidae	Myotinae	Myotis	blythi	Myotis blythi	NA	NA	NA	Myotis blythi	1	1	0	0.36	0.36	0	0	0	42.3	42.3	44.1	44.1	0
80579	Cimolesta	Titanoideidae		Titanoides	majus	Titanoides majus	NA	bra	L2120	Titanoides majus	1	1	0	57.14	57.14	0	0	0	44.7	44.7	-107	-107	0
27890	Rodentia	Thryonomyidae		Thryonomys	gregorianus	Thryonomys gregorianus	1000	NA	NA	Thryonomys gregorianus	4	2	2.52	5.2	2.68	0.41583375	0.32642949375	0.644851727143535	10.4	2.9	40.5	36	1.258
31168	Perissodactyla	Rhinocerotidae	Dicerotini	Diceros	douariensis	Diceros douariensis	NA	bra	L2212	Diceros douariensis	1	1	0	5.2	5.2	0	0	0	10.3	10.3	40.3	40.3	0
30083	Rodentia	Muridae	Arvicolinae	Eothenomys	hubeiensis	Eothenomys hubeiensis	NA	NA	NA	Eothenomys hubeiensis	8	1	0.53	1.83	1.3	0	0	0	30.7	30.7	110.1	110.1	0.34
32002	Proboscidea	Deinotheriidae		Deinotherium	proavum	Deinotherium proavum	13233150	bra	L2202	Deinotherium proavum	11	6	7.68	12.55	4.87	6.15384666	4.8307696281	2.48069479380274	48.7	37.4	46.3	2.1	3.30833333333333
27833	Proboscidea	Elephantidae	Stegotetrabelodontinae	Stegotetrabelodon	orbus	Stegotetrabelodon orbus	5685073	bra	LMM0M	Stegotetrabelodon orbus	6	3	1.95	6.59	4.64	4.3542414	3.418079499	2.0866819115524	14.7	-3.9	36.1	17.1	0.38
20733	Rodentia	Dipodidae	Zapodinae	Eozapus	intermedius	Eozapus intermedius	NA	NA	NA	Eozapus intermedius	14	5	3.2	9.4	6.2	4.68395136	3.6769018176	2.16424383099502	49.8	39.9	37.3	-1.1	1.825
82968	Rodentia	Cylindrodontidae	Cylindrodontinae	Cylindrodon	natronensis	Cylindrodon natronensis	NA	hyp	NA	Cylindrodon natronensis	3	1	0.34	35.31	34.97	0.1404594	0.110260629	0.374779134958178	43	41.1	-100.8	-106.8	0.113333333333337
20932	Artiodactyla	Bovidae	Boselaphini	Tragoportax	rugosifrons	Tragoportax rugosifrons	160403	bra	L2220	Tragoportax rugosifrons	10	3	0.92	8.25	7.33	0.665334	0.52228719	0.815680084346798	46.5	37.5	29	23	0.166666666666666
84338	Carnivora	Odobenidae	NA	Dusignathus	santacruzensis	Dusignathus santacruzensis	NA	NA	NA	Dusignathus santacruzensis	3	2	0	6.29	6.29	1.25082792	0.9818999172	1.11840418454153	37.5	28.1	-111.7	-122.5	0
27166	Perissodactyla	Rhinocerotidae		Diaceratherium	lemanense	Diaceratherium lemanense	699054	bra	L2212	Diaceratherium lemanense	14	4	5.21	23.56	18.35	1.22421456	0.9610084296	1.10644229854069	50.8	43.6	13.7	-0.1	2.32
30514	Artiodactyla	Cervidae		Megaloceros	savini	Megaloceros savini	NA	mes	L2220	Megaloceros savini	7	3	0.36	0.96	0.6	2.88422289	2.26411496865	1.6983	52.9	37.6	12.7	-2.6	0.1575
28778	Artiodactyla	Suidae	Suinae	Kolpochoerus	heseloni	Kolpochoerus heseloni	296977	mes	R2200	Kolpochoerus heseloni	41	4	3.76	3.96	0.2	17.19370908	13.4970616278	4.14652976354927	36.7	-3.4	40.5	5.7	2.4125
35221	Artiodactyla	Hippopotamidae	NA	Hippopotamus	pentlandi	Hippopotamus pentlandi	NA	NA	R2200	Hippopotamus pentlandi	2	2	0	0.96	0.96	0.00418914	0.0032884749	0.0647235660327828	37.5	35.8	14.5	14.3	0
20208	Artiodactyla	Suidae	Suinae	Propotamochoerus	provincialis	Propotamochoerus provincialis	160000	bra	R2200	Propotamochoerus provincialis	10	6	4.33	7.35	3.02	6.57855153	5.16416295105	2.5648687159385	47.7	37	46	-3.9	2.385
24990	Rodentia	Muridae	Rhizomyinae	Prokanisamys	benjavuni	Prokanisamys benjavuni	NA	NA	NA	Prokanisamys benjavuni	7	2	5.13	18.4	13.27	4.20552693	3.30133864005	2.05073814271837	29	18.3	99.7	67.8	2.76625
32030	Rodentia	Muridae	Myocricetodontinae	Mellalomys	atlasi	Mellalomys atlasi	NA	NA	NA	Mellalomys atlasi	1	1	0	12.73	12.73	0	0	0	34.4	34.4	8.8	8.8	0
25276	Perissodactyla	Equidae	Equinae	Equus	dalianensis	Equus dalianensis	NA	hyp	L2320	Equus dalianensis	1	1	0	0.02	0.02	0	0	0	39.7	39.7	122	122	0
25180	Artiodactyla	Cervidae		Eucladoceros	ctenoides	Eucladoceros ctenoides	NA	bra	L2220	Eucladoceros ctenoides	7	3	0.94	3.14	2.2	1.2629025	0.9913784625	1.12378934858807	45.2	40.2	25.3	4.8	0.0366666666666666
