"range"	"nexpand"	"pexpand"	"log10p"	"log10n"	"log10r"
0.0139082601356173	104	0.574585635359116	-0.240645235570404	2.01703333929878	-1.85672719500873
0.0170340702710773	103	0.569060773480663	-0.244841350164012	2.01283722470517	-1.76868156548089
0.0240898131997739	102	0.56353591160221	-0.249078403107267	2.00860017176192	-1.61816656764889
0.0417247804068517	101	0.558011049723757	-0.253357201086542	2.00432137378264	-1.37960594028906
0.0590077503384089	100	0.552486187845304	-0.257678574869184	2	-1.22909094245707
0.0637356548566028	99	0.546961325966851	-0.262043380271635	1.99563519459755	-1.19561754764177
0.0659726704780093	98	0.541436464088398	-0.26645249917669	1.9912260756925	-1.18063593595304
0.0681362810843093	97	0.535911602209945	-0.27090684060294	1.98677173426624	-1.16662157415292
0.0735955949768734	96	0.530386740331492	-0.275407341829616	1.98227123303957	-1.13314817933762
0.0834495608137035	95	0.524861878453039	-0.279954969580337	1.97772360528885	-1.07857594462508
0.0958560678830506	94	0.519337016574586	-0.284550721269486	1.9731278535997	-1.01838039019629
0.103146417775898	93	0.513812154696133	-0.289195626315249	1.96848294855394	-0.986545850261604
0.107732919759932	92	0.50828729281768	-0.293890747523629	1.96378782734556	-0.967651569816904
0.114268017178911	91	0.502762430939227	-0.298637182548091	1.95904139232109	-0.942075308593213
0.121249400823262	90	0.497237569060773	-0.30343606542986	1.95424250943932	-0.91632039886833
0.154563265202311	89	0.49171270718232	-0.308288568224272	1.94939000664491	-0.810893716210883
0.166899121627407	88	0.486187845303867	-0.313195902719016	1.94448267215017	-0.777545948961101
0.185819768727657	87	0.480662983425414	-0.318159322250566	1.93951925261862	-0.73090808478462
0.210010122613173	86	0.475138121546961	-0.323180123625617	1.93449845124357	-0.677759771508499
0.236031001353636	85	0.469613259668508	-0.328259649154892	1.92941892571429	-0.62703095112911
0.266806689571307	84	0.464088397790055	-0.333399288807303	1.92427928606188	-0.573803285671967
0.290079764030516	83	0.458563535911602	-0.338600482493111	1.91907809237607	-0.537482566531407
0.310998151119906	82	0.453038674033149	-0.343864722485468	1.91381385238372	-0.507242192840716
0.324989347825433	81	0.447513812154696	-0.349193555990535	1.90848501887865	-0.488130873656357
0.369289843483408	80	0.441988950276243	-0.354588587877241	1.90308998699194	-0.432632636513026
0.423574458330528	79	0.43646408839779	-0.360051483578743	1.89762709129044	-0.373070235865184
0.448527912174928	78	0.430939226519337	-0.365583972178704	1.89209460269048	-0.348210525359335
0.563241607127883	77	0.425414364640884	-0.371187849696703	1.88649072517248	-0.249305270984877
0.565298491418472	76	0.419889502762431	-0.376864982588393	1.88081359228079	-0.247722173516544
0.5907327812133	75	0.414364640883978	-0.382617311477484	1.8750612633917	-0.228608928405764
0.604089392432941	74	0.408839779005525	-0.388446855138208	1.86923171973098	-0.218898790240219
0.644149172552445	73	0.403314917127072	-0.394355714748729	1.86332286012046	-0.191013546748354
0.646696707429379	72	0.397790055248619	-0.400346078437916	1.85733249643127	-0.18929935020008
0.705767119877372	71	0.392265193370166	-0.406420226150109	1.85125834871908	-0.151338578320121
0.722694395993216	70	0.386740331491713	-0.412580534854928	1.84509804001426	-0.141045312929232
0.820469472923886	69	0.38121546961326	-0.418829484131929	1.83884909073726	-0.0859375730354353
0.925448146440415	68	0.375690607734807	-0.425169662162948	1.83250891270624	-0.0336479100776695
0.925500400648211	67	0.370165745856354	-0.431603772168358	1.82607480270083	-0.0336233889053831
0.926022780551321	66	0.364640883977901	-0.438134639327316	1.81954393554187	-0.0333783293590585
1.00004162363374	65	0.359116022099448	-0.444765218226329	1.81291335664286	1.80765382455777e-05
1.07368705503513	64	0.353591160220994	-0.451498600885297	1.80617997398389	0.0308777170467963
1.14107082194752	63	0.348066298342541	-0.458338025415603	1.79934054945358	0.0573126002696473
1.22597979958888	62	0.342541436464088	-0.465286885370931	1.79239168949825	0.0884833143917314
1.31025850025863	61	0.337016574585635	-0.472348739858417	1.78532983501077	0.11735698585484
1.31780306068471	60	0.331491712707182	-0.479527324485541	1.77815125038364	0.11985051189033
1.33185661728281	59	0.325966850828729	-0.48682656322704	1.77085201164214	0.124457472826285
1.33620673213392	58	0.320441988950276	-0.494250581306247	1.76342799356294	0.12587365550423
1.33924340521057	56	0.30939226519337	-0.509490547862984	1.7481880270062	0.126859516469044
1.42194530986603	55	0.303867403314917	-0.517315885374941	1.74036268949424	0.1528828931025
1.54625828760916	54	0.298342541436464	-0.525284815046216	1.73239375982297	0.189282040367673
1.61500594269804	53	0.292817679558011	-0.533402705268396	1.72427586960079	0.208174124732893
1.61778834864144	52	0.287292817679558	-0.541675231234385	1.7160033436348	0.208921703290086
1.61850561240918	51	0.281767955801105	-0.550108398771248	1.70757017609794	0.209114209721977
1.72596969266555	50	0.276243093922652	-0.558708570533166	1.69897000433602	0.237033165409506
