"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
2.25	14	0.35	-0.455931955649724	1.14612803567824	0.352182518111362
2.87	13	0.325	-0.488116639021126	1.11394335230684	0.457881896733992
4.2	12	0.3	-0.522878745280338	1.07918124604762	0.6232492903979
4.3	11	0.275	-0.560667306169737	1.04139268515823	0.633468455579587
5.12	8	0.2	-0.698970004336019	0.903089986991944	0.709269960975831
5.79	7	0.175	-0.756961951313706	0.845098040014257	0.762678563727436
6.22	6	0.15	-0.823908740944319	0.778151250383644	0.793790384690819
7.12	4	0.1	-1	0.602059991327962	0.852479993636856
7.75	3	0.075	-1.1249387366083	0.477121254719662	0.88930170250631
11	2	0.05	-1.30102999566398	0.301029995663981	1.04139268515823
14	1	0.025	-1.60205999132796	0	1.14612803567824
