"duration"	"nsurvive"	"psurvive"	"log10p"	"log10n"	"log10r"
0.01	369	0.547477744807122	-0.261633530376259	2.56702636615906	-2
0.02	368	0.545994065281899	-0.262812077861802	2.56584781867352	-1.69897000433602
0.06	367	0.544510385756677	-0.26399383228323	2.56466606425209	-1.22184874961636
0.07	365	0.541543026706231	-0.266367032078845	2.56229286445647	-1.15490195998574
0.08	364	0.540059347181009	-0.267558512886264	2.56110138364906	-1.09691001300806
0.1	363	0.538575667655786	-0.268753271499207	2.55990662503611	-1
0.12	362	0.537091988130564	-0.269951326002154	2.55870857053317	-0.920818753952375
0.14	361	0.535608308605341	-0.271152694629662	2.55750720190566	-0.853871964321762
0.15	360	0.534124629080119	-0.272357395768033	2.55630250076729	-0.823908740944319
0.21	359	0.532640949554896	-0.273565447957001	2.55509444857832	-0.677780705266081
0.24	358	0.531157270029674	-0.274776869891445	2.55388302664387	-0.619788758288394
0.25	357	0.529673590504451	-0.275991680423127	2.55266821611219	-0.602059991327962
0.26	356	0.528189910979229	-0.277209898562445	2.55144999797288	-0.585026652029182
0.28	355	0.526706231454006	-0.278431543480226	2.55022835305509	-0.552841968657781
0.29	354	0.525222551928783	-0.279656634509532	2.54900326202579	-0.537602002101044
0.3	353	0.523738872403561	-0.280885191147497	2.54777470538782	-0.522878745280338
0.31	352	0.522255192878338	-0.282117233057189	2.54654266347813	-0.508638306165727
0.32	351	0.520771513353116	-0.283352780069496	2.54530711646582	-0.494850021680094
0.35	350	0.519287833827893	-0.284591852185044	2.54406804435028	-0.455931955649724
0.37	349	0.517804154302671	-0.28583446957614	2.54282542695918	-0.431798275933005
0.43	347	0.514836795252225	-0.288330421744446	2.54032947479087	-0.366531544420413
0.45	345	0.51186943620178	-0.290840801462046	2.53781909507327	-0.346787486224656
0.46	343	0.508902077151335	-0.293365776492549	2.53529412004277	-0.337242168318426
0.47	342	0.507418397626113	-0.294633790479185	2.53402610605613	-0.327902142064283
0.48	340	0.504451038575668	-0.297180979493065	2.53147891704225	-0.318758762624413
0.5	339	0.502967359050445	-0.298460198332238	2.53019969820308	-0.301029995663981
0.55	338	0.501483679525223	-0.299743196257665	2.52891670027765	-0.259637310505756
0.64	335	0.497032640949555	-0.303615089498475	2.52504480703685	-0.193820026016113
0.65	334	0.495548961424332	-0.304913429723755	2.52374646681156	-0.187086643357144
0.68	331	0.491097922848665	-0.308831902759601	2.51982799377572	-0.167491087293764
0.75	330	0.489614243323442	-0.310145956657432	2.51851393987789	-0.1249387366083
0.8	329	0.48813056379822	-0.311463998585346	2.51719589794997	-0.0969100130080564
0.82	326	0.483679525222552	-0.315442296467381	2.51321760006794	-0.0861861476162833
0.84	322	0.477744807121662	-0.320804024839489	2.50785587169583	-0.0757207139381184
0.85	320	0.474777448071217	-0.323509918215414	2.50514997831991	-0.0705810742857073
0.87	313	0.464391691394659	-0.333115558988871	2.49554433754645	-0.0604807473813815
0.9	308	0.456973293768546	-0.340109180034876	2.48855071650044	-0.0457574905606751
0.91	307	0.455489614243323	-0.341521521058133	2.48713837547719	-0.0409586076789064
0.94	306	0.454005934718101	-0.34293847005374	2.48572142648158	-0.0268721464003014
0.96	305	0.452522255192878	-0.344360057188534	2.48429983934679	-0.0177287669604316
0.98	304	0.451038575667656	-0.345786312926566	2.48287358360875	-0.00877392430750515
1	303	0.449554896142433	-0.347217268033015	2.4814426285023	0
1.01	302	0.448071216617211	-0.348652953578169	2.48000694295715	0.00432137378264258
