"LIDNUM"	"long"	"lat"	"paleolong"	"paleolat"	"roundage"
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
21850	13.8	45.13	13.8	45.13	0
