"species"	"hexcount"	"area"
"Cuvieronius"	"1139"	"3886.65915169435"
"Elephas"	"12856"	"11414.9809769476"
"Loxodonta"	"10037"	"5083.07087447413"
"Mammut"	"5918"	"3673.16468774018"
"Mammuthus"	"17825"	"26529.8599203788"
"Notiomastodon"	"5962"	"2249.90254566304"
"Stegodon"	"1557"	"1711.66356063284"
