"species"	"hexcount"	"area"
"Ceratotherium_simum_Centroid"	"1166"	"954.000237311532"
"Dicerorhinus_sumatrensis_Centroid"	"36"	"254.190127930025"
"Diceros_bicornis_Centroid"	"2778"	"1223.39316897676"
"Equus_africanus_Centroid"	"64"	"20.896975198328"
"Equus_ferus_Centroid"	"62"	"173.585083761285"
"Equus_grevyi_Centroid"	"83"	"50.6402681913"
"Equus_hemionus_Centroid"	"403"	"1917.83301115367"
"Equus_kiang_Centroid"	"865"	"387.464565442771"
"Equus_quagga_Centroid"	"1440"	"1167.40660989707"
"Equus_zebra_Centroid"	"268"	"343.32126998236"
"Rhinoceros_sondaicus_Centroid"	"11"	"48.74751315555"
"Rhinoceros_unicornis_Centroid"	"46"	"42.941088863015"
"Tapirus_bairdii_Centroid"	"511"	"421.692958538436"
"Tapirus_indicus_Centroid"	"264"	"198.69714757133"
"Tapirus_pinchaque_Centroid"	"116"	"79.3338581729801"
"Tapirus_terrestris_Centroid"	"4969"	"1742.43579027788"
