"species"	"hexcount"	"area"
"Amblysomus"	"238"	"164.153838219285"
"Calcochloris"	"105"	"460.841854644576"
"Carpitalpa"	"30"	"6.11132711544"
"Chlorotalpa"	"117"	"89.074208413322"
"Chrysochloris"	"220"	"1089.31349336911"
"Chrysospalax"	"123"	"59.661968924404"
"Cryptochloris"	"17"	"7.055321200316"
"Echinops"	"105"	"28.962574969608"
"Eremitalpa"	"72"	"51.587240693604"
"Geogale"	"127"	"51.09931260005"
"Hemicentetes"	"179"	"70.6211836155759"
"Huetia"	"220"	"256.2276649446"
"Limnogale"	"107"	"50.01130610622"
"Microgale"	"328"	"112.446463336863"
"Micropotamogale"	"81"	"516.981859382793"
"Neamblysomus"	"46"	"14.8749462065"
"Oryzorictes"	"264"	"98.485860485313"
"Plesiorycteropus"	"244"	"105.405802548693"
"Potamogale"	"1678"	"539.16584992136"
"Setifer"	"328"	"112.446463336863"
"Tenrec"	"328"	"112.446463336863"
