"species"	"hexcount"	"area"
"Elephantulus_brachyrhynchus_Centroid"	"1777"	"778.68457483038"
"Elephantulus_edwardii_Centroid"	"147"	"66.66783559199"
"Elephantulus_fuscipes_Centroid"	"107"	"33.42251685601"
"Elephantulus_fuscus_Centroid"	"104"	"35.845792569719"
"Elephantulus_intufi_Centroid"	"613"	"330.50873156204"
"Elephantulus_myurus_Centroid"	"493"	"187.424231908625"
"Elephantulus_pilicaudus_Centroid"	"36"	"9.14374384693"
"Elephantulus_revoilii_Centroid"	"72"	"16.643797527579"
"Elephantulus_rozeti_Centroid"	"455"	"323.979993339136"
"Elephantulus_rufescens_Centroid"	"749"	"302.82843940687"
"Elephantulus_rupestris_Centroid"	"351"	"249.609900507033"
"Macroscelides_flavicaudatus_Centroid"	"75"	"36.872754411421"
"Macroscelides_micus_Centroid"	"14"	"2.879113639656"
"Macroscelides_proboscideus_Centroid"	"275"	"98.209767919248"
"Petrodromus_tetradactylus_Centroid"	"1558"	"807.90671964016"
"Rhynchocyon_chrysopygus_Centroid"	"33"	"10.29780673139"
"Rhynchocyon_cirnei_Centroid"	"899"	"577.119061548685"
"Rhynchocyon_petersi_Centroid"	"63"	"15.09771026938"
"Rhynchocyon_udzungwensis_Centroid"	"4"	"0.502264811999997"
