"species"	"hexcount"	"area"
"Acinonyx_jubatus_Centroid"	"3121"	"4446.30091690725"
"Ailuropoda_melanoleuca_Centroid"	"90"	"51.306230266083"
"Ailurus_fulgens_Centroid"	"298"	"236.726341215531"
"Aonyx_capensis_Centroid"	"5298"	"3121.50484209442"
"Aonyx_cinereus_Centroid"	"2707"	"1903.12592534144"
"Aonyx_congicus_Centroid"	"1323"	"391.491914041142"
"Arctictis_binturong_Centroid"	"1771"	"1226.33720025276"
"Arctocephalus_australis_Centroid"	"1198"	"1612.88534633601"
"Arctocephalus_forsteri_Centroid"	"5033"	"10425.0742717744"
"Arctocephalus_galapagoensis_Centroid"	"84"	"19.9784361372"
"Arctocephalus_gazella_Centroid"	"6183"	"3550.04075930947"
"Arctocephalus_philippii_Centroid"	"1665"	"899.234957000178"
"Arctocephalus_pusillus_Centroid"	"810"	"4715.89332633137"
"Arctocephalus_townsendi_Centroid"	"665"	"239.567410119044"
"Arctocephalus_tropicalis_Centroid"	"5918"	"5142.40950663709"
"Arctogalidia_trivirgata_Centroid"	"1606"	"1060.12418041732"
"Arctonyx_albogularis_Centroid"	"1944"	"988.6704429616"
"Arctonyx_collaris_Centroid"	"915"	"344.74228660586"
"Arctonyx_hoevenii_Centroid"	"129"	"113.461313247725"
"Atelocynus_microtis_Centroid"	"1295"	"471.31444379334"
"Atilax_paludinosus_Centroid"	"6135"	"3032.15543459496"
"Bassaricyon_alleni_Centroid"	"2013"	"845.66901580341"
"Bassaricyon_gabbii_Centroid"	"134"	"67.496717961676"
"Bassaricyon_medius_Centroid"	"189"	"77.60957173068"
"Bassaricyon_neblina_Centroid"	"130"	"51.21987979106"
"Bassariscus_astutus_Centroid"	"1955"	"978.72556583424"
"Bassariscus_sumichrasti_Centroid"	"392"	"249.323747785682"
"Bdeogale_crassicauda_Centroid"	"860"	"310.761989922904"
"Bdeogale_jacksoni_Centroid"	"69"	"58.57875556824"
"Bdeogale_nigripes_Centroid"	"1025"	"349.38325733187"
"Bdeogale_omnivora_Centroid"	"50"	"19.416186682452"
"Callorhinus_ursinus_Centroid"	"7359"	"12651.1445330985"
"Canis_adustus_Centroid"	"4797"	"2841.32533734742"
"Canis_aureus_Centroid"	"12007"	"6687.6326151874"
"Canis_latrans_Centroid"	"7581"	"6460.92220630757"
"Canis_lupus_Centroid"	"23487"	"27732.9108450588"
"Canis_mesomelas_Centroid"	"2902"	"2188.23297412736"
"Canis_rufus_Centroid"	"12"	"2.014193895805"
"Canis_simensis_Centroid"	"39"	"14.037405423135"
"Caracal_aurata_Centroid"	"2009"	"1400.17097686452"
"Caracal_caracal_Centroid"	"8423"	"7741.15568126727"
"Catopuma_badia_Centroid"	"222"	"70.811704169544"
"Catopuma_temminckii_Centroid"	"1142"	"1402.89753669169"
"Cerdocyon_thous_Centroid"	"3917"	"2216.53367442671"
"Chrotogale_owstoni_Centroid"	"202"	"98.7600808070251"
"Chrysocyon_brachyurus_Centroid"	"2037"	"860.71341490322"
"Civettictis_civetta_Centroid"	"6442"	"2884.83551069867"
"Conepatus_chinga_Centroid"	"2280"	"1203.28292693047"
"Conepatus_humboldtii_Centroid"	"382"	"177.071781384696"
"Conepatus_leuconotus_Centroid"	"1253"	"837.420909347198"
"Conepatus_semistriatus_Centroid"	"1251"	"2249.21720355191"
"Crocuta_crocuta_Centroid"	"6351"	"3372.3567554664"
"Crossarchus_alexandri_Centroid"	"667"	"211.185661168768"
"Crossarchus_ansorgei_Centroid"	"312"	"152.985671043184"
"Crossarchus_obscurus_Centroid"	"296"	"86.74975260921"
"Crossarchus_platycephalus_Centroid"	"308"	"134.891402567411"
"Cryptoprocta_ferox_Centroid"	"317"	"112.446463336863"
"Cuon_alpinus_Centroid"	"2224"	"2058.90696749596"
"Cynictis_penicillata_Centroid"	"1061"	"377.755775721598"
"Cynogale_bennettii_Centroid"	"800"	"455.977726346688"
"Cystophora_cristata_Centroid"	"3919"	"5815.89484530226"
"Diplogale_hosei_Centroid"	"118"	"61.594769047488"
"Dologale_dybowskii_Centroid"	"284"	"123.476380122216"
"Eira_barbara_Centroid"	"5939"	"4186.00591436736"
"Enhydra_lutris_Centroid"	"1246"	"10754.9185897849"
"Erignathus_barbatus_Centroid"	"8069"	"16631.6068943332"
"Eumetopias_jubatus_Centroid"	"3371"	"12350.2770979504"
"Eupleres_goudotii_Centroid"	"134"	"79.015996157028"
"Eupleres_major_Centroid"	"59"	"27.249987884141"
"Felis_bieti_Centroid"	"354"	"168.74549385408"
"Felis_chaus_Centroid"	"4045"	"3528.71897815069"
"Felis_margarita_Centroid"	"2227"	"2740.15598765069"
"Felis_nigripes_Centroid"	"914"	"284.7774411076"
"Felis_silvestris_Centroid"	"14118"	"11770.1555774761"
"Fossa_fossana_Centroid"	"133"	"65.125065007674"
"Galictis_cuja_Centroid"	"3378"	"1752.5366044129"
"Galictis_vittata_Centroid"	"4472"	"2580.16477613105"
"Galidia_elegans_Centroid"	"150"	"90.029018420509"
"Galidictis_fasciata_Centroid"	"117"	"65.125065007674"
"Galidictis_grandidieri_Centroid"	"14"	"3.528010252206"
"Genetta_abyssinica_Centroid"	"278"	"108.20597907774"
"Genetta_angolensis_Centroid"	"781"	"402.29137328157"
"Genetta_bourloni_Centroid"	"117"	"34.542931065137"
"Genetta_cristata_Centroid"	"85"	"27.190862657936"
"Genetta_genetta_Centroid"	"6383"	"5365.8924880927"
"Genetta_johnstoni_Centroid"	"206"	"114.036161523652"
"Genetta_maculata_Centroid"	"5509"	"2409.31625809813"
"Genetta_pardina_Centroid"	"694"	"257.284906685235"
"Genetta_piscivora_Centroid"	"145"	"55.417649004549"
"Genetta_poensis_Centroid"	"101"	"316.882486801615"
