"species"	"hexcount"	"area"
"Bradypus_pygmaeus_Centroid"	"2"	"0.00244719176799991"
"Bradypus_torquatus_Centroid"	"97"	"72.366806428548"
"Bradypus_tridactylus_Centroid"	"547"	"228.25882801358"
"Bradypus_variegatus_Centroid"	"4313"	"2150.19626674849"
"Choloepus_didactylus_Centroid"	"1850"	"683.299880611928"
"Choloepus_hoffmanni_Centroid"	"975"	"846.443998844175"
"Cyclopes_didactylus_Centroid"	"3592"	"2375.63259211402"
"Myrmecophaga_tridactyla_Centroid"	"5228"	"2525.84389398967"
"Tamandua_mexicana_Centroid"	"945"	"1064.3089534557"
"Tamandua_tetradactyla_Centroid"	"5386"	"2075.25110172087"
