"species"	"hexcount"	"area"
"Eothenomys"	"894"	"495.378691582354"
"Eozapus"	"345"	"222.211383024624"
"Epixerus"	"371"	"381.74123465576"
"Eremodipus"	"363"	"285.045847935108"
"Eremoryzomys"	"25"	"5.30060904898899"
"Erethizon"	"5388"	"4736.20354699615"
"Eropeplus"	"26"	"5.36598242297999"
"Euchoreutes"	"858"	"367.815856142002"
"Euneomys"	"432"	"339.223471558742"
"Eupetaurus"	"35"	"8.814087838344"
"Euryoryzomys"	"3046"	"1585.0580495933"
"Euryzygomatomys"	"459"	"261.828132812012"
"Eutamias"	"6565"	"5658.23369780637"
"Exilisciurus"	"524"	"325.016724360666"
"Felovia"	"82"	"21.199676585682"
"Fukomys"	"1907"	"1421.65204870747"
"Funambulus"	"1598"	"836.032322918544"
"Funisciurus"	"2459"	"1792.23627109906"
"Galea"	"1887"	"1632.77981997353"
"Galenomys"	"29"	"6.400602714725"
"Geocapromys"	"147"	"74.123023411416"
"Geomys"	"1186"	"809.46037923232"
"Georychus"	"107"	"95.1410154839039"
"Geoxus"	"197"	"85.1667378650698"
"Gerbilliscus"	"6787"	"3705.12821985322"
"Gerbillurus"	"1057"	"453.734855020356"
"Gerbillus"	"8066"	"4274.56801924075"
"Glaucomys"	"5371"	"5587.95251538999"
"Glirulus"	"222"	"159.078126061634"
"Glis"	"2093"	"1486.7848535767"
"Glyphotes"	"36"	"12.480441760288"
"Golunda"	"1404"	"989.199295911408"
"Grammomys"	"3002"	"2926.1152645693"
"Graomys"	"1006"	"536.992024439104"
"Graphiurus"	"5023"	"3323.95667778787"
"Gymnuromys"	"103"	"46.5904975275"
"Habromys"	"71"	"72.7849895299889"
"Hadromys"	"29"	"23.876874687414"
"Haeromys"	"196"	"254.3362300178"
"Handleyomys"	"890"	"1025.72598404965"
"Hapalomys"	"332"	"357.690434709888"
"Heimyscus"	"258"	"60.185070375562"
"Heliophobius"	"966"	"285.78863344422"
"Heliosciurus"	"3910"	"2508.49330325826"
"Heterocephalus"	"667"	"239.575382945145"
"Heterogeomys"	"63"	"120.414630579095"
"Heteromys"	"1355"	"1753.69807384425"
"Heteropsomys"	"12"	"2.20639956608"
"Hexolobodon"	"73"	"20.289176055882"
"HexolobodontinaeGen"	"73"	"20.289176055882"
"Hodomys"	"153"	"76.412725472358"
"Holochilus"	"5460"	"2219.89104461985"
"Hoplomys"	"264"	"178.383687778966"
"Hybomys"	"1390"	"1072.38499735839"
"Hydrochoerus"	"5785"	"2245.27823946839"
"Hydromys"	"2319"	"1801.24802059582"
"Hylaeamys"	"3957"	"1701.59363784008"
"Hylomyscus"	"2121"	"1279.28873288495"
"Hylopetes"	"1823"	"1335.83817321716"
"Hyomys"	"181"	"156.711127120212"
"Hyosciurus"	"54"	"20.633221992824"
"Hyperacrius"	"57"	"12.86263880884"
"Hypogeomys"	"214"	"87.967431706224"
"Hystrix"	"12411"	"11446.3499539198"
"Ichthyomys"	"268"	"331.273312703312"
"Ictidomys"	"2033"	"1286.90498886124"
"Idiurus"	"462"	"499.604513291076"
"Iomys"	"550"	"336.69495984302"
"Irenomys"	"140"	"53.4932513413699"
"Isolobodon"	"73"	"20.289176055882"
"Isothrix"	"1375"	"628.187110456338"
"Isthmomys"	"28"	"9.490731294448"
"Jaculus"	"4789"	"3253.85838208653"
"Juliomys"	"281"	"121.77356202684"
"Juscelinomys"	"13"	"39.957485189836"
"Kadarsanomys"	"10"	"1.93151860632"
"Kannabateomys"	"475"	"196.798631409032"
"Kerodon"	"405"	"183.866735149664"
"Komodomys"	"34"	"8.12164024938"
"Kunsia"	"391"	"330.479635449678"
"Lagidium"	"1013"	"868.365625996028"
"Lagostomus"	"805"	"522.06278407857"
"Lagurus"	"2241"	"2448.60046436783"
"Lamottemys"	"9"	"1.058210057151"
"Laonastes"	"15"	"3.371635880244"
"Lariscus"	"860"	"401.047989692602"
"Lasiopodomys"	"1084"	"731.74023736684"
"Leggadina"	"1597"	"711.304316823628"
"Leimacomys"	"3"	"0.214758763776"
"Lemmiscus"	"830"	"386.820177157468"
"Lemmus"	"6101"	"11535.5421263564"
"Lemniscomys"	"4904"	"4006.5491145798"
"Lenomys"	"127"	"63.6692935075"
"Lenothrix"	"189"	"159.831002761434"
"Lenoxus"	"38"	"12.48390329857"
"Leopoldamys"	"2371"	"1396.82902688124"
"Leporillus"	"1126"	"428.667322150008"
"Leptomys"	"141"	"112.403518772568"
"Limnomys"	"30"	"8.143708482276"
"Lonchothrix"	"198"	"44.6671312803"
"Lophiomys"	"292"	"295.792802924452"
"Lophuromys"	"2425"	"1419.80347488991"
"Lorentzimys"	"209"	"101.42338243688"
"Loxodontomys"	"325"	"168.344762420826"
"Lundomys"	"172"	"54.966129977605"
"Macrotarsomys"	"161"	"66.546576887413"
"Macruromys"	"150"	"109.841765147838"
"Madromys"	"549"	"316.15547584131"
"Makalata"	"2773"	"1165.95523477886"
"Malacomys"	"977"	"873.640637413566"
"Malacothrix"	"688"	"303.013141989867"
"Mallomys"	"178"	"105.004036943007"
"Malpaisomys"	"16"	"3.333608673025"
"Mammelomys"	"155"	"79.7311952676239"
"Margaretamys"	"84"	"40.719489119166"
"Marmota"	"9496"	"15438.1941702809"
"Massoutiera"	"417"	"307.835301972036"
"Mastacomys"	"91"	"102.193583778224"
"Mastomys"	"7888"	"4758.08886587288"
"Maxomys"	"1864"	"1004.50779046226"
"Megadendromus"	"22"	"5.49718753162799"
"Megadontomys"	"16"	"12.6012401697"
"Megalomys"	"32"	"14.63953141287"
"Megaoryzomys"	"20"	"3.67446341246401"
"Melanomys"	"537"	"513.543566259376"
"Melasmothrix"	"26"	"5.36598242297999"
"Melomys"	"1229"	"1334.15230500222"
"Menetes"	"678"	"279.460111857928"
"Meriones"	"8933"	"6393.94584042127"
"Mesembriomys"	"573"	"341.228896019565"
"Mesocapromys"	"106"	"42.242248242114"
"Mesocricetus"	"584"	"437.467952551328"
"Mesomys"	"2362"	"797.954018379354"
"Microakodontomys"	"8"	"1.42251239232"
"Microcavia"	"930"	"492.665972861744"
"Microdillus"	"35"	"38.422255345974"
"Microdipodops"	"187"	"86.2454943966949"
"Microhydromys"	"170"	"83.3448299612398"
"Micromys"	"8497"	"7224.89690968617"
"Microryzomys"	"567"	"521.47347673338"
"Microsciurus"	"1113"	"627.11352364896"
"Microtus"	"22469"	"22746.2212732068"
"Millardia"	"1211"	"813.20946251059"
"Mindomys"	"6"	"0.628862623822002"
"Monticolomys"	"161"	"71.381536809786"
"Muriculus"	"61"	"20.309478482636"
"Mus"	"11725"	"12677.2328769827"
"Muscardinus"	"1959"	"1404.40451509719"
"Mylomys"	"761"	"999.1114290072"
"Myocastor"	"1832"	"1012.01797113726"
"Myodes"	"16298"	"15972.4523834961"
"Myomimus"	"285"	"438.270293075472"
"Myomyscus"	"1242"	"1959.84604441268"
"Myoprocta"	"1531"	"479.20374823512"
"Myopus"	"5014"	"4887.85697006823"
"Myosciurus"	"201"	"55.3783319674"
"Myospalax"	"1712"	"1401.99366136953"
"Mysateles"	"111"	"42.38479077497"
"Mystromys"	"308"	"141.907939164562"
"Nannosciurus"	"618"	"319.48390009196"
"Napaeozapus"	"1153"	"878.583922092204"
"Neacomys"	"2141"	"959.370824262517"
"Necromys"	"3405"	"2359.44167729532"
"Nectomys"	"4463"	"1924.24044797248"
"Nelsonia"	"47"	"21.1016939934569"
"Neochoerus"	"7608"	"5818.05376375971"
"Neodon"	"678"	"728.2360728913"
"Neofiber"	"92"	"43.659337743216"
"Neomicroxus"	"107"	"99.4108914171761"
"Neotamias"	"3288"	"2747.80381784692"
"Neotoma"	"4012"	"3550.41653449054"
"Neotomodon"	"46"	"11.891218145795"
"Neotomys"	"450"	"316.369527074601"
"Nephelomys"	"556"	"662.26060054236"
"Nesokia"	"1955"	"1425.25272645101"
"Nesomys"	"217"	"88.592620903164"
"Nesoromys"	"27"	"6.80022669783198"
"Nesoryzomys"	"20"	"3.67446341246401"
"Neusticomys"	"287"	"674.08429021515"
"Nilopegamys"	"4"	"0.507346960445996"
"Niviventer"	"3838"	"2862.10570709222"
"Noronhomys"	"2"	"0.00160762492799985"
"Notiomys"	"177"	"80.621687648593"
"Notocitellus"	"76"	"32.4181146851099"
"Notomys"	"1794"	"956.588602456152"
"Nyctomys"	"462"	"385.321032833534"
"Ochrotomys"	"713"	"308.931556402626"
"Octodon"	"145"	"50.158052498511"
"Octodontomys"	"279"	"116.14506482703"
"Octomys"	"78"	"24.504353013426"
"Oecomys"	"5149"	"2047.90097017986"
"Oenomys"	"2070"	"1192.5204365763"
"Olallamys"	"34"	"28.2428009106"
"Oligoryzomys"	"6173"	"5956.4612735524"
"Ondatra"	"15853"	"14512.515495856"
"Onychomys"	"2260"	"939.90378654678"
"Oreoryzomys"	"31"	"10.510416470108"
"Orthogeomys"	"435"	"369.23062852158"
"Oryzomys"	"1741"	"1493.98645168144"
"Osgoodomys"	"125"	"48.3519385905599"
"Otomys"	"1268"	"1580.42496092764"
"Otonyctomys"	"95"	"27.227466240639"
"Otospermophilus"	"1447"	"830.325891668492"
"Ototylomys"	"319"	"212.056306431775"
"Oxymycterus"	"2321"	"1556.33081357729"
"Pachyuromys"	"750"	"919.603441992393"
"Palawanomys"	"29"	"9.77976962849599"
"Papagomys"	"25"	"6.70608070892799"
"Pappogeomys"	"48"	"13.88744849952"
"Paradipus"	"254"	"132.079404943024"
"Parahydromys"	"194"	"165.76018863357"
"Paraleptomys"	"30"	"17.383679782524"
"Paramelomys"	"541"	"254.209984125969"
"Paraxerus"	"3128"	"2274.99310208141"
"Parotomys"	"488"	"262.71192233832"
"Paruromys"	"173"	"63.6692935075"
"Pattonomys"	"265"	"263.743187172093"
"Paucidentomys"	"11"	"2.223009188476"
"Paulamys"	"25"	"6.70608070892799"
"Pearsonomys"	"19"	"5.882236478415"
"Pectinator"	"296"	"178.884141280601"
"Pedetes"	"2031"	"980.87435962989"
"Pelomys"	"1875"	"688.0921987506"
"Pennatomys"	"4"	"0.355347086904998"
"Perognathus"	"2324"	"1108.99681753383"
"Peromyscus"	"6896"	"5017.25671226332"
"Petaurillus"	"93"	"117.223097105018"
"Petaurista"	"3620"	"3753.35360486064"
"Petinomys"	"1310"	"1877.2177636657"
"Petromus"	"251"	"152.32592302092"
