"species"	"hexcount"	"area"
"Ornithorhynchus_anatinus_Centroid"	"566"	"391.4300020596"
"Tachyglossus_aculeatus_Centroid"	"3485"	"1618.54228439552"
"Zaglossus_attenboroughi_Centroid"	"4"	"0.349648245053992"
"Zaglossus_bartoni_Centroid"	"162"	"109.73488180381"
"Zaglossus_bruijnii_Centroid"	"95"	"24.2060577032119"
