"species"	"hexcount"	"area"
"Allenopithecus_nigroviridis_Centroid"	"271"	"68.437910797056"
"Allocebus_trichotis_Centroid"	"142"	"54.036343572021"
"Allochrocebus_lhoesti_Centroid"	"156"	"35.55181760535"
"Allochrocebus_preussi_Centroid"	"49"	"9.597032475888"
"Allochrocebus_solatus_Centroid"	"19"	"3.359208388536"
"Alouatta_arctoidea_Centroid"	"226"	"77.017704786088"
"Alouatta_belzebul_Centroid"	"470"	"244.713882480228"
"Alouatta_caraya_Centroid"	"1424"	"619.274160691682"
"Alouatta_discolor_Centroid"	"228"	"75.203391845114"
"Alouatta_guariba_Centroid"	"575"	"360.999071177625"
"Alouatta_macconnelli_Centroid"	"838"	"287.296156385665"
"Alouatta_nigerrima_Centroid"	"149"	"47.346650529114"
"Alouatta_palliata_Centroid"	"446"	"527.066474501977"
"Alouatta_pigra_Centroid"	"151"	"48.8484600924319"
"Alouatta_sara_Centroid"	"215"	"78.6798249049929"
"Alouatta_ululata_Centroid"	"84"	"21.339115922475"
"Antillothrix_bernensis_Centroid"	"73"	"20.289176055882"
"Aotus_azarae_Centroid"	"1507"	"798.645370395456"
"Aotus_brumbacki_Centroid"	"104"	"28.81628617526"
"Aotus_griseimembra_Centroid"	"166"	"61.80953467781"
"Aotus_jorgehernandezi_Centroid"	"90"	"22.4475467650951"
"Aotus_lemurinus_Centroid"	"183"	"111.7086096222"
"Aotus_miconax_Centroid"	"61"	"19.543923113127"
"Aotus_nancymaae_Centroid"	"282"	"88.382337786682"
"Aotus_nigriceps_Centroid"	"740"	"272.51801522477"
"Aotus_trivirgatus_Centroid"	"406"	"155.19792656196"
"Aotus_vociferans_Centroid"	"524"	"150.694874706168"
"Aotus_zonalis_Centroid"	"64"	"14.177363071136"
"Archaeoindris_fontoynonti_Centroid"	"150"	"54.28261337004"
"Archaeolemur_edwardsi_Centroid"	"150"	"54.28261337004"
"Archaeolemur_majori_Centroid"	"130"	"39.745066441932"
"Arctocebus_aureus_Centroid"	"348"	"104.862721637899"
