"species"	"hexcount"	"area"
"Rangifer"	"14992"	"17045.9912610833"
"Raphicerus"	"2713"	"1136.05633822866"
"Redunca"	"4911"	"2972.6563766532"
"Rucervus"	"1429"	"988.756680848475"
"Rupicapra"	"530"	"636.648844539224"
"Rusa"	"4221"	"2508.30326245112"
"Rusingoryx"	"2560"	"1303.04663633881"
"Saiga"	"4786"	"9150.990105166"
"Sangamona"	"2626"	"1567.09997266375"
"Sinomegaceros"	"1042"	"1191.04036104776"
"Sivacobus"	"1047"	"520.371455858352"
"Soergelia"	"5339"	"3604.87114039786"
"Sotalia"	"2224"	"2553.10646908937"
"Sousa"	"9324"	"12052.369349696"
"Spirocerus"	"2020"	"1362.63699537794"
"Stenella"	"104384"	"40518.2207278618"
"Steno"	"85620"	"31283.7047346935"
"Stockoceros"	"1884"	"856.66705589303"
"Sus"	"16692"	"11094.0168849959"
"Sylvicapra"	"5998"	"3289.26515317341"
"Syncerus"	"5599"	"2790.13086018754"
"Tasmacetus"	"23637"	"8364.3444810012"
"Tayassu"	"6035"	"3245.28829966163"
"Tetracerus"	"952"	"325.531232805312"
"Tetrameryx"	"1530"	"829.604039394367"
"Tragelaphus"	"7160"	"3637.32824888613"
"Tragulus"	"1573"	"763.577558041914"
"Tursiops"	"103710"	"42552.5508042542"
"Vicugna"	"500"	"403.90197861508"
"Ziphius"	"117703"	"42723.9472884207"
